date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,47.0,57.0,38.0,28.0,31.0,19.0,0.0,0.0,45.0,0.0,35.61827956989247
2021-04-19,22.0,36.0,18.0,26.0,28.0,18.0,15.0,18.0,42.0,27.0,33.60215053763441
2021-04-20,46.0,19.0,19.0,28.0,15.0,38.0,32.0,0.0,30.0,28.0,34.274193548387096
2021-04-21,69.0,19.0,19.0,27.0,31.0,39.0,16.0,19.0,15.0,43.0,39.91935483870967
2021-04-22,70.0,98.0,78.0,56.0,31.0,57.0,66.0,96.0,62.0,44.0,88.44086021505376
2021-04-23,74.0,100.0,100.0,74.0,16.0,100.0,100.0,40.0,64.0,76.0,100.0
2021-04-24,27.0,65.0,66.0,16.0,17.0,43.0,37.0,43.0,52.0,32.0,53.49462365591397
2021-04-25,50.0,41.0,62.0,45.0,17.0,63.0,35.0,100.0,16.0,15.0,59.677419354838705
2021-04-26,43.0,53.0,36.0,13.0,28.0,35.0,44.0,35.0,69.0,27.0,51.478494623655905
2021-04-27,22.0,18.0,0.0,26.0,15.0,0.0,30.0,18.0,0.0,14.0,19.22043010752688
2021-04-28,21.0,18.0,35.0,0.0,28.0,53.0,44.0,35.0,14.0,26.0,36.82795698924731
2021-04-29,63.0,34.0,35.0,13.0,28.0,0.0,43.0,17.0,14.0,13.0,34.946236559139784
2021-04-30,85.0,52.0,71.0,38.0,42.0,52.0,44.0,51.0,55.0,39.0,71.1021505376344
2021-05-01,44.0,18.0,18.0,13.0,0.0,37.0,30.0,36.0,43.0,81.0,43.01075268817204
2021-05-02,44.0,18.0,0.0,0.0,14.0,36.0,15.0,0.0,0.0,14.0,18.951612903225804
2021-05-03,44.0,36.0,36.0,13.0,29.0,53.0,31.0,36.0,43.0,41.0,48.655913978494624
2021-05-04,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,14.0,0.0,6.451612903225806
2021-05-05,22.0,52.0,17.0,13.0,0.0,52.0,29.0,17.0,28.0,26.0,34.40860215053763
2021-05-06,44.0,0.0,19.0,13.0,0.0,36.0,15.0,0.0,14.0,0.0,18.951612903225804
2021-05-07,47.0,19.0,39.0,43.0,15.0,95.0,32.0,56.0,15.0,28.0,52.284946236559136
2021-05-08,96.0,40.0,61.0,14.0,31.0,59.0,17.0,59.0,16.0,30.0,56.854838709677416
2021-05-09,25.0,0.0,41.0,30.0,48.0,40.0,17.0,41.0,33.0,15.0,38.97849462365591
2021-05-10,21.0,17.0,0.0,13.0,28.0,17.0,15.0,0.0,0.0,13.0,16.666666666666664
2021-05-11,0.0,33.0,17.0,0.0,0.0,0.0,14.0,66.0,27.0,37.0,26.075268817204297
2021-05-12,88.0,73.0,91.0,26.0,43.0,0.0,31.0,18.0,43.0,27.0,59.13978494623655
2021-05-13,0.0,0.0,37.0,0.0,15.0,36.0,0.0,36.0,15.0,0.0,18.68279569892473
2021-05-14,23.0,19.0,38.0,0.0,30.0,19.0,31.0,55.0,45.0,14.0,36.82795698924731
2021-05-15,68.0,18.0,38.0,14.0,30.0,55.0,0.0,37.0,0.0,14.0,36.82795698924731
2021-05-16,43.0,54.0,73.0,26.0,100.0,88.0,60.0,54.0,43.0,27.0,76.34408602150538
2021-05-17,63.0,52.0,53.0,25.0,41.0,0.0,43.0,17.0,55.0,64.0,55.51075268817204
2021-05-18,66.0,36.0,54.0,13.0,43.0,90.0,45.0,36.0,100.0,41.0,70.43010752688171
2021-05-19,0.0,35.0,18.0,26.0,0.0,18.0,0.0,17.0,28.0,0.0,19.086021505376344
2021-05-20,68.0,75.0,38.0,67.0,44.0,75.0,47.0,55.0,30.0,57.0,74.73118279569891
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,24.0,19.0,60.0,0.0,15.0,0.0,0.0,19.0,15.0,0.0,20.43010752688172
2021-05-23,46.0,19.0,39.0,27.0,15.0,19.0,64.0,38.0,30.0,14.0,41.8010752688172
2021-05-24,42.0,34.0,17.0,37.0,54.0,51.0,43.0,67.0,14.0,26.0,51.747311827956985
2021-05-25,22.0,35.0,18.0,13.0,0.0,18.0,15.0,52.0,0.0,27.0,26.881720430107524
2021-05-26,21.0,17.0,0.0,0.0,14.0,17.0,15.0,17.0,14.0,0.0,15.456989247311826
2021-05-27,0.0,56.0,19.0,14.0,0.0,0.0,47.0,37.0,15.0,42.0,30.913978494623652
2021-05-28,100.0,0.0,0.0,60.0,16.0,62.0,17.0,40.0,16.0,61.0,50.0
2021-05-29,55.0,68.0,68.0,100.0,36.0,68.0,19.0,22.0,36.0,100.0,76.88172043010752
2021-05-30,54.0,87.0,22.0,16.0,17.0,87.0,36.0,64.0,35.0,49.0,62.76881720430107
2021-05-31,70.0,0.0,59.0,14.0,78.0,39.0,64.0,19.0,46.0,28.0,56.04838709677419
