date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-12-06,28.0,16.0,0.0,33.673469387755105,0.0,28.0,0.0,71.73913043478261,0.0,0.0,54.76190476190476,0.0,0.0,22.0,23.0,23.0,22.0,0.0,28.0,0.0,23.27764217417692
2020-12-07,49.0,14.0,20.0,60.204081632653065,50.0,25.0,50.0,64.1304347826087,0.0,50.0,23.80952380952381,55.4054054054054,59.0,80.0,20.0,40.0,61.0,75.0,50.0,71.0,60.99355433611683
2020-12-08,0.0,14.0,0.0,0.0,0.0,25.0,0.0,47.82608695652174,24.0,25.0,48.80952380952381,0.0,29.0,20.0,40.0,20.0,0.0,49.0,25.0,0.0,24.438358834982957
2020-12-09,51.0,14.0,20.0,0.0,0.0,25.0,25.0,32.608695652173914,24.0,25.0,61.904761904761905,0.0,0.0,40.0,0.0,62.0,40.0,25.0,0.0,24.0,31.210628180771653
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,16.08680624203583
2020-12-11,25.0,0.0,21.0,0.0,26.0,0.0,0.0,33.69565217391305,24.0,26.0,25.0,0.0,30.0,0.0,0.0,21.0,41.0,0.0,0.0,0.0,18.127281485815438
2020-12-12,0.0,0.0,22.0,0.0,0.0,0.0,0.0,35.869565217391305,26.0,27.0,27.38095238095238,29.72972972972973,0.0,0.0,22.0,0.0,0.0,0.0,27.0,0.0,14.423633045932766
2020-12-13,27.0,0.0,44.0,32.6530612244898,27.0,27.0,55.0,0.0,0.0,0.0,0.0,29.72972972972973,33.0,44.0,44.0,0.0,22.0,27.0,28.0,0.0,29.274184423171487
2020-12-14,0.0,0.0,20.0,29.591836734693878,0.0,0.0,0.0,31.52173913043478,0.0,0.0,23.80952380952381,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,10.96316507976073
2020-12-15,100.0,14.0,0.0,90.81632653061224,50.0,100.0,25.0,65.21739130434783,96.0,100.0,48.80952380952381,0.0,59.0,40.0,81.0,41.0,20.0,75.0,25.0,72.0,73.31084935402278
2020-12-16,0.0,15.0,0.0,30.612244897959183,0.0,26.0,0.0,33.69565217391305,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.390474604525984
2020-12-17,26.0,30.0,42.0,93.87755102040816,77.0,0.0,26.0,51.08695652173913,0.0,0.0,51.19047619047619,83.78378378378379,30.0,62.0,63.0,42.0,41.0,26.0,52.0,0.0,52.97603115621191
2020-12-18,81.0,0.0,22.0,32.6530612244898,27.0,27.0,27.0,34.78260869565217,26.0,27.0,26.19047619047619,29.72972972972973,0.0,22.0,22.0,66.0,43.0,54.0,0.0,78.0,42.899648478524824
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73913043478261,0.0,0.0,80.95238095238095,0.0,0.0,22.0,0.0,23.0,22.0,28.0,28.0,27.0,20.12123840824084
2020-12-20,56.0,32.0,45.0,66.3265306122449,28.0,55.0,57.0,72.82608695652173,27.0,84.0,27.38095238095238,91.89189189189189,100.0,45.0,45.0,23.0,45.0,28.0,0.0,27.0,63.51134001385782
2020-12-21,50.0,15.0,0.0,0.0,0.0,0.0,25.0,65.21739130434783,24.0,51.0,25.0,27.027027027027028,0.0,40.0,0.0,31.0,40.0,76.0,50.0,72.0,39.3026214850496
2020-12-22,52.0,0.0,21.0,31.632653061224488,26.0,52.0,26.0,33.69565217391305,100.0,79.0,26.19047619047619,0.0,62.0,42.0,21.0,64.0,63.0,52.0,80.0,100.0,61.92215763475691
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7409963465406744
2020-12-24,30.0,17.0,49.0,35.714285714285715,0.0,60.0,61.0,39.130434782608695,58.0,61.0,29.761904761904763,100.0,35.0,49.0,24.0,25.0,24.0,61.0,30.0,58.0,56.27767249488487
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,29.0,17.0,24.0,0.0,0.0,0.0,29.0,36.95652173913044,0.0,0.0,42.857142857142854,32.432432432432435,34.0,0.0,0.0,24.0,0.0,0.0,0.0,28.0,19.759257723562694
2020-12-27,0.0,15.0,21.0,31.632653061224488,26.0,0.0,0.0,51.08695652173913,25.0,52.0,25.0,0.0,31.0,0.0,21.0,21.0,0.0,26.0,26.0,25.0,26.37170037924478
2020-12-28,26.0,15.0,21.0,93.87755102040816,52.0,0.0,26.0,33.69565217391305,50.0,0.0,51.19047619047619,0.0,31.0,21.0,42.0,32.0,21.0,0.0,52.0,0.0,37.7417533121016
2020-12-29,26.0,0.0,43.0,0.0,26.0,0.0,27.0,34.78260869565217,50.0,53.0,26.19047619047619,29.72972972972973,0.0,21.0,0.0,22.0,43.0,0.0,27.0,25.0,30.159625083436403
2020-12-30,0.0,16.0,44.0,0.0,27.0,0.0,55.0,70.65217391304348,0.0,0.0,79.76190476190476,0.0,32.0,22.0,0.0,33.0,22.0,28.0,0.0,0.0,28.545045790273647
2020-12-31,59.0,0.0,72.0,70.40816326530613,88.0,29.0,30.0,76.08695652173913,0.0,59.0,42.857142857142854,97.29729729729729,69.0,23.0,24.0,48.0,24.0,30.0,30.0,28.0,59.80367006822923
2021-01-01,31.0,0.0,52.0,37.755102040816325,0.0,0.0,63.0,41.30434782608695,0.0,31.0,46.42857142857143,35.13513513513514,0.0,0.0,25.0,26.0,25.0,0.0,31.0,0.0,29.55606019926284
2021-01-02,28.0,0.0,46.0,68.36734693877551,0.0,28.0,29.0,36.95652173913044,0.0,0.0,27.38095238095238,62.16216216216216,34.0,0.0,23.0,23.0,23.0,0.0,28.0,27.0,32.16477027270644
2021-01-03,28.0,32.0,69.0,67.34693877551021,0.0,28.0,0.0,36.95652173913044,0.0,57.0,27.38095238095238,0.0,66.0,23.0,23.0,23.0,23.0,57.0,56.0,0.0,40.993730011301764
2021-01-04,97.0,14.0,100.0,88.77551020408163,49.0,24.0,73.0,31.52173913043478,24.0,25.0,71.42857142857143,54.054054054054056,29.0,78.0,60.0,100.0,19.0,0.0,49.0,70.0,70.24881440771173
2021-01-05,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,28.37837837837838,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,10.59458302538366
2021-01-06,0.0,14.0,20.0,30.612244897959183,25.0,0.0,75.0,65.21739130434783,48.0,25.0,48.80952380952381,0.0,29.0,0.0,20.0,31.0,40.0,25.0,25.0,0.0,34.675653286647304
2021-01-07,75.0,29.0,61.0,59.183673469387756,99.0,50.0,50.0,64.1304347826087,47.0,74.0,36.904761904761905,81.08108108108108,59.0,79.0,61.0,51.0,40.0,25.0,99.0,48.0,78.99153335943697
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0578226741059837
2021-01-09,27.0,0.0,0.0,67.34693877551021,28.0,0.0,0.0,35.869565217391305,80.0,0.0,27.38095238095238,31.08108108108108,33.0,22.0,68.0,34.0,0.0,28.0,28.0,26.0,35.60891256220938
2021-01-10,28.0,16.0,45.0,100.0,27.0,55.0,28.0,35.869565217391305,27.0,0.0,27.38095238095238,0.0,33.0,44.0,67.0,67.0,22.0,28.0,28.0,27.0,46.88110920950428
2021-01-11,0.0,28.0,20.0,58.16326530612245,49.0,48.0,25.0,0.0,23.0,73.0,23.80952380952381,27.027027027027028,29.0,0.0,0.0,20.0,0.0,24.0,0.0,23.0,31.30943298480035
2021-01-12,73.0,28.0,40.0,88.77551020408163,49.0,49.0,25.0,47.82608695652174,47.0,25.0,23.80952380952381,54.054054054054056,58.0,40.0,60.0,0.0,59.0,100.0,49.0,47.0,64.04577517174852
2021-01-13,25.0,29.0,20.0,29.591836734693878,25.0,75.0,0.0,32.608695652173914,0.0,50.0,48.80952380952381,27.027027027027028,88.0,20.0,40.0,20.0,20.0,50.0,0.0,48.0,43.077880146566876
2021-01-14,50.0,44.0,0.0,61.224489795918366,51.0,50.0,51.0,48.91304347826087,48.0,51.0,25.0,55.4054054054054,0.0,20.0,62.0,21.0,81.0,26.0,0.0,24.0,51.154909708534454
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.69565217391305,0.0,0.0,38.095238095238095,0.0,0.0,21.0,21.0,21.0,0.0,26.0,0.0,25.0,12.350339063203199
2021-01-16,28.0,16.0,23.0,32.6530612244898,28.0,28.0,0.0,35.869565217391305,53.0,28.0,54.76190476190476,60.810810810810814,0.0,22.0,45.0,23.0,45.0,0.0,55.0,26.0,40.15687900291398
2021-01-17,27.0,31.0,22.0,64.28571428571429,0.0,27.0,55.0,34.78260869565217,0.0,27.0,52.38095238095238,0.0,0.0,22.0,0.0,22.0,0.0,0.0,27.0,0.0,27.350846161899465
2021-01-18,0.0,0.0,0.0,88.77551020408163,24.0,0.0,25.0,48.91304347826087,47.0,73.0,96.42857142857143,27.027027027027028,59.0,39.0,20.0,51.0,20.0,50.0,49.0,23.0,49.2671172432272
2021-01-19,0.0,0.0,20.0,28.571428571428573,48.0,24.0,24.0,63.04347826086956,23.0,24.0,23.80952380952381,27.027027027027028,86.0,19.0,0.0,59.0,58.0,0.0,24.0,0.0,36.65740806366528
2021-01-20,24.0,14.0,0.0,29.591836734693878,25.0,0.0,25.0,31.52173913043478,0.0,49.0,23.80952380952381,27.027027027027028,58.0,20.0,20.0,20.0,20.0,49.0,0.0,0.0,28.979525700168956
2021-01-21,75.0,43.0,41.0,60.204081632653065,100.0,0.0,0.0,65.21739130434783,71.0,50.0,25.0,27.027027027027028,59.0,60.0,20.0,62.0,0.0,0.0,50.0,72.0,58.52729101244796
2021-01-22,26.0,0.0,21.0,0.0,26.0,26.0,26.0,0.0,25.0,0.0,25.0,56.75675675675676,0.0,21.0,0.0,32.0,0.0,26.0,0.0,0.0,20.657370803096715
2021-01-23,27.0,0.0,23.0,0.0,27.0,27.0,0.0,35.869565217391305,0.0,0.0,26.19047619047619,29.72972972972973,0.0,22.0,0.0,22.0,22.0,28.0,0.0,0.0,19.26360288931584
2021-01-24,27.0,16.0,0.0,66.3265306122449,27.0,27.0,55.0,34.78260869565217,0.0,0.0,0.0,29.72972972972973,32.0,0.0,44.0,44.0,44.0,27.0,28.0,53.0,36.88258422214296
2021-01-25,50.0,100.0,61.0,88.77551020408163,49.0,74.0,100.0,64.1304347826087,95.0,75.0,25.0,82.43243243243244,59.0,100.0,100.0,61.0,100.0,49.0,100.0,71.0,100.0
2021-01-26,25.0,0.0,0.0,30.612244897959183,0.0,25.0,25.0,32.608695652173914,24.0,25.0,25.0,0.0,0.0,40.0,0.0,21.0,0.0,51.0,0.0,24.0,23.14778016549367
