date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2021-04-18,8.0,0.0,24.0,9.0,8.0,25.0,14.0,27.0,0.0,9.0,12.916666666666666
2021-04-19,27.0,17.0,21.0,25.0,14.0,0.0,19.0,32.0,38.0,32.0,23.4375
2021-04-20,20.0,42.0,28.0,16.0,14.0,45.0,19.0,39.0,45.0,48.0,32.916666666666664
2021-04-21,34.0,17.0,21.0,16.0,29.0,30.0,32.0,48.0,15.0,49.0,30.3125
2021-04-22,63.0,53.0,36.0,17.0,45.0,47.0,20.0,33.0,16.0,42.0,38.75000000000001
2021-04-23,29.0,27.0,52.0,44.0,62.0,57.0,48.0,67.0,41.0,60.0,50.729166666666664
2021-04-24,47.0,10.0,16.0,48.0,34.0,26.0,22.0,28.0,0.0,9.0,25.0
2021-04-25,7.0,47.0,15.0,27.0,24.0,33.0,27.0,17.0,8.0,35.0,25.0
2021-04-26,19.0,16.0,38.0,15.0,26.0,28.0,12.0,29.0,28.0,15.0,23.541666666666668
2021-04-27,25.0,24.0,13.0,47.0,27.0,22.0,24.0,23.0,36.0,46.0,29.895833333333332
2021-04-28,19.0,81.0,26.0,54.0,61.0,29.0,18.0,30.0,57.0,15.0,40.625
2021-04-29,51.0,41.0,20.0,31.0,14.0,14.0,24.0,30.0,50.0,23.0,31.041666666666668
2021-04-30,25.0,24.0,19.0,31.0,40.0,29.0,24.0,60.0,50.0,30.0,34.583333333333336
2021-05-01,27.0,52.0,36.0,16.0,37.0,15.0,19.0,32.0,31.0,33.0,31.041666666666668
2021-05-02,21.0,35.0,22.0,25.0,30.0,23.0,20.0,33.0,15.0,8.0,24.166666666666668
2021-05-03,13.0,43.0,41.0,40.0,50.0,82.0,31.0,78.0,37.0,57.0,49.166666666666664
2021-05-04,49.0,62.0,39.0,52.0,27.0,28.0,58.0,37.0,56.0,44.0,47.083333333333336
2021-05-05,53.0,68.0,48.0,48.0,29.0,44.0,50.0,55.0,75.0,72.0,56.458333333333336
2021-05-06,46.0,74.0,53.0,64.0,28.0,44.0,42.0,38.0,65.0,39.0,51.354166666666664
2021-05-07,35.0,54.0,37.0,35.0,46.0,56.0,33.0,42.0,16.0,43.0,41.35416666666667
2021-05-08,38.0,29.0,32.0,55.0,41.0,17.0,43.0,36.0,43.0,45.0,39.479166666666664
2021-05-09,22.0,27.0,22.0,60.0,23.0,16.0,47.0,42.0,8.0,26.0,30.520833333333332
2021-05-10,26.0,57.0,13.0,39.0,35.0,43.0,18.0,53.0,22.0,31.0,35.10416666666667
2021-05-11,100.0,95.0,100.0,100.0,100.0,77.0,100.0,97.0,100.0,91.0,100.0
2021-05-12,51.0,73.0,53.0,61.0,14.0,42.0,42.0,83.0,80.0,39.0,56.041666666666664
2021-05-13,43.0,64.0,29.0,34.0,38.0,87.0,60.0,33.0,71.0,26.0,50.520833333333336
2021-05-14,50.0,74.0,60.0,53.0,47.0,16.0,75.0,86.0,48.0,53.0,58.541666666666664
2021-05-15,22.0,18.0,15.0,27.0,16.0,33.0,21.0,26.0,16.0,27.0,23.020833333333332
2021-05-16,48.0,68.0,49.0,65.0,80.0,82.0,57.0,48.0,53.0,82.0,65.83333333333333
2021-05-17,57.0,48.0,65.0,92.0,61.0,84.0,59.0,90.0,99.0,53.0,73.75
2021-05-18,41.0,52.0,62.0,57.0,86.0,52.0,51.0,63.0,60.0,73.0,62.1875
2021-05-19,28.0,43.0,21.0,33.0,0.0,30.0,6.0,24.0,23.0,50.0,26.875
2021-05-20,36.0,36.0,60.0,43.0,38.0,47.0,27.0,33.0,40.0,51.0,42.8125
2021-05-21,35.0,54.0,30.0,52.0,54.0,40.0,46.0,25.0,24.0,34.0,41.041666666666664
2021-05-22,54.0,89.0,8.0,66.0,50.0,52.0,43.0,46.0,70.0,47.0,54.6875
2021-05-23,53.0,49.0,23.0,56.0,40.0,51.0,14.0,45.0,51.0,93.0,49.479166666666664
2021-05-24,59.0,100.0,69.0,49.0,71.0,89.0,62.0,70.0,59.0,89.0,74.6875
2021-05-25,56.0,80.0,50.0,66.0,73.0,100.0,58.0,49.0,62.0,83.0,70.52083333333333
2021-05-26,58.0,58.0,48.0,64.0,85.0,59.0,42.0,100.0,15.0,47.0,60.0
2021-05-27,42.0,72.0,44.0,60.0,45.0,56.0,40.0,74.0,47.0,85.0,58.854166666666664
2021-05-28,30.0,48.0,8.0,55.0,57.0,34.0,28.0,26.0,17.0,73.0,39.166666666666664
2021-05-29,34.0,42.0,35.0,31.0,36.0,46.0,32.0,59.0,47.0,71.0,45.104166666666664
2021-05-30,40.0,62.0,76.0,59.0,61.0,54.0,23.0,66.0,45.0,100.0,61.041666666666664
2021-05-31,41.0,72.0,29.0,76.0,37.0,31.0,46.0,74.0,63.0,75.0,56.666666666666664
