date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-05-05,0.0,24.0,24.0,19.0,0.0,20.0,0.0,0.0,21.0,27.0,18.88111888111888
2021-05-06,0.0,0.0,24.0,58.0,0.0,39.0,100.0,0.0,21.0,27.0,37.62237762237762
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,27.0,28.0,0.0,27.0,0.0,0.0,22.0,24.0,32.0,22.377622377622377
2021-05-09,0.0,0.0,0.0,0.0,0.0,21.0,0.0,20.0,0.0,0.0,5.734265734265733
2021-05-10,47.0,0.0,24.0,0.0,67.0,0.0,33.0,18.0,41.0,27.0,35.94405594405595
2021-05-11,23.0,23.0,70.0,37.0,22.0,38.0,33.0,37.0,21.0,0.0,42.51748251748252
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,55.0,27.0,55.0,21.0,0.0,22.0,38.0,21.0,24.0,31.0,41.11888111888112
2021-05-14,0.0,53.0,27.0,0.0,0.0,22.0,0.0,20.0,0.0,0.0,17.062937062937063
2021-05-15,49.0,25.0,0.0,0.0,24.0,0.0,68.0,20.0,22.0,28.0,33.00699300699301
2021-05-16,0.0,0.0,0.0,20.0,0.0,0.0,35.0,0.0,22.0,29.0,14.825174825174825
2021-05-17,0.0,24.0,49.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,19.86013986013986
2021-05-18,25.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,11.328671328671328
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,0.0,29.0,28.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,11.748251748251748
2021-05-21,0.0,50.0,52.0,21.0,49.0,21.0,36.0,41.0,91.0,30.0,54.68531468531469
2021-05-22,58.0,28.0,28.0,0.0,27.0,0.0,78.0,22.0,25.0,33.0,41.81818181818182
2021-05-23,0.0,0.0,30.0,24.0,29.0,50.0,42.0,0.0,26.0,70.0,37.9020979020979
2021-05-24,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797202797202797
2021-05-25,51.0,76.0,25.0,21.0,100.0,42.0,36.0,0.0,69.0,88.0,71.04895104895105
2021-05-26,0.0,26.0,27.0,0.0,25.0,22.0,37.0,0.0,23.0,60.0,30.76923076923077
2021-05-27,54.0,0.0,27.0,0.0,51.0,22.0,38.0,21.0,47.0,31.0,40.6993006993007
2021-05-28,58.0,57.0,28.0,46.0,56.0,23.0,80.0,46.0,26.0,100.0,72.72727272727273
2021-05-29,92.0,92.0,92.0,100.0,59.0,100.0,44.0,100.0,0.0,36.0,100.0
2021-05-30,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.6363636363636362
2021-05-31,26.0,26.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,29.0,18.041958041958043
