date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,0.0,0.0,0.0,30.0,0.0,46.0,88.0,32.0,0.0,29.0,0.0,29.0,43.0,40.0,0.0,0.0,32.0,55.0,30.0,44.0,42.13197969543147
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,30.0,32.0,0.0,100.0,33.0,26.0,95.0,0.0,100.0,0.0,25.0,32.0,49.0,45.0,51.0,48.0,71.0,30.0,33.0,99.0,76.0575296108291
2021-01-24,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,24.0,0.0,46.0,44.0,50.0,0.0,0.0,0.0,31.0,48.0,25.888324873096447
2021-01-25,29.0,31.0,0.0,65.0,31.0,0.0,46.0,33.0,32.0,62.0,24.0,31.0,0.0,43.0,97.0,0.0,67.0,29.0,31.0,47.0,59.052453468697124
2021-01-26,0.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,29.0,31.0,0.0,17.174280879864636
2021-01-27,0.0,0.0,0.0,32.0,31.0,25.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,43.0,0.0,0.0,34.0,29.0,0.0,0.0,18.44331641285956
2021-01-28,58.0,62.0,33.0,33.0,64.0,100.0,93.0,0.0,0.0,31.0,48.0,93.0,0.0,44.0,100.0,91.0,34.0,87.0,95.0,0.0,90.18612521150592
2021-01-29,30.0,0.0,0.0,0.0,0.0,0.0,47.0,35.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,16.243654822335024
2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,28.0,0.0,0.0,31.0,31.0,0.0,46.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,49.0,0.0,33.0,0.0,0.0,46.0,26.903553299492383
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,57.0,30.0,63.0,31.0,31.0,0.0,45.0,33.0,31.0,0.0,0.0,30.0,0.0,42.0,48.0,90.0,67.0,57.0,60.0,92.0,68.2741116751269
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,46.0,0.0,50.0,0.0,0.0,0.0,0.0,48.0,14.890016920473775
2021-02-05,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,47.0,0.0,51.0,0.0,35.0,30.0,0.0,0.0,24.19627749576988
2021-02-06,29.0,0.0,0.0,32.0,64.0,50.0,46.0,34.0,0.0,0.0,24.0,62.0,46.0,44.0,100.0,46.0,34.0,58.0,31.0,96.0,67.34348561759728
