date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,0.0,16.0,14.0,0.0,0.0,14.0,29.0,0.0,0.0,26.0,11.161217587373168
2020-02-02,48.0,33.0,14.0,29.0,32.0,29.0,0.0,0.0,15.0,27.0,25.591882750845546
2020-02-03,13.0,43.0,12.0,62.0,40.0,24.0,75.0,10.0,38.0,11.0,36.978579481397965
2020-02-04,44.0,61.0,39.0,27.0,29.0,13.0,14.0,10.0,41.0,12.0,32.694475760992106
2020-02-05,73.0,45.0,13.0,67.0,44.0,52.0,41.0,52.0,14.0,61.0,52.08568207440812
2020-02-06,47.0,32.0,27.0,0.0,45.0,42.0,28.0,11.0,29.0,13.0,30.89064261555806
2020-02-07,31.0,17.0,42.0,14.0,15.0,14.0,15.0,0.0,0.0,26.0,19.616685456595263
2020-02-08,32.0,17.0,14.0,15.0,16.0,15.0,15.0,0.0,30.0,13.0,18.827508455467868
2020-02-09,0.0,17.0,0.0,0.0,16.0,29.0,0.0,12.0,15.0,13.0,11.49943630214205
2020-02-10,15.0,0.0,13.0,70.0,44.0,13.0,28.0,22.0,28.0,25.0,29.086809470124013
2020-02-11,15.0,0.0,26.0,28.0,15.0,26.0,41.0,21.0,55.0,25.0,28.410372040586246
2020-02-12,46.0,48.0,54.0,43.0,15.0,13.0,72.0,22.0,14.0,38.0,41.1499436302142
2020-02-13,31.0,47.0,40.0,14.0,15.0,14.0,14.0,11.0,14.0,25.0,25.36640360766629
2020-02-14,0.0,16.0,14.0,14.0,46.0,14.0,14.0,11.0,14.0,13.0,17.587373167981962
2020-02-15,51.0,35.0,0.0,16.0,50.0,0.0,47.0,12.0,0.0,42.0,28.523111612175875
2020-02-16,15.0,16.0,14.0,14.0,45.0,55.0,29.0,21.0,28.0,13.0,28.18489289740699
2020-02-17,0.0,0.0,13.0,39.0,14.0,0.0,40.0,10.0,13.0,0.0,14.543404735062007
2020-02-18,29.0,30.0,38.0,13.0,0.0,26.0,26.0,21.0,13.0,24.0,24.80270574971815
2020-02-19,0.0,15.0,39.0,94.0,71.0,39.0,53.0,42.0,67.0,49.0,52.87485907553551
2020-02-20,30.0,0.0,40.0,42.0,45.0,27.0,70.0,55.0,14.0,25.0,39.23337091319053
2020-02-21,31.0,48.0,41.0,43.0,30.0,14.0,0.0,11.0,42.0,26.0,32.2435174746336
2020-02-22,80.0,51.0,43.0,45.0,64.0,58.0,76.0,35.0,30.0,80.0,63.35963923337091
2020-02-23,31.0,0.0,0.0,29.0,0.0,0.0,29.0,11.0,0.0,26.0,14.205186020293123
2020-02-24,100.0,74.0,49.0,53.0,85.0,38.0,27.0,50.0,79.0,23.0,65.16347237880495
2020-02-25,41.0,14.0,48.0,25.0,27.0,36.0,0.0,29.0,25.0,33.0,31.34160090191657
2020-02-26,25.0,27.0,91.0,60.0,25.0,47.0,36.0,55.0,95.0,65.0,59.301014656144304
2020-02-27,26.0,28.0,35.0,24.0,51.0,24.0,12.0,28.0,24.0,33.0,32.13077790304397
2020-02-28,0.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.284103720405862
2020-02-29,14.0,45.0,51.0,66.0,71.0,26.0,27.0,20.0,27.0,60.0,45.88500563697858
2020-03-01,14.0,15.0,12.0,13.0,14.0,13.0,0.0,0.0,0.0,24.0,11.837655016910935
2020-03-02,0.0,14.0,34.0,24.0,13.0,23.0,12.0,28.0,36.0,22.0,23.22435174746336
2020-03-03,67.0,57.0,47.0,25.0,66.0,12.0,50.0,29.0,50.0,56.0,51.747463359639234
2020-03-04,27.0,42.0,12.0,25.0,13.0,12.0,24.0,29.0,24.0,22.0,25.93010146561443
2020-03-05,26.0,41.0,24.0,37.0,40.0,12.0,49.0,10.0,37.0,34.0,34.94926719278467
2020-03-06,28.0,29.0,13.0,51.0,14.0,51.0,39.0,30.0,0.0,0.0,28.748590755355128
2020-03-07,30.0,0.0,27.0,28.0,30.0,41.0,14.0,54.0,27.0,25.0,31.116121758737314
2020-03-08,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.8478015783540025
2020-03-09,53.0,55.0,24.0,37.0,65.0,24.0,24.0,47.0,0.0,44.0,42.05186020293122
2020-03-10,28.0,59.0,25.0,39.0,42.0,38.0,26.0,10.0,0.0,11.0,31.34160090191657
2020-03-11,28.0,29.0,49.0,13.0,14.0,50.0,38.0,30.0,25.0,23.0,33.70913190529876
2020-03-12,27.0,27.0,35.0,25.0,39.0,60.0,25.0,38.0,25.0,22.0,36.41488162344982
2020-03-13,28.0,29.0,25.0,39.0,28.0,38.0,26.0,21.0,39.0,35.0,34.72378804960541
2020-03-14,45.0,31.0,40.0,0.0,15.0,14.0,28.0,22.0,0.0,64.0,29.19954904171364
2020-03-15,13.0,0.0,11.0,47.0,25.0,23.0,23.0,18.0,24.0,21.0,23.11161217587373
2020-03-16,11.0,0.0,10.0,11.0,11.0,0.0,21.0,25.0,0.0,0.0,10.033821871476889
2020-03-17,23.0,12.0,31.0,43.0,11.0,32.0,44.0,33.0,43.0,39.0,35.062006764374296
2020-03-18,51.0,26.0,45.0,69.0,25.0,23.0,23.0,45.0,12.0,74.0,44.30665163472378
2020-03-19,25.0,27.0,11.0,36.0,38.0,47.0,35.0,18.0,36.0,43.0,35.62570462232243
2020-03-20,62.0,77.0,54.0,80.0,72.0,100.0,68.0,45.0,79.0,52.0,77.67756482525367
2020-03-21,57.0,59.0,63.0,39.0,28.0,26.0,92.0,30.0,79.0,59.0,59.977452085682074
2020-03-22,41.0,29.0,61.0,50.0,13.0,37.0,26.0,10.0,25.0,12.0,34.2728297632469
2020-03-23,32.0,33.0,28.0,20.0,21.0,29.0,69.0,30.0,30.0,9.0,33.93461104847801
2020-03-24,0.0,12.0,0.0,11.0,11.0,21.0,11.0,17.0,11.0,38.0,14.88162344983089
2020-03-25,35.0,24.0,21.0,43.0,35.0,21.0,54.0,25.0,32.0,20.0,34.94926719278467
2020-03-26,12.0,12.0,21.0,11.0,24.0,21.0,11.0,8.0,11.0,30.0,18.151071025930104
2020-03-27,23.0,48.0,51.0,21.0,45.0,31.0,11.0,32.0,31.0,57.0,39.45885005636978
2020-03-28,67.0,14.0,47.0,25.0,27.0,12.0,13.0,19.0,38.0,79.0,38.444193912063135
2020-03-29,53.0,84.0,24.0,36.0,39.0,60.0,49.0,28.0,37.0,22.0,48.70349492671928
2020-03-30,23.0,12.0,20.0,11.0,0.0,0.0,21.0,17.0,0.0,19.0,13.866967305524238
2020-03-31,68.0,48.0,50.0,42.0,44.0,41.0,21.0,24.0,52.0,47.0,49.267192784667415
2020-04-01,11.0,23.0,20.0,10.0,22.0,10.0,21.0,8.0,21.0,9.0,17.474633596392334
2020-04-02,35.0,62.0,42.0,33.0,58.0,21.0,33.0,17.0,22.0,29.0,39.68432919954905
2020-04-03,12.0,13.0,43.0,34.0,12.0,33.0,57.0,0.0,56.0,51.0,35.062006764374296
2020-04-04,70.0,87.0,0.0,39.0,55.0,63.0,77.0,100.0,78.0,70.0,72.04058624577226
2020-04-05,56.0,59.0,100.0,65.0,69.0,50.0,65.0,30.0,91.0,59.0,72.60428410372042
2020-04-06,36.0,61.0,31.0,11.0,23.0,11.0,22.0,8.0,33.0,20.0,28.861330326944756
2020-04-07,84.0,100.0,74.0,100.0,95.0,65.0,100.0,69.0,100.0,100.0,100.0
