date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,27.0,22.0,31.0,21.0,37.0,55.0,18.0,0.0,18.0,18.0,33.83561643835616
2020-02-02,51.0,0.0,0.0,0.0,17.0,17.0,36.0,0.0,35.0,35.0,26.164383561643838
2020-02-03,45.0,18.0,13.0,18.0,16.0,30.0,0.0,19.0,15.0,15.0,25.890410958904106
2020-02-04,51.0,20.0,0.0,100.0,35.0,68.0,0.0,22.0,17.0,0.0,42.87671232876713
2020-02-05,78.0,21.0,15.0,20.0,17.0,0.0,0.0,0.0,34.0,17.0,27.671232876712327
2020-02-06,0.0,22.0,46.0,41.0,18.0,0.0,54.0,45.0,0.0,35.0,35.75342465753425
2020-02-07,0.0,45.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,36.0,14.246575342465754
2020-02-08,54.0,0.0,47.0,21.0,18.0,36.0,18.0,23.0,18.0,18.0,34.657534246575345
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,14.0,0.0,34.0,17.0,0.0,22.0,0.0,0.0,11.917808219178081
2020-02-12,0.0,20.0,0.0,19.0,17.0,17.0,0.0,0.0,17.0,33.0,16.84931506849315
2020-02-13,0.0,20.0,14.0,20.0,34.0,17.0,0.0,22.0,17.0,0.0,19.726027397260275
2020-02-14,0.0,0.0,0.0,40.0,36.0,35.0,18.0,23.0,35.0,18.0,28.08219178082192
2020-02-15,27.0,0.0,16.0,22.0,19.0,37.0,38.0,0.0,0.0,0.0,21.78082191780822
2020-02-16,26.0,21.0,15.0,0.0,0.0,0.0,18.0,22.0,36.0,0.0,18.904109589041095
2020-02-17,78.0,42.0,15.0,20.0,53.0,0.0,18.0,45.0,17.0,17.0,41.78082191780822
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,52.0,42.0,14.0,40.0,0.0,17.0,0.0,44.0,17.0,35.0,35.75342465753425
2020-02-20,0.0,0.0,44.0,0.0,73.0,17.0,54.0,45.0,35.0,0.0,36.71232876712329
2020-02-21,28.0,23.0,16.0,21.0,19.0,18.0,0.0,0.0,19.0,0.0,19.726027397260275
2020-02-22,29.0,0.0,17.0,0.0,20.0,19.0,0.0,0.0,19.0,0.0,14.246575342465754
2020-02-23,54.0,44.0,0.0,21.0,0.0,37.0,19.0,23.0,36.0,0.0,32.054794520547944
2020-02-24,26.0,21.0,44.0,20.0,18.0,0.0,54.0,23.0,35.0,18.0,35.47945205479452
2020-02-25,0.0,42.0,15.0,20.0,36.0,0.0,0.0,67.0,0.0,17.0,26.986301369863014
2020-02-26,76.0,20.0,15.0,20.0,69.0,17.0,17.0,21.0,34.0,51.0,46.57534246575342
2020-02-27,51.0,21.0,29.0,19.0,17.0,34.0,52.0,43.0,17.0,34.0,43.42465753424658
2020-02-28,26.0,21.0,0.0,0.0,35.0,34.0,0.0,0.0,0.0,0.0,15.89041095890411
2020-02-29,0.0,0.0,0.0,0.0,18.0,17.0,18.0,0.0,0.0,18.0,9.726027397260275
2020-03-01,26.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,17.0,17.0,13.835616438356164
2020-03-02,73.0,39.0,55.0,19.0,33.0,16.0,50.0,21.0,49.0,16.0,50.821917808219176
2020-03-03,74.0,61.0,100.0,39.0,52.0,100.0,34.0,86.0,84.0,100.0,100.0
2020-03-04,0.0,58.0,0.0,0.0,33.0,0.0,0.0,63.0,0.0,0.0,21.095890410958905
2020-03-05,49.0,100.0,42.0,77.0,17.0,49.0,34.0,85.0,16.0,33.0,68.76712328767124
2020-03-06,25.0,20.0,0.0,20.0,0.0,17.0,35.0,0.0,34.0,17.0,23.013698630136986
2020-03-07,56.0,45.0,0.0,21.0,57.0,36.0,19.0,47.0,0.0,55.0,46.02739726027397
2020-03-08,25.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.04109589041096
2020-03-09,24.0,20.0,0.0,37.0,49.0,32.0,33.0,20.0,16.0,32.0,36.02739726027397
2020-03-10,74.0,20.0,28.0,56.0,17.0,16.0,33.0,42.0,16.0,66.0,50.410958904109584
2020-03-11,0.0,19.0,40.0,18.0,16.0,16.0,48.0,20.0,31.0,31.0,32.73972602739726
2020-03-12,100.0,20.0,57.0,57.0,100.0,33.0,100.0,63.0,100.0,49.0,93.013698630137
2020-03-13,26.0,0.0,15.0,20.0,0.0,17.0,36.0,22.0,17.0,17.0,23.28767123287671
2020-03-14,0.0,21.0,15.0,0.0,0.0,35.0,0.0,0.0,18.0,34.0,16.84931506849315
