date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-01-29,21.0,18.0,16.0,20.0,23.0,16.0,13.0,17.0,16.0,28.0,16.0,15.0,14.0,18.0,18.0,22.0,19.0,19.0,21.0,16.0,18.66394696583376
2020-01-30,19.0,25.0,18.0,20.0,22.0,22.0,15.0,22.0,20.0,27.0,16.0,23.0,23.0,24.0,24.0,20.0,20.0,21.0,17.0,19.0,21.264660887302398
2020-01-31,10.0,14.0,14.0,17.0,14.0,11.0,17.0,13.0,9.0,11.0,13.0,10.0,22.0,12.0,11.0,13.0,8.0,12.0,11.0,14.0,13.054563997960225
2020-02-01,10.0,16.0,12.0,10.0,11.0,12.0,16.0,11.0,15.0,15.0,10.0,13.0,16.0,17.0,10.0,9.0,11.0,10.0,11.0,14.0,12.697603263641
2020-02-02,14.0,19.0,11.0,14.0,13.0,14.0,9.0,13.0,7.0,14.0,14.0,16.0,11.0,18.0,8.0,9.0,17.0,16.0,13.0,9.0,13.20754716981132
2020-02-03,13.0,12.0,13.0,11.0,8.0,10.0,9.0,9.0,10.0,15.0,11.0,8.0,10.0,12.0,8.0,8.0,9.0,16.0,5.0,10.0,10.55583885772565
2020-02-04,10.0,10.0,12.0,12.0,10.0,14.0,11.0,7.0,11.0,17.0,11.0,15.0,14.0,12.0,5.0,19.0,11.0,7.0,11.0,13.0,11.830698623151454
2020-02-05,14.0,12.0,10.0,12.0,12.0,8.0,8.0,10.0,10.0,9.0,8.0,10.0,8.0,9.0,12.0,12.0,10.0,10.0,7.0,7.0,10.09688934217236
2020-02-06,12.0,17.0,7.0,14.0,15.0,5.0,12.0,11.0,14.0,13.0,12.0,13.0,13.0,14.0,8.0,10.0,13.0,12.0,8.0,13.0,12.034676185619583
2020-02-07,13.0,14.0,9.0,6.0,9.0,8.0,12.0,6.0,9.0,6.0,10.0,8.0,10.0,15.0,10.0,11.0,10.0,8.0,7.0,9.0,9.688934217236104
2020-02-08,16.0,14.0,13.0,14.0,16.0,13.0,11.0,13.0,12.0,11.0,7.0,12.0,10.0,5.0,12.0,13.0,8.0,13.0,9.0,11.0,11.881693013768485
2020-02-09,7.0,10.0,10.0,12.0,11.0,11.0,14.0,9.0,16.0,14.0,12.0,15.0,16.0,14.0,8.0,9.0,9.0,8.0,9.0,8.0,11.320754716981133
2020-02-10,11.0,9.0,8.0,9.0,8.0,9.0,11.0,11.0,14.0,15.0,13.0,12.0,11.0,13.0,11.0,16.0,8.0,12.0,7.0,9.0,11.065782763895971
2020-02-11,8.0,10.0,6.0,8.0,12.0,5.0,13.0,7.0,12.0,7.0,9.0,9.0,5.0,9.0,7.0,6.0,6.0,11.0,5.0,7.0,8.261091279959205
2020-02-12,7.0,9.0,5.0,7.0,7.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,4.0,8.0,5.0,8.0,6.0,4.0,4.0,5.0,6.47628760836308
2020-02-13,8.0,7.0,12.0,10.0,7.0,11.0,11.0,10.0,10.0,11.0,11.0,10.0,11.0,5.0,7.0,10.0,3.0,9.0,11.0,8.0,9.280979092299848
2020-02-14,9.0,9.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,3.0,8.0,9.0,12.0,8.0,6.0,8.0,4.0,8.0,7.0,10.0,7.292197858235594
2020-02-15,6.0,14.0,7.0,14.0,8.0,10.0,11.0,8.0,10.0,8.0,7.0,8.0,8.0,12.0,6.0,7.0,12.0,9.0,11.0,13.0,9.637939826619071
2020-02-16,4.0,7.0,6.0,5.0,6.0,5.0,6.0,3.0,7.0,8.0,6.0,4.0,7.0,4.0,4.0,7.0,5.0,5.0,8.0,7.0,5.8133605303416624
2020-02-17,8.0,7.0,10.0,5.0,13.0,5.0,7.0,9.0,9.0,8.0,9.0,11.0,11.0,11.0,10.0,7.0,8.0,11.0,11.0,9.0,9.12799592044875
2020-02-18,9.0,4.0,5.0,9.0,9.0,7.0,2.0,8.0,8.0,11.0,7.0,9.0,9.0,8.0,9.0,6.0,5.0,5.0,4.0,5.0,7.088220295767465
2020-02-19,4.0,3.0,2.0,6.0,6.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,3.6715961244263133
2020-02-20,8.0,8.0,5.0,8.0,7.0,6.0,11.0,7.0,7.0,9.0,6.0,7.0,8.0,11.0,5.0,4.0,4.0,7.0,4.0,7.0,7.088220295767465
2020-02-21,3.0,5.0,2.0,7.0,5.0,3.0,4.0,5.0,6.0,7.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.977562468128506
2020-02-22,5.0,8.0,7.0,11.0,9.0,6.0,8.0,7.0,13.0,8.0,7.0,2.0,10.0,9.0,7.0,3.0,9.0,9.0,9.0,4.0,7.700152983171852
2020-02-23,21.0,20.0,16.0,20.0,16.0,20.0,21.0,24.0,24.0,23.0,19.0,15.0,25.0,22.0,20.0,22.0,27.0,15.0,19.0,16.0,20.65272819989801
2020-02-24,20.0,24.0,15.0,21.0,19.0,20.0,26.0,19.0,16.0,19.0,15.0,22.0,22.0,22.0,14.0,19.0,15.0,15.0,24.0,21.0,19.785823559408463
2020-02-25,27.0,25.0,23.0,23.0,22.0,19.0,20.0,25.0,22.0,27.0,21.0,26.0,23.0,20.0,22.0,31.0,24.0,20.0,25.0,20.0,23.71239163691994
2020-02-26,31.0,31.0,22.0,26.0,24.0,24.0,27.0,22.0,22.0,28.0,21.0,19.0,23.0,27.0,20.0,24.0,24.0,24.0,24.0,26.0,24.93625701172871
2020-02-27,23.0,29.0,24.0,27.0,31.0,19.0,29.0,24.0,27.0,17.0,21.0,26.0,24.0,21.0,21.0,27.0,28.0,29.0,30.0,31.0,25.90515043345232
2020-02-28,30.0,41.0,42.0,41.0,42.0,35.0,40.0,48.0,35.0,41.0,34.0,32.0,43.0,39.0,32.0,38.0,35.0,39.0,36.0,35.0,38.653748087710355
2020-02-29,41.0,38.0,26.0,30.0,39.0,27.0,39.0,33.0,37.0,41.0,36.0,28.0,36.0,30.0,30.0,39.0,39.0,35.0,40.0,35.0,35.645079041305465
2020-03-01,34.0,32.0,29.0,32.0,29.0,37.0,42.0,33.0,40.0,41.0,30.0,38.0,33.0,32.0,30.0,33.0,36.0,35.0,35.0,38.0,35.135135135135144
2020-03-02,32.0,39.0,40.0,38.0,38.0,37.0,46.0,37.0,45.0,42.0,42.0,49.0,48.0,40.0,35.0,48.0,51.0,39.0,49.0,43.0,42.73329933707292
2020-03-03,35.0,29.0,29.0,33.0,27.0,32.0,30.0,34.0,32.0,33.0,25.0,27.0,29.0,33.0,27.0,35.0,29.0,28.0,30.0,25.0,30.69862315145334
2020-03-04,42.0,39.0,32.0,30.0,39.0,28.0,41.0,24.0,29.0,33.0,29.0,24.0,35.0,25.0,24.0,28.0,31.0,40.0,26.0,34.0,32.27944926058134
2020-03-05,34.0,34.0,37.0,33.0,46.0,41.0,32.0,24.0,37.0,36.0,34.0,30.0,31.0,33.0,36.0,35.0,39.0,34.0,38.0,28.0,35.288118306986235
2020-03-06,35.0,29.0,31.0,35.0,35.0,32.0,36.0,27.0,35.0,42.0,35.0,31.0,29.0,31.0,24.0,35.0,32.0,34.0,33.0,30.0,33.19734829168791
2020-03-07,25.0,29.0,28.0,27.0,23.0,29.0,29.0,26.0,29.0,39.0,27.0,28.0,27.0,28.0,28.0,34.0,19.0,25.0,33.0,32.0,28.81183069862315
2020-03-08,39.0,42.0,38.0,40.0,40.0,46.0,46.0,37.0,37.0,46.0,39.0,29.0,37.0,38.0,30.0,47.0,43.0,33.0,34.0,39.0,39.77562468128506
2020-03-09,39.0,41.0,28.0,33.0,42.0,39.0,38.0,40.0,34.0,47.0,37.0,31.0,37.0,34.0,34.0,36.0,38.0,37.0,39.0,30.0,37.42988271290159
2020-03-10,41.0,43.0,43.0,33.0,41.0,35.0,49.0,41.0,40.0,46.0,35.0,39.0,34.0,38.0,35.0,41.0,44.0,40.0,40.0,42.0,40.7955124936257
