date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2021-03-12,96.0,85.0,100.0,99.0,100.0,83.14606741573034,100.0,100.0,94.0,98.95833333333333,100.0,93.33333333333333,97.61904761904762,88.0,80.0,86.5979381443299,100.0,93.75,68.0,95.0,100.0
2021-03-13,63.0,70.0,72.63157894736842,91.0,74.74747474747475,56.17977528089887,79.0,57.0,100.0,100.0,79.3103448275862,65.55555555555556,92.85714285714286,100.0,80.0,73.19587628865979,70.2127659574468,100.0,77.0,69.0,84.51821595634357
2021-03-14,100.0,69.0,75.78947368421052,80.0,87.87878787878788,83.14606741573034,68.0,80.0,65.0,75.0,66.66666666666667,71.11111111111111,90.47619047619048,76.0,72.0,82.47422680412372,63.829787234042556,73.75,70.0,79.0,82.2814478967618
2021-03-15,55.0,75.0,61.05263157894737,80.0,53.535353535353536,64.04494382022472,55.0,76.0,60.0,70.83333333333333,67.816091954023,61.111111111111114,85.71428571428571,61.0,67.0,76.28865979381443,52.12765957446808,65.0,67.0,73.0,71.37971918870541
2021-03-16,60.0,52.0,68.42105263157895,67.0,59.5959595959596,64.04494382022472,58.0,71.0,67.0,45.833333333333336,71.26436781609195,61.111111111111114,73.80952380952381,79.0,61.0,74.22680412371135,53.191489361702125,70.0,51.0,73.0,68.90310662305589
2021-03-17,39.0,42.0,37.89473684210526,48.0,51.515151515151516,47.19101123595506,38.0,52.0,33.0,63.541666666666664,45.97701149425287,64.44444444444444,53.57142857142857,50.0,41.0,49.48453608247423,38.297872340425535,52.5,47.0,53.0,50.98016858628774
2021-03-18,52.0,66.0,53.68421052631579,73.0,71.71717171717172,53.93258426966292,65.0,57.0,59.0,57.291666666666664,79.3103448275862,54.44444444444444,79.76190476190476,52.0,52.0,60.824742268041234,42.5531914893617,57.5,75.0,55.0,65.48736386507638
2021-03-19,69.0,69.0,74.73684210526316,62.0,71.71717171717172,60.674157303370784,58.0,63.0,76.0,65.625,91.95402298850574,74.44444444444444,89.28571428571429,62.0,59.0,67.01030927835052,70.2127659574468,46.25,67.0,71.0,73.60670221467089
2021-03-20,80.0,72.0,80.0,77.0,80.8080808080808,83.14606741573034,52.0,60.0,85.0,69.79166666666667,87.35632183908046,82.22222222222223,90.47619047619048,56.0,66.0,78.35051546391753,73.40425531914893,82.5,60.0,76.0,80.28688822609426
2021-03-21,68.0,66.0,58.94736842105263,57.0,57.57575757575758,60.674157303370784,58.0,69.0,57.0,56.25,78.16091954022988,73.33333333333333,64.28571428571429,55.0,53.0,65.97938144329896,56.38297872340426,66.25,52.0,72.0,66.9843117235232
2021-03-22,86.0,63.0,75.78947368421052,98.0,72.72727272727273,76.40449438202248,87.0,69.0,96.0,85.41666666666667,89.65517241379311,91.11111111111111,85.71428571428571,70.0,72.0,100.0,78.72340425531915,78.75,68.0,87.0,87.72534117810335
2021-03-23,74.0,37.0,50.526315789473685,67.0,55.55555555555556,86.51685393258427,63.0,52.0,57.0,68.75,62.06896551724138,56.666666666666664,84.52380952380952,69.0,66.0,55.670103092783506,64.8936170212766,42.5,44.0,64.0,65.6838563776728
2021-03-24,49.0,37.0,72.63157894736842,57.0,48.484848484848484,62.92134831460674,43.0,51.0,58.0,61.458333333333336,77.01149425287356,73.33333333333333,75.0,41.0,43.0,70.10309278350516,37.234042553191486,50.0,53.0,56.0,60.06108680652135
2021-03-25,85.0,56.0,84.21052631578948,60.0,66.66666666666667,79.7752808988764,70.0,72.0,69.0,75.0,89.65517241379311,83.33333333333333,95.23809523809524,70.0,47.0,71.1340206185567,78.72340425531915,57.5,75.0,100.0,79.91997027771684
2021-03-26,100.0,100.0,75.78947368421052,94.0,77.77777777777777,97.75280898876404,72.0,87.0,83.0,94.79166666666667,95.40229885057471,100.0,100.0,84.0,67.0,91.75257731958763,94.68085106382979,80.0,100.0,74.0,95.18634103007511
2021-03-27,91.0,81.0,78.94736842105263,100.0,70.70707070707071,100.0,85.0,86.0,78.0,84.375,90.80459770114942,90.0,72.61904761904762,95.0,100.0,72.16494845360825,78.72340425531915,70.0,96.0,82.0,91.6022984110007
2021-03-28,48.0,51.0,66.3157894736842,63.0,65.65656565656566,58.42696629213483,45.0,69.0,39.0,73.95833333333333,77.01149425287356,65.55555555555556,77.38095238095238,71.0,52.0,62.88659793814433,60.638297872340424,33.75,50.0,74.0,64.76417864755892
