date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,0.0,26.0,40.0,42.0,20.0,21.0,0.0,23.469387755102037,26.08695652173913,20.73170731707317,19.0,21.0,44.0,15.0,44.0,0.0,0.0,18.0,0.0,19.0,33.7133531412151
2020-10-06,18.0,26.0,21.0,0.0,21.0,22.0,67.0,48.979591836734684,52.17391304347826,65.85365853658537,20.0,22.0,45.0,15.0,46.0,22.0,60.0,19.0,72.0,19.0,57.58436360247789
2020-10-07,18.0,26.0,20.0,0.0,0.0,0.0,16.0,72.44897959183673,26.08695652173913,21.951219512195124,19.0,0.0,0.0,0.0,0.0,22.0,40.0,19.0,100.0,58.0,38.71175039328036
2020-10-08,38.0,27.0,42.0,66.0,21.0,22.0,0.0,100.0,0.0,0.0,20.0,23.0,23.0,63.0,0.0,46.0,84.0,39.0,45.0,100.0,64.08515088802689
2020-10-09,0.0,0.0,46.0,48.0,46.0,24.0,56.0,26.530612244897963,28.98550724637681,47.5609756097561,44.0,24.0,50.0,17.0,0.0,49.0,44.0,20.0,0.0,42.0,51.76434538279679
2020-10-10,0.0,94.0,99.0,52.0,100.0,52.0,100.0,59.18367346938776,62.31884057971015,53.65853658536585,47.0,78.0,54.0,18.0,28.0,26.0,24.0,46.0,0.0,24.0,85.88263426526159
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,21.0,4.8971525052774165
2020-10-12,20.0,57.0,0.0,23.0,22.0,45.0,36.0,25.510204081632647,27.53623188405797,23.170731707317074,21.0,23.0,0.0,16.0,48.0,23.0,0.0,20.0,15.0,41.0,41.053096909978606
2020-10-13,58.0,28.0,44.0,23.0,44.0,23.0,18.0,77.55102040816327,56.52173913043478,23.170731707317074,64.0,23.0,24.0,16.0,49.0,23.0,21.0,0.0,0.0,42.0,55.49347602986565
2020-10-14,19.0,27.0,22.0,0.0,44.0,23.0,0.0,25.510204081632647,55.07246376811594,23.170731707317074,62.0,67.0,71.0,16.0,24.0,23.0,41.0,58.0,61.0,21.0,57.647371053923386
2020-10-15,20.0,0.0,23.0,48.0,23.0,0.0,37.0,53.061224489795926,0.0,24.39024390243902,22.0,0.0,25.0,17.0,25.0,0.0,65.0,42.0,32.0,22.0,40.39741046708089
2020-10-16,42.0,61.0,72.0,49.0,48.0,25.0,76.0,55.102040816326536,59.42028985507246,25.609756097560968,23.0,49.0,26.0,17.0,52.0,25.0,0.0,0.0,50.0,44.0,67.47365001324451
2020-10-17,88.0,62.0,100.0,77.0,49.0,52.0,40.0,28.57142857142857,0.0,25.609756097560968,72.0,78.0,81.0,55.0,55.0,27.0,24.0,44.0,52.0,46.0,89.17724714704502
2020-10-18,43.0,0.0,49.0,77.0,25.0,0.0,59.0,28.57142857142857,30.43478260869565,25.609756097560968,0.0,25.0,26.0,0.0,54.0,0.0,23.0,0.0,0.0,0.0,39.313662080191094
2020-10-19,19.0,28.0,66.0,68.0,66.0,69.0,54.0,51.020408163265316,55.07246376811594,69.51219512195122,21.0,23.0,48.0,32.0,0.0,69.0,21.0,20.0,31.0,0.0,68.44235577432407
2020-10-20,0.0,0.0,0.0,22.0,0.0,0.0,0.0,72.44897959183673,0.0,23.170731707317074,20.0,22.0,0.0,0.0,47.0,0.0,60.0,58.0,60.0,60.0,37.54087126007537
2020-10-21,0.0,53.0,43.0,22.0,21.0,0.0,0.0,98.9795918367347,0.0,23.170731707317074,0.0,22.0,0.0,16.0,47.0,23.0,100.0,96.0,45.0,59.0,56.498813506050816
2020-10-22,39.0,28.0,21.0,69.0,22.0,69.0,36.0,25.510204081632647,27.53623188405797,46.34146341463415,21.0,46.0,0.0,16.0,73.0,23.0,21.0,20.0,31.0,41.0,57.02547488766222
2020-10-23,100.0,57.0,67.0,24.0,22.0,23.0,0.0,26.530612244897963,28.98550724637681,47.5609756097561,86.0,70.0,73.0,50.0,100.0,71.0,65.0,41.0,16.0,21.0,83.5114030032159
2020-10-24,20.0,0.0,0.0,47.0,45.0,24.0,0.0,53.061224489795926,0.0,24.39024390243902,0.0,47.0,24.0,0.0,25.0,0.0,66.0,20.0,63.0,21.0,40.48184413096497
2020-10-25,0.0,0.0,0.0,0.0,0.0,23.0,18.0,50.0,0.0,0.0,21.0,0.0,24.0,0.0,0.0,0.0,21.0,20.0,30.0,61.0,22.628221920937023
2020-10-26,55.0,53.0,42.0,43.0,21.0,0.0,50.0,0.0,79.71014492753623,21.951219512195124,100.0,21.0,68.0,15.0,68.0,22.0,0.0,0.0,0.0,0.0,55.69762592242671
2020-10-27,54.0,76.0,20.0,21.0,20.0,85.0,33.0,46.938775510204074,26.08695652173913,21.951219512195124,39.0,21.0,67.0,30.0,67.0,22.0,20.0,18.0,29.0,19.0,62.14123055311746
2020-10-28,0.0,53.0,42.0,22.0,21.0,44.0,17.0,24.489795918367342,26.08695652173913,21.951219512195124,20.0,0.0,46.0,31.0,23.0,45.0,20.0,38.0,0.0,20.0,43.443481842784855
2020-10-29,18.0,27.0,21.0,21.0,21.0,0.0,0.0,72.44897959183673,26.08695652173913,21.951219512195124,0.0,0.0,22.0,15.0,0.0,22.0,40.0,57.0,0.0,19.0,34.067898879655225
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,0.0,19.0,0.0,14.0,0.0,19.0,35.0,49.0,39.0,34.0,19.455928549291805
