date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,33.0,0.0,30.0,13.0,0.0,33.0,16.0,43.0,31.0,18.0,24.575311438278597
2021-04-19,29.0,59.0,13.0,60.0,19.0,59.0,28.0,39.0,41.0,33.0,43.03510758776897
2021-04-20,100.0,45.0,68.0,24.0,19.0,45.0,56.0,26.0,69.0,100.0,62.51415628539072
2021-04-21,29.0,59.0,41.0,36.0,9.0,44.0,14.0,39.0,41.0,17.0,37.25934314835787
2021-04-22,29.0,15.0,27.0,24.0,20.0,46.0,42.0,40.0,14.0,17.0,31.030577576443942
2021-04-23,60.0,94.0,100.0,100.0,100.0,77.0,88.0,95.0,100.0,69.0,100.0
2021-04-24,64.0,49.0,90.0,66.0,42.0,65.0,31.0,100.0,15.0,74.0,67.49716874292186
2021-04-25,93.0,94.0,0.0,76.0,50.0,77.0,73.0,82.0,43.0,53.0,72.5934314835787
2021-04-26,41.0,14.0,50.0,22.0,54.0,56.0,53.0,61.0,64.0,62.0,54.02038505096263
2021-04-27,42.0,100.0,51.0,23.0,18.0,14.0,82.0,26.0,53.0,79.0,55.26613816534542
2021-04-28,27.0,41.0,25.0,33.0,27.0,28.0,0.0,24.0,13.0,31.0,28.199320498301248
2021-04-29,27.0,14.0,12.0,11.0,0.0,40.0,13.0,0.0,12.0,0.0,14.609286523216308
2021-04-30,41.0,28.0,38.0,34.0,27.0,0.0,39.0,49.0,13.0,31.0,33.975084937712346
2021-05-01,28.0,29.0,26.0,34.0,37.0,14.0,13.0,25.0,65.0,49.0,36.2400906002265
2021-05-02,86.0,59.0,40.0,36.0,28.0,75.0,70.0,39.0,81.0,66.0,65.68516421291054
2021-05-03,0.0,14.0,13.0,0.0,28.0,28.0,13.0,12.0,26.0,0.0,15.175537938844847
2021-05-04,13.0,53.0,12.0,21.0,17.0,26.0,38.0,23.0,24.0,0.0,25.707814269535675
2021-05-05,14.0,14.0,13.0,11.0,9.0,42.0,26.0,24.0,0.0,16.0,19.13929784824462
2021-05-06,14.0,0.0,13.0,0.0,9.0,0.0,13.0,0.0,26.0,0.0,8.493771234428086
2021-05-07,57.0,29.0,40.0,59.0,19.0,44.0,56.0,64.0,40.0,66.0,53.680634201585505
2021-05-08,43.0,30.0,13.0,12.0,29.0,15.0,56.0,39.0,41.0,51.0,37.25934314835787
2021-05-09,60.0,31.0,71.0,74.0,30.0,46.0,87.0,41.0,29.0,52.0,59.00339750849378
2021-05-10,27.0,28.0,25.0,22.0,27.0,0.0,27.0,12.0,39.0,31.0,26.95356738391846
2021-05-11,40.0,28.0,38.0,22.0,27.0,41.0,39.0,37.0,51.0,31.0,40.09060022650057
2021-05-12,99.0,72.0,52.0,46.0,75.0,87.0,68.0,51.0,92.0,80.0,81.76670441676104
2021-05-13,30.0,30.0,14.0,12.0,10.0,30.0,0.0,13.0,14.0,34.0,21.177802944507363
2021-05-14,45.0,31.0,14.0,37.0,10.0,30.0,14.0,27.0,28.0,51.0,32.50283125707814
2021-05-15,45.0,61.0,28.0,49.0,69.0,45.0,29.0,0.0,28.0,69.0,47.90486976217441
2021-05-16,29.0,58.0,53.0,12.0,38.0,44.0,14.0,26.0,27.0,49.0,39.637599093997736
2021-05-17,68.0,57.0,89.0,56.0,27.0,70.0,66.0,36.0,77.0,63.0,68.96942242355605
2021-05-18,42.0,87.0,52.0,58.0,37.0,100.0,68.0,50.0,66.0,49.0,68.96942242355605
2021-05-19,27.0,57.0,13.0,22.0,36.0,14.0,40.0,49.0,13.0,31.0,34.20158550396376
2021-05-20,88.0,30.0,82.0,73.0,19.0,30.0,28.0,53.0,41.0,51.0,56.05889014722537
2021-05-21,59.0,15.0,55.0,36.0,48.0,60.0,43.0,26.0,69.0,51.0,52.32163080407701
2021-05-22,30.0,16.0,0.0,13.0,30.0,0.0,15.0,14.0,14.0,35.0,18.912797281993207
2021-05-23,60.0,93.0,14.0,49.0,39.0,47.0,44.0,40.0,57.0,17.0,52.09513023782559
2021-05-24,57.0,29.0,26.0,23.0,47.0,29.0,28.0,13.0,66.0,65.0,43.37485843714609
2021-05-25,57.0,29.0,39.0,47.0,19.0,29.0,55.0,51.0,53.0,16.0,44.73386183465459
2021-05-26,56.0,29.0,53.0,11.0,18.0,15.0,55.0,63.0,0.0,0.0,33.975084937712346
2021-05-27,59.0,30.0,27.0,37.0,39.0,74.0,71.0,39.0,69.0,50.0,56.05889014722537
2021-05-28,0.0,16.0,29.0,0.0,10.0,31.0,45.0,28.0,29.0,53.0,27.293318233295583
2021-05-29,34.0,18.0,80.0,14.0,11.0,36.0,17.0,31.0,16.0,20.0,31.370328425821064
2021-05-30,51.0,53.0,16.0,57.0,45.0,70.0,100.0,47.0,65.0,77.0,65.79841449603624
2021-05-31,73.0,45.0,41.0,36.0,48.0,15.0,71.0,26.0,41.0,50.0,50.50962627406569
