date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-03-07,53.0,15.0,83.0,23.0,25.0,71.0,44.0,69.0,29.0,41.0,59.29319371727748
2020-03-08,24.0,0.0,55.0,0.0,91.0,48.0,61.0,21.0,26.0,56.0,50.0
2020-03-09,47.0,28.0,18.0,62.0,68.0,16.0,59.0,41.0,77.0,36.0,59.16230366492146
2020-03-10,0.0,28.0,0.0,0.0,23.0,31.0,19.0,0.0,0.0,0.0,13.219895287958114
2020-03-11,0.0,14.0,0.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,6.675392670157067
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,20.0,68.0,24.0,17.0,41.0,22.0,82.0,39.0,40.96858638743455
2020-03-14,0.0,0.0,19.0,0.0,24.0,0.0,0.0,22.0,27.0,0.0,12.041884816753925
2020-03-15,23.0,0.0,18.0,21.0,0.0,31.0,38.0,61.0,25.0,0.0,28.40314136125654
2020-03-16,43.0,12.0,66.0,38.0,20.0,0.0,35.0,37.0,23.0,17.0,38.089005235602095
2020-03-17,43.0,13.0,17.0,0.0,21.0,44.0,18.0,38.0,47.0,33.0,35.86387434554974
2020-03-18,88.0,39.0,17.0,20.0,42.0,15.0,36.0,0.0,24.0,34.0,41.230366492146594
2020-03-19,0.0,27.0,35.0,20.0,0.0,30.0,75.0,40.0,100.0,71.0,52.094240837696326
2020-03-20,0.0,51.0,17.0,57.0,61.0,42.0,70.0,18.0,92.0,33.0,57.72251308900523
2020-03-21,24.0,14.0,36.0,0.0,0.0,16.0,0.0,21.0,25.0,0.0,17.801047120418847
2020-03-22,47.0,100.0,38.0,84.0,46.0,16.0,100.0,85.0,53.0,38.0,79.45026178010471
2020-03-23,39.0,46.0,46.0,18.0,56.0,27.0,33.0,35.0,22.0,31.0,46.20418848167538
2020-03-24,21.0,25.0,16.0,38.0,41.0,14.0,18.0,37.0,23.0,66.0,39.13612565445026
2020-03-25,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,7.722513089005235
2020-03-26,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,23.0,0.0,5.497382198952879
2020-03-27,0.0,0.0,16.0,18.0,0.0,0.0,0.0,18.0,22.0,0.0,9.685863874345548
2020-03-28,23.0,28.0,18.0,0.0,45.0,16.0,19.0,21.0,51.0,56.0,36.2565445026178
2020-03-29,23.0,27.0,35.0,0.0,0.0,46.0,38.0,60.0,51.0,54.0,43.717277486910994
2020-03-30,41.0,0.0,16.0,56.0,0.0,28.0,17.0,54.0,23.0,32.0,34.94764397905759
2020-03-31,40.0,23.0,31.0,54.0,0.0,27.0,68.0,89.0,44.0,16.0,51.30890052356021
2020-04-01,0.0,12.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,16.0,8.115183246073299
2020-04-02,0.0,0.0,15.0,17.0,0.0,26.0,16.0,17.0,44.0,31.0,21.727748691099478
2020-04-03,21.0,24.0,16.0,37.0,39.0,0.0,69.0,72.0,45.0,48.0,48.560209424083766
2020-04-04,24.0,14.0,38.0,22.0,47.0,49.0,20.0,0.0,53.0,19.0,37.43455497382199
2020-04-05,25.0,29.0,19.0,46.0,0.0,34.0,0.0,22.0,0.0,38.0,27.879581151832458
2020-04-06,57.0,22.0,59.0,100.0,73.0,100.0,95.0,100.0,83.0,75.0,100.0
2020-04-07,40.0,24.0,16.0,18.0,39.0,14.0,51.0,54.0,22.0,0.0,36.38743455497382
2020-04-08,43.0,50.0,0.0,38.0,41.0,43.0,53.0,37.0,47.0,33.0,50.39267015706806
2020-04-09,64.0,12.0,16.0,19.0,0.0,0.0,18.0,19.0,23.0,16.0,24.476439790575913
2020-04-10,44.0,13.0,17.0,39.0,21.0,29.0,18.0,0.0,23.0,34.0,31.151832460732983
2020-04-11,72.0,28.0,19.0,64.0,47.0,16.0,41.0,64.0,79.0,57.0,63.74345549738219
2020-04-12,48.0,28.0,19.0,43.0,70.0,0.0,80.0,21.0,52.0,56.0,54.581151832460726
2020-04-13,22.0,0.0,17.0,20.0,21.0,15.0,0.0,0.0,0.0,0.0,12.434554973821989
2020-04-14,0.0,0.0,0.0,18.0,20.0,0.0,18.0,0.0,0.0,0.0,7.329842931937172
2020-04-15,88.0,26.0,34.0,40.0,64.0,29.0,19.0,38.0,48.0,35.0,55.10471204188481
2020-04-16,0.0,27.0,18.0,40.0,44.0,15.0,38.0,0.0,99.0,53.0,43.717277486910994
