date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-03-29,77.0,62.0,72.0,51.0,55.0,94.0,62.0,49.0,60.0,92.0,80.52568697729988
2021-03-30,41.0,57.0,19.0,48.0,70.0,58.0,43.0,45.0,56.0,35.0,56.391875746714454
2021-03-31,44.0,72.0,54.0,53.0,79.0,69.0,48.0,37.0,100.0,73.0,75.14934289127837
2021-04-01,66.0,51.0,37.0,66.0,61.0,63.0,77.0,50.0,41.0,81.0,70.84826762246117
2021-04-02,33.0,45.0,43.0,33.0,56.0,57.0,70.0,44.0,82.0,62.0,62.72401433691756
2021-04-03,61.0,59.0,45.0,67.0,19.0,20.0,80.0,45.0,62.0,49.0,60.573476702508955
2021-04-04,55.0,53.0,51.0,84.0,39.0,20.0,96.0,34.0,56.0,100.0,70.25089605734767
2021-04-05,30.0,41.0,38.0,59.0,80.0,51.0,38.0,54.0,61.0,67.0,62.00716845878136
2021-04-06,26.0,23.0,5.0,32.0,58.0,65.0,62.0,31.0,21.0,22.0,41.21863799283154
2021-04-07,74.0,47.0,31.0,44.0,51.0,47.0,52.0,45.0,39.0,45.0,56.75029868578255
2021-04-08,45.0,54.0,59.0,76.0,64.0,49.0,47.0,57.0,58.0,41.0,65.71087216248506
2021-04-09,79.0,49.0,42.0,51.0,32.0,50.0,30.0,33.0,53.0,59.0,57.10872162485065
2021-04-10,60.0,67.0,45.0,54.0,51.0,64.0,75.0,76.0,50.0,49.0,70.60931899641577
2021-04-11,47.0,35.0,66.0,66.0,56.0,80.0,92.0,34.0,66.0,72.0,73.35722819593786
2021-04-12,41.0,30.0,38.0,29.0,28.0,39.0,43.0,39.0,48.0,36.0,44.32497013142174
2021-04-13,64.0,51.0,50.0,54.0,55.0,45.0,100.0,35.0,79.0,55.0,70.25089605734767
2021-04-14,60.0,58.0,58.0,36.0,51.0,53.0,58.0,56.0,56.0,62.0,65.47192353643966
2021-04-15,37.0,38.0,29.0,44.0,28.0,64.0,26.0,5.0,13.0,25.0,36.91756272401434
2021-04-16,18.0,33.0,57.0,43.0,40.0,24.0,45.0,41.0,25.0,37.0,43.36917562724014
2021-04-17,7.0,35.0,43.0,40.0,69.0,38.0,49.0,33.0,68.0,41.0,50.53763440860215
2021-04-18,62.0,16.0,64.0,95.0,47.0,60.0,100.0,47.0,45.0,72.0,72.64038231780167
2021-04-19,41.0,36.0,76.0,48.0,38.0,45.0,86.0,44.0,71.0,48.0,63.67980884109916
2021-04-20,56.0,60.0,47.0,50.0,17.0,36.0,66.0,48.0,40.0,39.0,54.83870967741935
2021-04-21,69.0,54.0,35.0,45.0,53.0,78.0,47.0,26.0,39.0,33.0,57.22819593787335
2021-04-22,38.0,39.0,61.0,59.0,76.0,49.0,62.0,59.0,60.0,47.0,65.71087216248506
2021-04-23,71.0,68.0,72.0,74.0,55.0,38.0,56.0,100.0,81.0,61.0,80.76463560334527
2021-04-24,56.0,24.0,59.0,49.0,47.0,41.0,37.0,29.0,51.0,58.0,53.882915173237755
2021-04-25,52.0,58.0,69.0,94.0,51.0,57.0,72.0,61.0,89.0,89.0,82.67622461170848
2021-04-26,52.0,36.0,37.0,24.0,55.0,100.0,49.0,29.0,18.0,30.0,51.37395459976105
2021-04-27,30.0,26.0,16.0,30.0,73.0,57.0,25.0,20.0,19.0,25.0,38.351254480286734
2021-04-28,41.0,51.0,44.0,35.0,66.0,62.0,37.0,29.0,59.0,42.0,55.67502986857826
2021-04-29,34.0,78.0,57.0,58.0,57.0,66.0,95.0,19.0,70.0,58.0,70.72879330943847
2021-04-30,40.0,45.0,64.0,64.0,54.0,50.0,72.0,56.0,65.0,46.0,66.42771804062126
2021-05-01,41.0,36.0,39.0,48.0,67.0,93.0,44.0,35.0,30.0,55.0,58.303464755077655
2021-05-02,47.0,41.0,49.0,72.0,44.0,41.0,69.0,30.0,61.0,48.0,59.97610513739546
2021-05-03,41.0,26.0,57.0,56.0,95.0,69.0,51.0,50.0,31.0,37.0,61.29032258064516
2021-05-04,62.0,53.0,58.0,45.0,59.0,27.0,89.0,61.0,69.0,59.0,69.53405017921146
2021-05-05,40.0,35.0,60.0,30.0,27.0,22.0,43.0,34.0,36.0,65.0,46.83393070489845
2021-05-06,46.0,61.0,54.0,12.0,56.0,40.0,56.0,29.0,41.0,42.0,52.210274790919954
2021-05-07,25.0,45.0,18.0,45.0,60.0,36.0,47.0,32.0,20.0,40.0,43.96654719235364
2021-05-08,27.0,58.0,43.0,54.0,43.0,38.0,21.0,22.0,20.0,27.0,42.174432497013136
2021-05-09,46.0,35.0,37.0,41.0,43.0,66.0,56.0,39.0,14.0,34.0,49.10394265232975
2021-05-10,50.0,45.0,32.0,57.0,80.0,22.0,48.0,62.0,47.0,41.0,57.82556750298686
2021-05-11,62.0,53.0,52.0,67.0,41.0,52.0,59.0,28.0,68.0,75.0,66.54719235364396
2021-05-12,35.0,42.0,28.0,66.0,39.0,40.0,51.0,45.0,62.0,31.0,52.44922341696535
2021-05-13,54.0,47.0,39.0,54.0,45.0,41.0,44.0,50.0,62.0,67.0,60.09557945041816
2021-05-14,37.0,54.0,23.0,31.0,23.0,47.0,45.0,35.0,44.0,50.0,46.47550776583034
2021-05-15,42.0,52.0,34.0,37.0,46.0,48.0,38.0,36.0,62.0,43.0,52.32974910394265
2021-05-16,41.0,46.0,33.0,66.0,28.0,34.0,82.0,25.0,48.0,49.0,54.002389486260455
2021-05-17,86.0,68.0,79.0,75.0,85.0,93.0,84.0,66.0,94.0,76.0,96.29629629629628
2021-05-18,58.0,46.0,48.0,52.0,6.0,46.0,31.0,49.0,48.0,66.0,53.76344086021505
2021-05-19,62.0,30.0,70.0,46.0,38.0,55.0,61.0,39.0,53.0,64.0,61.88769414575866
2021-05-20,75.0,38.0,58.0,57.0,53.0,60.0,53.0,52.0,45.0,45.0,64.03823178016727
2021-05-21,55.0,53.0,41.0,49.0,17.0,71.0,71.0,83.0,89.0,51.0,69.29510155316606
2021-05-22,44.0,28.0,47.0,77.0,18.0,24.0,34.0,16.0,26.0,59.0,44.563918757467135
2021-05-23,37.0,48.0,40.0,43.0,40.0,24.0,91.0,37.0,25.0,63.0,53.52449223416965
2021-05-24,22.0,49.0,26.0,45.0,68.0,49.0,66.0,33.0,40.0,58.0,54.48028673835125
2021-05-25,75.0,61.0,54.0,48.0,60.0,73.0,61.0,54.0,60.0,48.0,70.96774193548387
2021-05-26,72.0,54.0,42.0,45.0,43.0,49.0,29.0,18.0,23.0,28.0,48.14814814814814
2021-05-27,30.0,47.0,40.0,18.0,40.0,54.0,45.0,30.0,39.0,70.0,49.34289127837515
2021-05-28,41.0,48.0,38.0,21.0,57.0,38.0,29.0,17.0,35.0,28.0,42.05495818399044
2021-05-29,15.0,13.0,28.0,30.0,28.0,57.0,24.0,37.0,30.0,53.0,37.634408602150536
2021-05-30,42.0,74.0,65.0,65.0,48.0,67.0,76.0,78.0,43.0,88.0,77.18040621266427
2021-05-31,56.0,49.0,59.0,57.0,18.0,55.0,59.0,37.0,59.0,71.0,62.12664277180406
