date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,21.0,25.0,0.0,0.0,0.0,20.0,18.0,0.0,20.0,0.0,14.207650273224044
2020-02-02,0.0,25.0,0.0,0.0,26.0,20.0,17.0,25.0,19.0,21.0,20.901639344262293
2020-02-03,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,19.0,7.103825136612022
2020-02-04,42.0,0.0,0.0,18.0,54.0,0.0,17.0,26.0,41.0,67.0,36.202185792349724
2020-02-05,62.0,25.0,22.0,18.0,0.0,41.0,17.0,25.0,61.0,43.0,42.89617486338798
2020-02-06,0.0,0.0,0.0,19.0,28.0,0.0,18.0,0.0,0.0,0.0,8.879781420765028
2020-02-07,0.0,0.0,46.0,20.0,29.0,0.0,37.0,55.0,43.0,0.0,31.420765027322403
2020-02-08,65.0,26.0,44.0,0.0,57.0,41.0,18.0,26.0,0.0,23.0,40.983606557377044
2020-02-09,20.0,24.0,41.0,18.0,26.0,20.0,33.0,74.0,20.0,21.0,40.57377049180328
2020-02-10,100.0,74.0,42.0,17.0,80.0,59.0,100.0,74.0,100.0,86.0,100.0
2020-02-11,0.0,73.0,0.0,53.0,81.0,59.0,17.0,25.0,40.0,0.0,47.54098360655737
2020-02-12,39.0,0.0,20.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,13.251366120218577
2020-02-13,21.0,24.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,21.0,17.076502732240435
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,52.0,0.0,19.0,0.0,21.0,18.0,26.0,21.0,0.0,21.44808743169399
2020-02-16,0.0,25.0,0.0,18.0,0.0,20.0,17.0,0.0,20.0,22.0,16.666666666666664
2020-02-17,59.0,24.0,41.0,17.0,77.0,20.0,16.0,72.0,38.0,0.0,49.72677595628415
2020-02-18,0.0,0.0,20.0,35.0,25.0,0.0,0.0,48.0,58.0,21.0,28.278688524590162
2020-02-19,20.0,0.0,20.0,17.0,26.0,38.0,0.0,24.0,38.0,21.0,27.868852459016388
2020-02-20,21.0,0.0,64.0,18.0,55.0,20.0,17.0,75.0,20.0,22.0,42.62295081967213
2020-02-21,63.0,0.0,44.0,55.0,84.0,62.0,17.0,78.0,21.0,68.0,67.21311475409836
2020-02-22,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,24.0,7.240437158469945
2020-02-23,0.0,26.0,0.0,39.0,58.0,21.0,0.0,26.0,22.0,23.0,29.37158469945355
2020-02-24,41.0,25.0,42.0,18.0,27.0,60.0,33.0,76.0,40.0,0.0,49.45355191256831
2020-02-25,0.0,24.0,0.0,17.0,0.0,39.0,0.0,0.0,19.0,21.0,16.39344262295082
2020-02-26,0.0,24.0,0.0,18.0,0.0,38.0,0.0,0.0,19.0,0.0,13.524590163934425
2020-02-27,39.0,46.0,20.0,0.0,25.0,38.0,32.0,0.0,38.0,0.0,32.513661202185794
2020-02-28,42.0,75.0,43.0,38.0,55.0,0.0,34.0,0.0,20.0,44.0,47.950819672131146
2020-02-29,42.0,100.0,64.0,36.0,0.0,100.0,34.0,100.0,21.0,88.0,79.91803278688525
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.1420765027322397
2020-03-02,39.0,71.0,61.0,17.0,50.0,19.0,16.0,24.0,19.0,84.0,54.6448087431694
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,49.0,21.0,18.0,26.0,0.0,17.0,25.0,20.0,0.0,24.043715846994537
2020-03-05,39.0,72.0,62.0,52.0,0.0,38.0,32.0,24.0,19.0,62.0,54.6448087431694
2020-03-06,21.0,49.0,0.0,18.0,0.0,59.0,33.0,49.0,20.0,44.0,40.02732240437158
2020-03-07,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.557377049180328
2020-03-08,0.0,25.0,0.0,0.0,26.0,0.0,34.0,0.0,0.0,22.0,14.617486338797814
2020-03-09,39.0,23.0,19.0,34.0,75.0,18.0,16.0,47.0,37.0,20.0,44.8087431693989
2020-03-10,20.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,0.0,20.0,12.158469945355192
2020-03-11,39.0,0.0,20.0,0.0,51.0,0.0,0.0,24.0,20.0,85.0,32.650273224043715
2020-03-12,20.0,23.0,20.0,17.0,0.0,0.0,16.0,24.0,0.0,21.0,19.262295081967213
2020-03-13,43.0,51.0,44.0,19.0,84.0,21.0,52.0,53.0,21.0,67.0,62.158469945355186
2020-03-14,0.0,0.0,22.0,0.0,29.0,0.0,18.0,26.0,21.0,23.0,18.989071038251364
2020-03-15,19.0,46.0,19.0,17.0,0.0,55.0,31.0,23.0,37.0,20.0,36.47540983606557
2020-03-16,34.0,62.0,18.0,30.0,66.0,50.0,84.0,21.0,33.0,18.0,56.830601092896174
2020-03-17,33.0,41.0,0.0,29.0,22.0,48.0,14.0,41.0,17.0,35.0,38.25136612021858
2020-03-18,52.0,63.0,36.0,77.0,45.0,67.0,15.0,21.0,0.0,18.0,53.82513661202186
2020-03-19,19.0,45.0,0.0,16.0,25.0,18.0,62.0,22.0,18.0,19.0,33.33333333333333
2020-03-20,0.0,22.0,18.0,0.0,23.0,17.0,15.0,0.0,0.0,19.0,15.573770491803279
2020-03-21,0.0,24.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.060109289617486
2020-03-22,56.0,68.0,77.0,17.0,100.0,18.0,62.0,93.0,36.0,100.0,85.65573770491802
2020-03-23,15.0,38.0,16.0,0.0,40.0,15.0,39.0,19.0,15.0,17.0,29.23497267759563
2020-03-24,0.0,40.0,51.0,15.0,0.0,32.0,14.0,20.0,32.0,0.0,27.868852459016388
2020-03-25,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,16.0,0.0,6.010928961748634
2020-03-26,35.0,63.0,18.0,15.0,0.0,17.0,14.0,21.0,17.0,18.0,29.78142076502732
2020-03-27,0.0,20.0,0.0,14.0,22.0,16.0,27.0,20.0,16.0,0.0,18.442622950819672
