date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2021-04-18,10.0,11.0,10.0,15.0,14.0,18.0,3.0,16.0,4.0,13.0,11.4
2021-04-19,53.0,21.0,29.0,38.0,18.0,60.0,12.0,32.0,32.0,50.0,34.5
2021-04-20,10.0,8.0,26.0,23.0,25.0,29.0,16.0,41.0,45.0,26.0,24.9
2021-04-21,32.0,22.0,10.0,6.0,19.0,32.0,25.0,28.0,8.0,16.0,19.8
2021-04-22,34.0,40.0,45.0,47.0,31.0,37.0,29.0,48.0,46.0,23.0,38.0
2021-04-23,21.0,21.0,25.0,19.0,12.0,27.0,14.0,18.0,23.0,17.0,19.7
2021-04-24,22.0,13.0,19.0,17.0,21.0,29.0,22.0,24.0,29.0,22.0,21.8
2021-04-25,4.0,10.0,12.0,7.0,0.0,0.0,3.0,14.0,5.0,11.0,6.6
2021-04-26,20.0,13.0,22.0,13.0,19.0,26.0,32.0,41.0,22.0,21.0,22.9
2021-04-27,16.0,11.0,19.0,25.0,24.0,24.0,15.0,38.0,27.0,18.0,21.7
2021-04-28,32.0,18.0,24.0,8.0,29.0,29.0,20.0,40.0,44.0,38.0,28.2
2021-04-29,9.0,15.0,9.0,8.0,15.0,17.0,17.0,23.0,15.0,21.0,14.9
2021-04-30,26.0,25.0,32.0,31.0,19.0,50.0,33.0,39.0,21.0,28.0,30.4
2021-05-01,26.0,38.0,40.0,36.0,24.0,55.0,39.0,60.0,29.0,41.0,38.8
2021-05-02,31.0,23.0,19.0,22.0,11.0,20.0,27.0,23.0,27.0,21.0,22.4
2021-05-03,19.0,14.0,27.0,20.0,13.0,32.0,19.0,29.0,28.0,41.0,24.2
2021-05-04,21.0,16.0,27.0,16.0,18.0,30.0,24.0,19.0,11.0,15.0,19.7
2021-05-05,21.0,16.0,19.0,11.0,6.0,16.0,21.0,11.0,31.0,21.0,17.3
2021-05-06,27.0,29.0,37.0,25.0,22.0,27.0,32.0,34.0,50.0,30.0,31.3
2021-05-07,33.0,18.0,24.0,30.0,26.0,36.0,29.0,38.0,29.0,33.0,29.6
2021-05-08,26.0,13.0,8.0,31.0,18.0,37.0,11.0,33.0,32.0,18.0,22.7
2021-05-09,18.0,18.0,26.0,19.0,10.0,25.0,28.0,32.0,19.0,18.0,21.3
2021-05-10,27.0,36.0,21.0,21.0,17.0,32.0,23.0,30.0,22.0,33.0,26.2
2021-05-11,24.0,36.0,43.0,24.0,21.0,36.0,32.0,45.0,26.0,33.0,32.0
2021-05-12,23.0,25.0,34.0,26.0,21.0,40.0,44.0,50.0,33.0,41.0,33.7
2021-05-13,10.0,31.0,26.0,23.0,14.0,29.0,22.0,44.0,20.0,25.0,24.4
2021-05-14,32.0,27.0,53.0,32.0,21.0,40.0,49.0,27.0,37.0,22.0,34.0
2021-05-15,22.0,31.0,20.0,29.0,16.0,21.0,39.0,28.0,28.0,16.0,25.0
2021-05-16,28.0,22.0,16.0,22.0,13.0,28.0,31.0,24.0,32.0,28.0,24.4
2021-05-17,40.0,35.0,42.0,53.0,25.0,49.0,49.0,47.0,38.0,54.0,43.2
2021-05-18,23.0,16.0,17.0,14.0,9.0,25.0,13.0,12.0,27.0,9.0,16.5
2021-05-19,39.0,19.0,39.0,16.0,20.0,42.0,18.0,40.0,39.0,21.0,29.3
2021-05-20,28.0,23.0,57.0,31.0,20.0,42.0,30.0,39.0,30.0,20.0,32.0
2021-05-21,32.0,25.0,34.0,23.0,23.0,36.0,22.0,40.0,33.0,23.0,29.1
2021-05-22,26.0,12.0,26.0,20.0,5.0,16.0,18.0,27.0,23.0,11.0,18.4
2021-05-23,22.0,13.0,8.0,3.0,13.0,20.0,18.0,27.0,23.0,14.0,16.1
2021-05-24,13.0,17.0,27.0,15.0,12.0,40.0,19.0,20.0,41.0,20.0,22.4
2021-05-25,23.0,17.0,38.0,20.0,17.0,29.0,22.0,37.0,41.0,26.0,27.0
2021-05-26,28.0,19.0,22.0,9.0,18.0,25.0,27.0,27.0,31.0,22.0,22.8
2021-05-27,34.0,38.0,21.0,33.0,33.0,63.0,26.0,53.0,50.0,23.0,37.4
2021-05-28,27.0,26.0,16.0,27.0,11.0,30.0,23.0,19.0,24.0,30.0,23.3
2021-05-29,16.0,24.0,41.0,21.0,11.0,27.0,11.0,24.0,30.0,15.0,22.0
2021-05-30,26.0,23.0,8.0,21.0,19.0,13.0,19.0,35.0,24.0,27.0,21.5
2021-05-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
