date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-04-28,37.0,25.0,19.0,18.0,29.0,35.0,19.0,26.0,37.0,14.0,32.25404732254047
2021-04-29,48.0,19.0,13.0,31.0,40.0,29.0,30.0,27.0,28.0,14.0,34.744707347447076
2021-04-30,19.0,19.0,20.0,19.0,50.0,14.0,20.0,18.0,48.0,21.0,30.884184308841846
2021-05-01,43.0,29.0,15.0,21.0,11.0,24.0,45.0,10.0,64.0,16.0,34.62017434620174
2021-05-02,22.0,30.0,23.0,29.0,58.0,50.0,23.0,31.0,34.0,16.0,39.352428393524285
2021-05-03,38.0,6.0,33.0,19.0,20.0,36.0,59.0,45.0,57.0,28.0,42.465753424657535
2021-05-04,18.0,12.0,19.0,6.0,38.0,21.0,29.0,34.0,18.0,40.0,29.265255292652554
2021-05-05,9.0,19.0,26.0,25.0,59.0,28.0,69.0,36.0,28.0,35.0,41.59402241594022
2021-05-06,29.0,20.0,13.0,13.0,10.0,21.0,20.0,27.0,48.0,28.0,28.518057285180575
2021-05-07,0.0,14.0,14.0,7.0,11.0,23.0,32.0,0.0,20.0,7.0,15.940224159402241
2021-05-08,35.0,32.0,40.0,30.0,24.0,61.0,48.0,44.0,47.0,34.0,49.19053549190536
2021-05-09,11.0,16.0,16.0,22.0,24.0,26.0,12.0,32.0,12.0,8.0,22.29140722291407
2021-05-10,19.0,20.0,13.0,25.0,30.0,14.0,30.0,36.0,19.0,7.0,26.525529265255294
2021-05-11,9.0,19.0,6.0,18.0,19.0,14.0,19.0,26.0,19.0,7.0,19.42714819427148
2021-05-12,50.0,14.0,27.0,26.0,52.0,30.0,20.0,28.0,20.0,22.0,35.99003735990038
2021-05-13,24.0,32.0,41.0,16.0,25.0,18.0,0.0,45.0,60.0,17.0,34.62017434620174
2021-05-14,23.0,8.0,0.0,0.0,24.0,17.0,12.0,32.0,23.0,8.0,18.306351183063512
2021-05-15,48.0,25.0,34.0,16.0,50.0,27.0,50.0,23.0,24.0,27.0,40.34869240348693
2021-05-16,34.0,31.0,16.0,15.0,48.0,43.0,60.0,32.0,58.0,25.0,45.08094645080947
2021-05-17,29.0,19.0,20.0,25.0,10.0,14.0,20.0,18.0,28.0,14.0,24.533001245330013
2021-05-18,28.0,0.0,20.0,12.0,20.0,21.0,20.0,26.0,28.0,21.0,24.408468244084688
2021-05-19,9.0,20.0,33.0,19.0,20.0,14.0,30.0,36.0,29.0,14.0,27.895392278953924
2021-05-20,40.0,28.0,14.0,26.0,63.0,37.0,31.0,37.0,30.0,37.0,42.71481942714819
2021-05-21,0.0,21.0,21.0,13.0,21.0,0.0,32.0,19.0,41.0,7.0,21.793275217932752
2021-05-22,59.0,32.0,33.0,15.0,62.0,54.0,62.0,33.0,60.0,35.0,55.41718555417186
2021-05-23,0.0,16.0,17.0,8.0,25.0,0.0,12.0,22.0,24.0,44.0,20.921544209215444
2021-05-24,64.0,29.0,53.0,21.0,45.0,65.0,100.0,50.0,32.0,71.0,66.0024906600249
2021-05-25,79.0,46.0,41.0,39.0,81.0,29.0,40.0,18.0,68.0,43.0,60.273972602739725
2021-05-26,19.0,20.0,26.0,6.0,20.0,21.0,20.0,45.0,10.0,7.0,24.15940224159402
2021-05-27,50.0,27.0,14.0,13.0,41.0,22.0,10.0,28.0,20.0,29.0,31.631382316313825
2021-05-28,42.0,21.0,14.0,14.0,32.0,23.0,22.0,49.0,31.0,30.0,34.62017434620174
2021-05-29,60.0,100.0,68.0,48.0,63.0,100.0,50.0,68.0,74.0,53.0,85.18057285180575
2021-05-30,86.0,41.0,50.0,56.0,38.0,73.0,76.0,90.0,86.0,53.0,80.8219178082192
2021-05-31,39.0,13.0,27.0,25.0,10.0,29.0,20.0,18.0,10.0,14.0,25.529265255292653
