date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.584669114354794
2020-02-02,78.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,28.0,64.0,45.71057580370735
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,40.0,0.0,0.0,40.0,0.0,39.02439024390244,0.0,0.0,29.0,33.0,33.23184382555745
2020-02-05,40.0,38.0,41.0,0.0,37.0,40.24390243902439,0.0,39.0,0.0,33.0,49.243306169965074
2020-02-06,0.0,40.0,43.0,0.0,0.0,85.36585365853658,37.0,0.0,32.0,0.0,43.574818662129495
2020-02-07,0.0,0.0,45.0,44.0,42.0,85.36585365853658,38.0,42.0,0.0,36.0,61.01459657920658
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,83.0,0.0,83.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,43.324079878212586
2020-02-10,38.0,0.0,38.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,20.560580281185636
2020-02-11,0.0,74.0,40.0,41.0,37.0,37.80487804878049,67.0,40.0,0.0,0.0,61.82949762693651
2020-02-12,38.0,37.0,40.0,41.0,37.0,40.24390243902439,34.0,0.0,0.0,32.0,54.934181069221815
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,30.0,0.0,11.932479627473805
2020-02-15,0.0,82.0,87.0,44.0,40.0,43.90243902439025,38.0,89.0,33.0,0.0,83.87660069848661
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,73.0,0.0,0.0,0.0,35.0,36.58536585365854,64.0,0.0,56.0,0.0,48.571684427330524
2020-02-18,77.0,0.0,40.0,40.0,0.0,37.80487804878049,0.0,39.0,29.0,0.0,48.24482851258171
2020-02-19,0.0,36.0,38.0,0.0,36.0,0.0,0.0,0.0,29.0,0.0,25.5171487418286
2020-02-20,0.0,0.0,41.0,41.0,0.0,0.0,0.0,40.0,0.0,0.0,22.396346377720068
2020-02-21,0.0,0.0,0.0,0.0,39.0,41.46341463414634,0.0,0.0,31.0,34.0,26.703680487149636
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,45.0,83.0,46.0,90.0,41.0,45.1219512195122,38.0,0.0,0.0,0.0,71.2501119369571
2020-02-24,0.0,77.0,0.0,0.0,0.0,40.24390243902439,0.0,79.0,30.0,34.0,47.77469329273753
2020-02-25,37.0,0.0,0.0,38.0,34.0,37.80487804878049,32.0,0.0,28.0,60.0,48.97913495119548
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,39.0,38.0,41.0,40.0,0.0,39.02439024390244,34.0,0.0,0.0,67.0,54.71030715501029
2020-02-29,0.0,0.0,0.0,42.0,40.0,41.46341463414634,36.0,0.0,0.0,0.0,29.273753022297843
2020-03-01,0.0,0.0,0.0,0.0,0.0,40.24390243902439,0.0,0.0,0.0,0.0,7.38783916898003
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,38.0,0.0,0.0,0.0,0.0,37.80487804878049,32.0,0.0,29.0,30.0,30.621473985851168
2020-03-04,77.0,37.0,39.0,0.0,0.0,76.82926829268293,68.0,38.0,0.0,66.0,73.76645473269454
2020-03-05,0.0,35.0,38.0,39.0,0.0,37.80487804878049,33.0,37.0,0.0,31.0,46.04190919674039
2020-03-06,0.0,0.0,0.0,0.0,35.0,39.02439024390244,0.0,0.0,0.0,0.0,13.589146592639027
2020-03-07,0.0,41.0,45.0,0.0,0.0,0.0,0.0,43.0,31.0,35.0,35.79743888242142
2020-03-08,39.0,74.0,0.0,40.0,0.0,0.0,0.0,38.0,60.0,0.0,46.077729023014236
2020-03-09,38.0,34.0,37.0,37.0,33.0,71.95121951219512,0.0,0.0,0.0,0.0,46.068774066445776
2020-03-10,0.0,0.0,0.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,13.951822333661681
2020-03-11,0.0,34.0,0.0,0.0,0.0,36.58536585365854,0.0,0.0,0.0,0.0,12.957822154562551
2020-03-12,0.0,35.0,37.0,0.0,0.0,0.0,30.0,74.0,53.0,0.0,42.03904361063849
2020-03-13,0.0,77.0,40.0,81.0,38.0,0.0,35.0,41.0,30.0,100.0,81.14086146682187
2020-03-14,83.0,0.0,43.0,43.0,39.0,42.68292682926829,36.0,41.0,0.0,35.0,66.58010208650487
2020-03-15,36.0,70.0,38.0,0.0,35.0,37.80487804878049,32.0,37.0,56.0,30.0,68.25467896480701
2020-03-16,0.0,0.0,33.0,33.0,0.0,31.70731707317073,0.0,33.0,0.0,26.0,28.767797976179807
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
