date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,32.0,22.0,13.384342426258593
2021-04-19,0.0,38.0,30.0,24.0,0.0,23.333333333333332,0.0,25.0,0.0,21.0,25.40400680121239
2021-04-20,0.0,0.0,59.0,0.0,33.0,0.0,43.66197183098591,0.0,30.0,39.0,32.226657795520076
2021-04-21,89.0,36.0,57.0,0.0,0.0,23.333333333333332,0.0,24.0,0.0,40.0,42.409994825164496
2021-04-22,0.0,41.0,32.0,25.0,74.0,25.0,92.95774647887323,0.0,0.0,22.0,49.12175648702595
2021-04-23,33.0,21.0,32.0,52.0,72.0,25.0,47.88732394366197,0.0,33.0,22.0,53.20470170769571
2021-04-24,0.0,21.0,68.0,27.0,76.0,53.333333333333336,50.70422535211268,58.0,35.0,23.0,64.88060915206624
2021-04-25,0.0,42.0,32.0,27.0,37.0,25.0,95.77464788732394,57.0,66.0,45.0,67.20115324905744
2021-04-26,0.0,18.0,28.0,0.0,32.0,20.0,0.0,0.0,0.0,0.0,15.431359503215791
2021-04-27,0.0,18.0,0.0,0.0,0.0,21.666666666666668,0.0,0.0,0.0,0.0,6.246026465587345
2021-04-28,55.0,17.0,27.0,21.0,30.0,0.0,38.028169014084504,23.0,27.0,0.0,37.48059436682191
2021-04-29,0.0,0.0,28.0,0.0,32.0,21.666666666666668,0.0,24.0,0.0,38.0,22.62216308124492
2021-04-30,0.0,0.0,0.0,0.0,0.0,21.666666666666668,0.0,0.0,0.0,0.0,3.4116951282619947
2021-05-01,56.0,18.0,27.0,0.0,63.0,21.666666666666668,40.84507042253521,23.0,55.0,38.0,53.93287499075921
2021-05-02,30.0,19.0,0.0,0.0,0.0,21.666666666666668,0.0,25.0,0.0,0.0,15.063946181710651
2021-05-03,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9917941893989797
2021-05-04,30.0,18.0,85.0,0.0,97.0,65.0,42.25352112676056,74.0,88.0,39.0,84.75493457529386
2021-05-05,90.0,55.0,29.0,69.0,65.0,21.666666666666668,84.50704225352112,48.0,29.0,0.0,77.34161307015599
2021-05-06,30.0,0.0,29.0,0.0,0.0,0.0,42.25352112676056,0.0,29.0,0.0,20.51009092925261
2021-05-07,0.0,0.0,0.0,49.0,0.0,23.333333333333332,43.66197183098591,52.0,0.0,0.0,26.453019886153612
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,47.88732394366197,0.0,34.0,0.0,12.894211576846306
2021-05-09,32.0,0.0,31.0,50.0,0.0,23.333333333333332,46.478873239436616,0.0,0.0,21.0,32.0928513343683
2021-05-10,0.0,0.0,0.0,0.0,32.0,21.666666666666668,40.84507042253521,46.0,0.0,57.0,31.100761440082795
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,61.0,0.0,29.0,47.0,0.0,21.666666666666668,87.32394366197182,50.0,30.0,40.0,57.62992533451614
2021-05-13,34.0,21.0,32.0,0.0,36.0,0.0,46.478873239436616,28.0,100.0,22.0,50.30605455755156
2021-05-14,34.0,0.0,0.0,51.0,0.0,100.0,95.77464788732394,56.0,0.0,23.0,56.65114216012419
2021-05-15,31.0,0.0,59.0,24.0,33.0,68.33333333333333,85.91549295774648,50.0,30.0,40.0,66.33104162046277
2021-05-16,64.0,19.0,61.0,73.0,35.0,46.666666666666664,0.0,53.0,30.0,0.0,60.098321874768985
2021-05-17,30.0,36.0,58.0,23.0,100.0,21.666666666666668,0.0,100.0,59.0,20.0,70.4908701116286
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.3067198935462407
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,42.25352112676056,0.0,0.0,20.0,9.802616988245731
2021-05-20,71.0,43.0,34.0,27.0,39.0,26.666666666666668,100.0,0.0,0.0,48.0,61.20056183928438
2021-05-21,32.0,0.0,0.0,0.0,0.0,23.333333333333332,0.0,26.0,0.0,21.0,16.113698528868188
2021-05-22,0.0,0.0,100.0,26.0,77.0,78.33333333333333,98.59154929577464,58.0,0.0,23.0,72.57854661048275
2021-05-23,38.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,10.864936793080506
2021-05-24,0.0,39.0,31.0,0.0,68.0,46.666666666666664,45.070422535211264,26.0,93.0,41.0,61.36911362460264
2021-05-25,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.4559769350188505
2021-05-26,100.0,40.0,63.0,50.0,72.0,71.66666666666667,0.0,26.0,0.0,43.0,73.32520144895395
2021-05-27,34.0,0.0,64.0,25.0,0.0,0.0,47.88732394366197,0.0,33.0,0.0,32.10467952982923
2021-05-28,36.0,22.0,34.0,0.0,79.0,26.666666666666668,0.0,60.0,35.0,24.0,49.863236489982995
2021-05-29,75.0,70.0,37.0,59.0,85.0,28.333333333333332,54.929577464788736,31.0,73.0,100.0,96.56612700524875
2021-05-30,77.0,71.0,0.0,58.0,81.0,28.333333333333332,0.0,31.0,37.0,25.0,64.29733126339912
2021-05-31,98.0,100.0,92.0,100.0,69.0,0.0,45.070422535211264,79.0,31.0,21.0,100.0
