date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,58.0,48.0,57.0,47.0,51.02040816326531,54.0,41.0,48.0,53.0,69.0,53.897787629124664
2021-02-27,80.0,80.0,49.0,48.0,62.244897959183675,60.0,22.0,67.0,60.0,89.0,63.24495002300196
2021-02-28,45.0,58.0,41.0,54.0,59.183673469387756,48.0,38.0,37.0,46.0,46.0,48.38149805528836
2021-03-01,76.0,75.0,77.0,55.0,78.57142857142857,85.0,48.0,64.0,57.0,73.0,70.55330182761072
2021-03-02,38.0,31.0,55.0,27.0,91.83673469387755,57.0,32.0,42.0,43.0,62.0,49.0631926728284
2021-03-03,45.0,45.0,57.0,44.0,78.57142857142857,50.0,23.0,72.0,75.0,37.0,53.95424699928903
2021-03-04,50.0,57.0,54.0,62.0,42.857142857142854,34.0,46.0,41.0,47.0,67.0,51.31947639161892
2021-03-05,51.0,68.0,50.0,68.0,90.81632653061224,48.0,59.0,46.0,35.0,47.0,57.66801890343358
2021-03-06,36.0,41.0,38.0,56.0,36.734693877551024,20.0,35.0,51.0,48.0,43.0,41.470452929613984
2021-03-07,66.0,80.0,56.0,65.0,65.3061224489796,58.0,51.0,41.0,60.0,58.0,61.509347162393865
2021-03-08,37.0,72.0,37.0,36.0,65.3061224489796,39.0,27.0,42.0,47.0,43.0,45.62753544393794
2021-03-09,56.0,62.0,38.0,59.0,37.755102040816325,56.0,59.0,29.0,42.0,57.0,50.79670444565262
2021-03-10,54.0,56.0,53.0,20.0,58.16326530612245,47.0,39.0,57.0,63.0,56.0,51.55576931119568
2021-03-11,75.0,47.0,34.0,59.0,64.28571428571429,56.0,43.0,46.0,47.0,38.0,52.183095646355234
2021-03-12,37.0,57.0,55.0,63.0,60.204081632653065,57.0,43.0,21.0,60.0,62.0,52.789511103676126
2021-03-13,42.0,62.0,60.0,42.0,26.53061224489796,57.0,28.0,46.0,39.0,72.0,48.62197315043285
2021-03-14,54.0,83.0,38.0,72.0,37.755102040816325,57.0,27.0,33.0,51.0,62.0,52.7435071724311
2021-03-15,60.0,80.0,48.0,58.0,54.08163265306123,70.0,54.0,67.0,58.0,58.0,62.20358830663711
2021-03-16,76.0,81.0,40.0,55.0,65.3061224489796,41.0,31.0,36.0,55.0,42.0,53.517209652461204
2021-03-17,64.0,89.0,51.0,63.0,81.63265306122449,100.0,39.0,62.0,65.0,87.0,71.89159800928442
2021-03-18,93.0,94.0,63.0,82.0,75.51020408163265,88.0,43.0,29.0,61.0,57.0,70.23963866003095
2021-03-19,57.0,53.0,35.0,65.0,61.224489795918366,76.0,32.0,72.0,44.0,58.0,56.68520764501694
2021-03-20,68.0,81.0,42.0,81.0,61.224489795918366,39.0,57.0,42.0,62.0,59.0,60.68127639998326
2021-03-21,66.0,75.0,69.0,56.0,55.10204081632653,40.0,44.0,39.0,53.0,44.0,55.44310150140103
2021-03-22,51.0,77.0,38.0,75.0,59.183673469387756,77.0,59.0,53.0,68.0,57.0,62.931286855422194
2021-03-23,92.0,89.0,100.0,100.0,97.95918367346938,97.0,100.0,100.0,100.0,100.0,99.99999999999999
2021-03-24,76.0,81.0,40.0,73.0,88.77551020408163,51.0,56.0,56.0,45.0,87.0,66.98799715612061
2021-03-25,70.0,74.0,55.0,54.0,86.73469387755102,96.0,63.0,54.0,47.0,52.0,66.77888837773409
2021-03-26,65.0,46.0,62.0,44.0,69.38775510204081,69.0,55.0,49.0,55.0,57.0,58.54627577265694
2021-03-27,31.0,52.0,41.0,70.0,83.6734693877551,77.0,43.0,50.0,57.0,58.0,57.65338128894652
2021-03-28,68.0,41.0,52.0,66.0,89.79591836734694,59.0,54.0,65.0,81.0,64.0,65.55560202417298
2021-03-29,57.0,74.0,69.0,55.0,50.0,62.0,59.0,64.0,39.0,83.0,62.707540462548614
2021-03-30,82.0,66.0,73.0,99.0,95.91836734693878,72.0,78.0,62.0,97.0,93.0,83.80661620174814
2021-03-31,89.0,64.0,64.0,39.0,62.244897959183675,80.0,34.0,61.0,66.0,77.0,65.19175274978043
2021-04-01,80.0,89.0,59.0,58.0,65.3061224489796,75.0,47.0,42.0,69.0,62.0,66.22265902722594
2021-04-02,100.0,99.0,65.0,65.0,67.34693877551021,45.0,69.0,43.0,66.0,74.0,71.04261636903517
2021-04-03,36.0,75.0,46.0,44.0,53.06122448979592,57.0,26.0,46.0,56.0,36.0,48.676341432813345
2021-04-04,60.0,63.0,60.0,74.0,82.65306122448979,66.0,48.0,65.0,71.0,52.0,65.74589101250471
2021-04-05,36.0,46.0,49.0,62.0,59.183673469387756,42.0,57.0,53.0,50.0,65.0,53.19727322152984
2021-04-06,34.0,44.0,32.0,38.0,44.89795918367347,43.0,42.0,24.0,46.0,39.0,39.64284220651584
2021-04-07,56.0,73.0,76.0,55.0,88.77551020408163,79.0,61.0,87.0,89.0,70.0,75.28752457028148
2021-04-08,38.0,42.0,53.0,41.0,38.775510204081634,35.0,39.0,42.0,38.0,38.0,41.47463510518172
2021-04-09,43.0,50.0,55.0,46.0,100.0,59.0,44.0,57.0,44.0,69.0,58.09669189912592
2021-04-10,78.0,88.0,47.0,80.0,55.10204081632653,89.0,58.0,62.0,44.0,79.0,69.68550039730668
2021-04-11,67.0,40.0,69.0,35.0,91.83673469387755,97.0,38.0,72.0,61.0,63.0,64.94500439128434
2021-04-12,57.0,60.0,48.0,43.0,62.244897959183675,37.0,45.0,44.0,28.0,50.0,48.59269792145874
2021-04-13,83.0,69.0,55.0,72.0,71.42857142857143,49.0,58.0,63.0,49.0,99.0,68.4893981849358
2021-04-14,45.0,55.0,65.0,70.0,57.142857142857146,42.0,46.0,28.0,45.0,45.0,51.041361716364854
2021-04-15,67.0,60.0,24.0,60.0,52.04081632653061,51.0,49.0,40.0,58.0,32.0,50.51858977039856
2021-04-16,51.0,53.0,38.0,45.0,37.755102040816325,31.0,43.0,25.0,38.0,43.0,41.472544017397844
2021-04-17,49.0,71.0,53.0,48.0,68.36734693877551,47.0,50.0,30.0,31.0,55.0,51.47421688762494
2021-04-18,40.0,34.0,55.0,39.0,52.04081632653061,65.0,42.0,27.0,46.0,68.0,47.95700723516373
2021-04-19,40.0,64.0,35.0,51.0,66.3265306122449,49.0,48.0,63.0,40.0,80.0,54.95378695997657
2021-04-20,83.0,64.0,44.0,60.0,76.53061224489795,48.0,41.0,44.0,56.0,50.0,58.04859688009702
2021-04-21,44.0,51.0,61.0,30.0,57.142857142857146,50.0,30.0,40.0,28.0,70.0,47.2502195642173
2021-04-22,37.0,31.0,29.0,22.0,37.755102040816325,22.0,35.0,29.0,38.0,24.0,31.226213876458534
2021-04-23,62.0,49.0,60.0,37.0,50.0,44.0,24.0,51.0,31.0,25.0,44.36660951026724
2021-04-24,55.0,17.0,42.0,39.0,53.06122448979592,52.0,39.0,64.0,42.0,36.0,44.98766258207519
2021-04-25,57.0,69.0,38.0,36.0,100.0,45.0,32.0,59.0,82.0,48.0,57.99422859771653
2021-04-26,36.0,64.0,37.0,58.0,62.244897959183675,42.0,38.0,40.0,49.0,50.0,48.79762452427752
2021-04-27,42.0,75.0,54.0,62.0,34.69387755102041,51.0,36.0,50.0,46.0,52.0,51.50767429216679
2021-04-28,57.0,37.0,60.0,60.0,53.06122448979592,54.0,56.0,55.0,53.0,51.0,54.92660281878633
2021-04-29,90.0,100.0,50.0,66.0,64.28571428571429,56.0,53.0,50.0,66.0,87.0,69.90924679018025
2021-04-30,60.0,87.0,35.0,63.0,65.3061224489796,49.0,48.0,54.0,64.0,84.0,62.4315168750784
2021-05-01,40.0,40.0,45.0,31.0,36.734693877551024,42.0,34.0,48.0,50.0,42.0,41.88030613525155
2021-05-02,55.0,62.0,46.0,58.0,79.59183673469387,38.0,70.0,37.0,42.0,52.0,55.288361005395
2021-05-03,39.0,25.0,39.0,30.0,76.53061224489795,40.0,41.0,24.0,52.0,54.0,43.08895487432562
2021-05-04,29.0,51.0,45.0,32.0,71.42857142857143,46.0,31.0,41.0,38.0,42.0,43.69327924386266
2021-05-05,40.0,35.0,31.0,25.0,39.795918367346935,33.0,26.0,24.0,36.0,35.0,33.27966208021412
2021-05-06,43.0,72.0,62.0,58.0,69.38775510204081,48.0,40.0,34.0,55.0,61.0,55.57484003178454
2021-05-07,46.0,47.0,42.0,68.0,21.428571428571427,34.0,39.0,50.0,21.0,38.0,41.644013215674796
2021-05-08,23.0,47.0,34.0,40.0,42.857142857142854,40.0,28.0,46.0,43.0,48.0,40.15097653799507
2021-05-09,72.0,61.0,41.0,53.0,68.36734693877551,80.0,62.0,57.0,54.0,51.0,61.41315712433608
2021-05-10,45.0,42.0,38.0,53.0,58.16326530612245,47.0,28.0,53.0,39.0,39.0,45.3055079252227
2021-05-11,49.0,46.0,52.0,16.0,67.34693877551021,39.0,31.0,48.0,52.0,38.0,44.91447450963992
2021-05-12,37.0,46.0,41.0,36.0,57.142857142857146,27.0,45.0,44.0,34.0,25.0,40.18025176696917
2021-05-13,63.0,87.0,41.0,63.0,68.36734693877551,69.0,61.0,57.0,55.0,51.0,63.05256994688637
2021-05-14,27.0,41.0,41.0,40.0,62.244897959183675,38.0,54.0,49.0,41.0,56.0,46.03111538622392
2021-05-15,22.0,71.0,32.0,64.0,57.142857142857146,50.0,34.0,29.0,50.0,37.0,45.713270043076406
