date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,53.0,36.0,0.0,87.0,0.0,0.0,36.0,0.0,27.0,31.571994715984147
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,42.0,51.0,35.0,52.0,0.0,0.0,39.0,35.0,0.0,0.0,33.55350066050198
2020-02-11,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8692206076618225
2020-02-12,0.0,0.0,0.0,0.0,42.0,0.0,39.0,35.0,0.0,26.0,18.758256274768822
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,28.0,8.58652575957728
2020-02-15,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,30.0,11.756935270805812
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,44.0,0.0,36.0,54.0,0.0,0.0,81.0,0.0,0.0,27.0,31.968295904887714
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,55.0,0.0,58.0,0.0,0.0,42.0,0.0,39.0,0.0,25.627476882430642
2020-02-24,0.0,0.0,35.0,0.0,0.0,41.0,0.0,0.0,37.0,27.0,18.494055482166445
