date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-01-29,5.0,4.0,2.0,6.0,5.0,6.0,3.0,3.0,5.0,4.0,6.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,6.0,4.0,4.5
2020-01-30,5.0,3.0,3.0,3.0,5.0,6.0,3.0,5.0,4.0,2.0,8.0,7.0,4.0,1.0,4.0,5.0,6.0,5.0,4.0,5.0,4.4
2020-01-31,2.0,5.0,4.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,3.0,7.0,4.25
2020-02-01,2.0,5.0,5.0,5.0,6.0,2.0,6.0,0.0,1.0,4.0,1.0,1.0,5.0,4.0,6.0,3.0,2.0,2.0,4.0,7.0,3.55
2020-02-02,3.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.55
2020-02-03,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,2.8
2020-02-04,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,2.45
2020-02-05,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.15
2020-02-06,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.15
2020-02-07,3.0,4.0,2.0,3.0,4.0,3.0,6.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.25
2020-02-08,4.0,5.0,2.0,5.0,6.0,6.0,7.0,5.0,4.0,6.0,4.0,4.0,6.0,3.0,5.0,7.0,4.0,5.0,7.0,3.0,4.9
2020-02-09,3.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.7
2020-02-10,8.0,3.0,3.0,3.0,2.0,6.0,4.0,7.0,9.0,4.0,7.0,4.0,3.0,4.0,3.0,6.0,8.0,8.0,3.0,2.0,4.85
2020-02-11,3.0,7.0,4.0,4.0,3.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,3.8
2020-02-12,1.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.6
2020-02-13,4.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.7
2020-02-14,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.05
2020-02-15,3.0,4.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,2.6
2020-02-16,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.05
2020-02-17,3.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.75
2020-02-18,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.25
2020-02-19,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7
2020-02-20,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.95
2020-02-21,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.55
2020-02-22,3.0,4.0,6.0,4.0,6.0,2.0,4.0,4.0,4.0,6.0,5.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0
2020-02-23,10.0,7.0,8.0,5.0,8.0,10.0,5.0,7.0,7.0,7.0,11.0,9.0,5.0,7.0,6.0,9.0,6.0,10.0,5.0,7.0,7.45
2020-02-24,9.0,11.0,8.0,10.0,11.0,8.0,12.0,8.0,6.0,10.0,8.0,10.0,12.0,10.0,8.0,8.0,8.0,8.0,9.0,8.0,9.1
2020-02-25,8.0,10.0,9.0,11.0,12.0,9.0,9.0,13.0,13.0,14.0,12.0,16.0,11.0,11.0,9.0,9.0,10.0,13.0,11.0,10.0,11.0
2020-02-26,24.0,21.0,17.0,16.0,19.0,18.0,17.0,23.0,21.0,19.0,22.0,20.0,17.0,16.0,19.0,18.0,20.0,23.0,15.0,21.0,19.3
2020-02-27,23.0,24.0,20.0,21.0,22.0,20.0,22.0,23.0,21.0,21.0,24.0,19.0,21.0,22.0,20.0,20.0,27.0,26.0,20.0,26.0,22.1
2020-02-28,33.0,33.0,29.0,29.0,31.0,28.0,31.0,26.0,27.0,31.0,28.0,27.0,36.0,32.0,34.0,31.0,29.0,28.0,32.0,33.0,30.4
2020-02-29,26.0,23.0,22.0,22.0,25.0,23.0,24.0,25.0,24.0,19.0,20.0,24.0,19.0,27.0,18.0,22.0,23.0,23.0,24.0,22.0,22.75
2020-03-01,25.0,19.0,21.0,19.0,21.0,20.0,25.0,20.0,21.0,26.0,22.0,24.0,17.0,22.0,19.0,23.0,30.0,24.0,23.0,17.0,21.9
