date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,28.0,58.8235294117647,100.0,61.0,32.0,33.0,89.0,71.0,100.0,100.0,100.0
2021-04-19,78.0,28.235294117647058,24.0,0.0,0.0,0.0,42.0,22.0,0.0,23.0,32.28711313166638
2021-04-20,25.0,0.0,46.0,28.0,59.0,0.0,0.0,43.0,22.0,23.0,36.56233607273999
2021-04-21,26.0,28.235294117647058,24.0,29.0,30.0,31.0,41.0,0.0,0.0,24.0,34.66515125021857
2021-04-22,26.0,85.88235294117646,0.0,59.0,0.0,64.0,43.0,23.0,24.0,48.0,55.42052806434692
2021-04-23,0.0,29.41176470588235,24.0,60.0,63.0,66.0,43.0,23.0,24.0,49.0,56.68823220842805
2021-04-24,0.0,0.0,26.0,32.0,0.0,0.0,0.0,25.0,0.0,0.0,12.336072739989511
2021-04-25,28.0,0.0,25.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,14.565483476132194
2021-04-26,24.0,0.0,44.0,0.0,28.0,0.0,39.0,0.0,0.0,0.0,20.064696625284142
2021-04-27,0.0,52.94117647058823,23.0,0.0,0.0,61.0,39.0,0.0,0.0,46.0,32.98653610771114
2021-04-28,48.0,25.88235294117647,42.0,0.0,0.0,28.0,76.0,20.0,21.0,43.0,45.165238678090574
2021-04-29,25.0,52.94117647058823,0.0,0.0,56.0,29.0,39.0,42.0,44.0,22.0,46.065745759748204
2021-04-30,24.0,25.88235294117647,21.0,26.0,27.0,28.0,38.0,0.0,21.0,21.0,34.4640671446057
2021-05-01,0.0,27.058823529411764,22.0,28.0,28.0,29.0,39.0,0.0,22.0,22.0,32.2608847700647
2021-05-02,0.0,0.0,0.0,29.0,30.0,31.0,0.0,22.0,46.0,23.0,26.901556216121705
2021-05-03,0.0,27.058823529411764,0.0,28.0,0.0,0.0,0.0,0.0,46.0,0.0,15.020108410561287
2021-05-04,72.0,0.0,22.0,26.0,0.0,57.0,38.0,0.0,0.0,22.0,35.22468963105438
2021-05-05,0.0,82.3529411764706,67.0,57.0,29.0,0.0,0.0,43.0,0.0,46.0,48.2077286238853
2021-05-06,24.0,25.88235294117647,22.0,0.0,28.0,0.0,0.0,0.0,22.0,0.0,18.11505507955936
2021-05-07,0.0,57.64705882352941,49.0,60.0,31.0,100.0,43.0,24.0,24.0,49.0,65.04633677216297
2021-05-08,0.0,60.0,25.0,92.0,0.0,34.0,45.0,0.0,25.0,52.0,49.49291834236754
2021-05-09,28.0,0.0,25.0,31.0,31.0,0.0,88.0,24.0,25.0,25.0,41.16978492743487
2021-05-10,25.0,25.88235294117647,67.0,55.0,56.0,0.0,81.0,21.0,22.0,67.0,62.406015037593974
2021-05-11,0.0,50.588235294117645,0.0,0.0,0.0,58.0,38.0,41.0,0.0,22.0,31.150550795593638
2021-05-12,51.0,55.294117647058826,0.0,0.0,59.0,32.0,83.0,44.0,0.0,0.0,48.198985836684734
2021-05-13,0.0,29.41176470588235,0.0,30.0,62.0,32.0,43.0,0.0,0.0,25.0,32.9078510229061
2021-05-14,27.0,0.0,0.0,0.0,63.0,65.0,0.0,23.0,24.0,25.0,33.73841580695926
2021-05-15,27.0,29.41176470588235,24.0,0.0,0.0,32.0,44.0,0.0,0.0,0.0,23.24707116628781
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,25.0,27.058823529411764,22.0,0.0,0.0,0.0,39.0,21.0,22.0,23.0,26.613044238503235
2021-05-18,79.0,55.294117647058826,92.0,58.0,59.0,0.0,83.0,0.0,70.0,23.0,77.1813254065396
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,28.0,0.0,26.0,31.0,0.0,34.0,45.0,24.0,0.0,26.0,31.8062598356356
2021-05-21,85.0,29.41176470588235,50.0,0.0,0.0,33.0,0.0,24.0,25.0,25.0,40.3392201433817
2021-05-22,59.0,62.35294117647059,52.0,65.0,0.0,35.0,92.0,100.0,52.0,0.0,76.89281342892113
2021-05-23,29.0,30.58823529411765,26.0,64.0,0.0,0.0,94.0,25.0,0.0,26.0,43.78387830040217
2021-05-24,25.0,81.17647058823529,0.0,28.0,29.0,0.0,40.0,22.0,22.0,45.0,43.42542402517923
2021-05-25,55.0,0.0,24.0,0.0,62.0,64.0,43.0,23.0,24.0,74.0,54.843504109109986
2021-05-26,100.0,27.058823529411764,45.0,28.0,57.0,30.0,81.0,43.0,22.0,45.0,71.05263157894736
2021-05-27,55.0,0.0,49.0,30.0,0.0,66.0,0.0,0.0,24.0,74.0,44.29095995803462
2021-05-28,89.0,31.764705882352942,26.0,100.0,100.0,71.0,96.0,51.0,26.0,0.0,87.80381185521945
2021-05-29,32.0,100.0,0.0,35.0,72.0,37.0,100.0,27.0,28.0,0.0,64.05840181849973
2021-05-30,30.0,64.70588235294117,0.0,34.0,35.0,35.0,0.0,0.0,0.0,0.0,29.533135163490115
2021-05-31,27.0,0.0,24.0,0.0,31.0,0.0,43.0,23.0,24.0,0.0,25.56390977443609
