date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-04-14,32.0,38.0,50.0,0.0,42.0,21.0,26.0,83.0,51.0,76.0,57.71349862258953
2021-04-15,33.0,20.0,77.0,24.0,0.0,21.0,0.0,0.0,0.0,26.0,27.685950413223146
2021-04-16,33.0,0.0,26.0,24.0,21.0,21.0,0.0,0.0,0.0,0.0,17.217630853994493
2021-04-17,0.0,21.0,28.0,53.0,23.0,23.0,29.0,31.0,28.0,28.0,36.36363636363637
2021-04-18,35.0,63.0,28.0,26.0,45.0,45.0,58.0,0.0,28.0,56.0,52.892561983471076
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,37.0,25.0,0.0,0.0,0.0,26.0,27.0,50.0,25.0,26.170798898071627
2021-04-21,0.0,0.0,0.0,23.0,20.0,20.0,0.0,0.0,0.0,25.0,12.121212121212123
2021-04-22,0.0,39.0,51.0,24.0,42.0,0.0,53.0,84.0,26.0,51.0,50.964187327823694
2021-04-23,33.0,0.0,0.0,24.0,0.0,0.0,27.0,0.0,0.0,0.0,11.570247933884298
2021-04-24,35.0,0.0,28.0,0.0,23.0,23.0,28.0,60.0,28.0,83.0,42.42424242424243
2021-04-25,0.0,40.0,26.0,25.0,0.0,0.0,0.0,29.0,26.0,0.0,20.110192837465565
2021-04-26,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.922865013774105
2021-04-27,30.0,18.0,24.0,0.0,19.0,19.0,25.0,26.0,0.0,48.0,28.78787878787879
2021-04-28,0.0,0.0,23.0,22.0,0.0,0.0,0.0,25.0,0.0,0.0,9.641873278236915
2021-04-29,0.0,17.0,0.0,0.0,19.0,0.0,23.0,25.0,0.0,0.0,11.570247933884298
2021-04-30,0.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,24.0,0.0,8.953168044077136
2021-05-01,0.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.473829201101929
2021-05-02,0.0,0.0,0.0,0.0,20.0,0.0,0.0,27.0,0.0,25.0,9.917355371900827
2021-05-03,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.473829201101929
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,25.0,23.0,61.0,0.0,51.0,80.0,25.0,49.0,43.25068870523416
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,20.0,26.0,0.0,21.0,21.0,0.0,0.0,0.0,26.0,15.702479338842977
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,29.0,35.0,23.0,22.0,19.0,19.0,24.0,0.0,23.0,0.0,26.72176308539945
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,0.0,20.0,0.0,0.0,21.0,0.0,27.0,28.0,26.0,26.0,20.38567493112948
2021-05-15,32.0,20.0,26.0,0.0,21.0,21.0,0.0,28.0,26.0,0.0,23.966942148760328
2021-05-16,0.0,19.0,24.0,0.0,20.0,0.0,26.0,0.0,25.0,0.0,15.702479338842977
2021-05-17,30.0,0.0,23.0,22.0,0.0,19.0,24.0,25.0,24.0,0.0,23.00275482093664
2021-05-18,0.0,18.0,48.0,0.0,20.0,39.0,100.0,0.0,49.0,24.0,41.04683195592287
2021-05-19,0.0,18.0,23.0,0.0,0.0,39.0,0.0,0.0,0.0,24.0,14.325068870523417
2021-05-20,64.0,19.0,100.0,47.0,21.0,41.0,52.0,0.0,77.0,25.0,61.43250688705235
2021-05-21,32.0,19.0,51.0,24.0,0.0,0.0,0.0,0.0,25.0,25.0,24.242424242424246
2021-05-22,0.0,20.0,0.0,0.0,21.0,21.0,27.0,29.0,26.0,0.0,19.834710743801654
2021-05-23,33.0,39.0,26.0,0.0,42.0,0.0,0.0,28.0,26.0,0.0,26.72176308539945
2021-05-24,31.0,19.0,24.0,46.0,20.0,0.0,25.0,0.0,0.0,24.0,26.03305785123967
2021-05-25,31.0,0.0,24.0,0.0,20.0,40.0,0.0,26.0,0.0,24.0,22.72727272727273
2021-05-26,31.0,18.0,24.0,22.0,20.0,0.0,50.0,26.0,25.0,0.0,29.752066115702483
2021-05-27,0.0,0.0,25.0,24.0,20.0,21.0,26.0,0.0,25.0,25.0,22.86501377410469
2021-05-28,33.0,0.0,53.0,25.0,44.0,0.0,27.0,0.0,0.0,54.0,32.506887052341604
2021-05-29,38.0,0.0,30.0,28.0,49.0,0.0,30.0,33.0,0.0,60.0,36.91460055096419
2021-05-30,0.0,23.0,29.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,13.774104683195594
2021-05-31,32.0,0.0,49.0,0.0,20.0,0.0,26.0,27.0,25.0,0.0,24.655647382920108
