date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,31.0,16.0,33.0,19.0,27.0,0.0,30.0,52.0,37.0,19.0,41.0,0.0,14.0,35.0,0.0,17.0,16.0,43.0,0.0,26.0,30.359520639147807
2020-10-06,62.0,48.0,68.0,40.0,41.0,73.0,30.0,88.0,39.0,39.0,64.0,57.0,58.0,36.0,72.0,70.0,16.0,67.0,80.0,39.0,72.37017310252996
2020-10-07,15.0,16.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.659121171770972
2020-10-08,17.0,34.0,17.0,41.0,15.0,0.0,16.0,19.0,20.0,41.0,44.0,81.0,0.0,19.0,45.0,19.0,35.0,70.0,0.0,0.0,35.48601864181092
2020-10-09,18.0,36.0,0.0,66.0,0.0,20.0,33.0,40.0,21.0,43.0,24.0,21.0,16.0,0.0,16.0,40.0,0.0,24.0,23.0,0.0,29.360852197070574
2020-10-10,19.0,0.0,19.0,0.0,16.0,21.0,0.0,0.0,44.0,0.0,50.0,0.0,0.0,42.0,16.0,0.0,19.0,26.0,45.0,15.0,22.103861517976036
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,23.0,21.0,0.0,0.0,15.0,0.0,0.0,0.0,21.0,0.0,7.723035952063915
2020-10-12,33.0,0.0,0.0,62.0,15.0,39.0,16.0,37.0,21.0,20.0,45.0,40.0,15.0,38.0,15.0,56.0,34.0,70.0,42.0,0.0,39.81358189081225
2020-10-13,16.0,17.0,18.0,21.0,30.0,19.0,16.0,56.0,39.0,21.0,22.0,20.0,31.0,19.0,46.0,18.0,0.0,48.0,21.0,42.0,34.620505992010656
2020-10-14,49.0,51.0,35.0,61.0,0.0,38.0,47.0,37.0,61.0,80.0,66.0,100.0,31.0,38.0,45.0,18.0,17.0,94.0,41.0,27.0,62.31691078561918
2020-10-15,17.0,34.0,18.0,21.0,15.0,78.0,0.0,20.0,41.0,42.0,68.0,21.0,16.0,59.0,31.0,39.0,0.0,0.0,43.0,42.0,40.279627163781626
2020-10-16,18.0,0.0,0.0,0.0,0.0,21.0,0.0,20.0,21.0,0.0,0.0,0.0,17.0,0.0,16.0,19.0,0.0,0.0,0.0,15.0,9.786950732356859
2020-10-17,18.0,56.0,37.0,0.0,32.0,64.0,34.0,21.0,44.0,23.0,48.0,0.0,17.0,41.0,17.0,20.0,56.0,0.0,23.0,45.0,39.68042609853529
2020-10-18,19.0,19.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,26.0,0.0,16.0,12.11717709720373
2020-10-19,17.0,18.0,36.0,84.0,30.0,58.0,49.0,58.0,20.0,42.0,45.0,0.0,31.0,58.0,47.0,38.0,36.0,0.0,43.0,14.0,48.20239680426099
2020-10-20,17.0,34.0,0.0,41.0,15.0,19.0,16.0,56.0,39.0,40.0,89.0,59.0,31.0,19.0,45.0,55.0,17.0,23.0,41.0,14.0,44.60719041278296
2020-10-21,0.0,17.0,18.0,0.0,15.0,19.0,16.0,0.0,20.0,20.0,0.0,38.0,15.0,0.0,15.0,0.0,0.0,48.0,21.0,14.0,18.37549933422104
2020-10-22,16.0,34.0,17.0,21.0,15.0,0.0,16.0,0.0,39.0,60.0,44.0,20.0,30.0,19.0,15.0,18.0,33.0,0.0,41.0,27.0,30.958721704394144
2020-10-23,50.0,86.0,36.0,61.0,44.0,58.0,32.0,56.0,39.0,41.0,67.0,80.0,91.0,57.0,44.0,55.0,68.0,94.0,20.0,54.0,75.43275632490014
2020-10-24,35.0,53.0,37.0,43.0,15.0,40.0,65.0,39.0,21.0,0.0,23.0,43.0,0.0,60.0,16.0,19.0,36.0,100.0,22.0,0.0,44.40745672436751
2020-10-25,16.0,17.0,17.0,20.0,29.0,19.0,31.0,37.0,39.0,0.0,22.0,0.0,15.0,19.0,15.0,18.0,0.0,69.0,21.0,0.0,26.89747003994674
2020-10-26,32.0,0.0,34.0,41.0,14.0,0.0,32.0,18.0,39.0,0.0,42.0,0.0,0.0,36.0,0.0,36.0,16.0,68.0,0.0,27.0,28.961384820239683
2020-10-27,0.0,66.0,33.0,39.0,29.0,73.0,15.0,54.0,0.0,0.0,41.0,57.0,0.0,0.0,14.0,18.0,16.0,45.0,20.0,0.0,34.620505992010656
2020-10-28,79.0,16.0,68.0,40.0,28.0,73.0,60.0,71.0,39.0,98.0,64.0,58.0,59.0,55.0,43.0,18.0,32.0,67.0,40.0,27.0,68.9081225033289
2020-10-29,0.0,49.0,65.0,97.0,27.0,18.0,45.0,35.0,37.0,19.0,21.0,38.0,29.0,71.0,28.0,52.0,16.0,44.0,58.0,25.0,51.5312916111851
2020-10-30,29.0,0.0,15.0,17.0,26.0,49.0,27.0,0.0,0.0,35.0,38.0,51.0,13.0,33.0,26.0,16.0,44.0,41.0,36.0,23.0,34.55392809587217
2020-10-31,44.0,15.0,16.0,37.0,0.0,35.0,14.0,17.0,0.0,18.0,39.0,0.0,14.0,17.0,13.0,33.0,15.0,84.0,19.0,12.0,29.427430093209058
2020-11-01,14.0,0.0,16.0,37.0,52.0,17.0,42.0,51.0,35.0,0.0,39.0,18.0,0.0,51.0,13.0,17.0,46.0,42.0,18.0,12.0,34.620505992010656
2020-11-02,15.0,16.0,32.0,38.0,0.0,18.0,29.0,34.0,18.0,0.0,0.0,0.0,42.0,0.0,41.0,34.0,15.0,64.0,19.0,0.0,27.629826897470043
2020-11-03,29.0,16.0,63.0,56.0,40.0,34.0,28.0,0.0,53.0,18.0,20.0,0.0,41.0,69.0,54.0,49.0,31.0,42.0,37.0,36.0,47.66977363515313
2020-11-04,14.0,28.0,43.0,0.0,0.0,16.0,13.0,32.0,0.0,0.0,18.0,16.0,12.0,16.0,12.0,30.0,14.0,39.0,17.0,11.0,22.037283621837553
2020-11-05,100.0,58.0,60.0,53.0,50.0,100.0,40.0,32.0,51.0,18.0,38.0,86.0,39.0,65.0,77.0,47.0,72.0,81.0,18.0,47.0,75.36617842876166
2020-11-06,15.0,31.0,15.0,0.0,13.0,0.0,14.0,51.0,18.0,37.0,40.0,18.0,14.0,0.0,13.0,17.0,15.0,62.0,19.0,12.0,26.89747003994674
2020-11-07,14.0,0.0,15.0,0.0,0.0,0.0,14.0,16.0,50.0,0.0,0.0,17.0,40.0,0.0,0.0,0.0,29.0,40.0,18.0,23.0,18.37549933422104
2020-11-08,15.0,15.0,16.0,37.0,13.0,17.0,14.0,0.0,18.0,35.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,21.0,37.0,12.0,19.97336884154461
2020-11-09,29.0,45.0,31.0,18.0,13.0,35.0,28.0,33.0,18.0,0.0,0.0,53.0,14.0,17.0,26.0,48.0,30.0,0.0,75.0,24.0,35.75233022636485
2020-11-10,30.0,0.0,32.0,37.0,40.0,35.0,29.0,34.0,55.0,19.0,41.0,18.0,14.0,35.0,14.0,84.0,31.0,0.0,19.0,38.0,40.279627163781626
2020-11-11,14.0,14.0,43.0,51.0,12.0,48.0,0.0,45.0,33.0,34.0,0.0,33.0,26.0,16.0,25.0,15.0,43.0,19.0,17.0,11.0,33.22237017310253
2020-11-12,15.0,0.0,15.0,0.0,13.0,35.0,0.0,0.0,0.0,38.0,20.0,18.0,28.0,35.0,41.0,0.0,16.0,21.0,18.0,25.0,22.503328894806923
2020-11-13,74.0,90.0,31.0,91.0,52.0,69.0,57.0,68.0,53.0,55.0,79.0,53.0,27.0,34.0,54.0,99.0,75.0,42.0,0.0,24.0,75.03328894806924
