date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,31.0,21.0,0.0,25.0,19.0,24.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,39.0,19.0,16.0,0.0,20.0,25.0,21.20980091883614
2020-01-30,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9096477794793265
2020-01-31,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.594180704441041
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.287901990811639
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.5895865237366005
2020-02-05,0.0,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,12.17457886676876
2020-02-06,18.0,0.0,0.0,28.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,25.0,0.0,0.0,8.80551301684533
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,36.0,0.0,0.0,29.0,0.0,0.0,0.0,27.0,0.0,25.0,22.0,0.0,0.0,0.0,22.0,22.0,0.0,26.0,47.0,0.0,19.60183767228178
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2970903522205206
2020-02-11,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.269525267993874
2020-02-12,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.134762633996937
2020-02-13,0.0,0.0,0.0,0.0,20.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,5.819295558958653
2020-02-14,0.0,0.0,0.0,0.0,0.0,48.0,22.0,25.0,0.0,0.0,0.0,20.0,19.0,0.0,20.0,20.0,17.0,0.0,21.0,0.0,16.232771822358348
2020-02-15,0.0,23.0,21.0,0.0,0.0,26.0,23.0,27.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,22.0,18.0,26.0,0.0,0.0,17.304747320061256
2020-02-16,0.0,43.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,18.0,18.0,20.0,20.0,0.0,0.0,0.0,0.0,13.859111791730477
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,31.0,21.0,19.0,0.0,0.0,23.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,18.0,19.0,0.0,16.0,23.0,20.0,0.0,18.60643185298622
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,16.0,22.0,0.0,0.0,0.0,25.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,0.0,26.0,13.552833078101072
2020-02-21,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,19.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,7.3506891271056665
2020-02-22,0.0,47.0,0.0,29.0,22.0,26.0,47.0,27.0,0.0,25.0,22.0,42.0,20.0,0.0,0.0,22.0,18.0,25.0,0.0,28.0,30.627871362940276
2020-02-23,0.0,22.0,20.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,17.0,0.0,0.0,27.0,11.638591117917306
2020-02-24,16.0,22.0,0.0,0.0,0.0,0.0,21.0,0.0,29.0,45.0,20.0,19.0,18.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,17.228177641653907
2020-02-25,15.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,44.0,0.0,0.0,9.647779479326188
2020-02-26,15.0,20.0,34.0,24.0,0.0,22.0,39.0,45.0,0.0,21.0,0.0,18.0,52.0,17.0,18.0,18.0,0.0,0.0,0.0,24.0,28.101071975497707
2020-02-27,15.0,20.0,0.0,24.0,0.0,0.0,20.0,46.0,0.0,22.0,19.0,18.0,17.0,0.0,18.0,0.0,16.0,45.0,0.0,0.0,21.439509954058195
2020-02-28,0.0,0.0,0.0,0.0,40.0,0.0,22.0,0.0,0.0,72.0,40.0,59.0,57.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,26.110260336906585
2020-02-29,16.0,42.0,39.0,26.0,38.0,49.0,21.0,50.0,30.0,0.0,40.0,0.0,37.0,37.0,0.0,0.0,17.0,23.0,21.0,26.0,39.20367534456356
2020-03-01,0.0,44.0,0.0,0.0,39.0,0.0,42.0,0.0,0.0,48.0,0.0,20.0,19.0,57.0,0.0,0.0,17.0,0.0,0.0,0.0,21.898928024502297
2020-03-02,15.0,0.0,0.0,25.0,37.0,0.0,0.0,0.0,0.0,86.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,18.300153139356816
2020-03-03,0.0,0.0,0.0,26.0,0.0,48.0,21.0,49.0,59.0,0.0,0.0,19.0,18.0,19.0,20.0,0.0,16.0,0.0,21.0,25.0,26.110260336906585
2020-03-04,0.0,21.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,10.643185298621747
