date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,19.0,33.0,39.0,28.0,19.0,39.0,0.0,16.0,28.0,57.64705882352941,40.43188801638785
2021-02-27,40.0,44.0,29.0,49.0,61.0,40.0,42.0,49.0,19.0,60.0,62.828610447251634
2021-02-28,71.0,23.0,51.0,30.0,20.0,63.0,17.0,42.0,48.0,71.76470588235294,63.37487196995562
2021-03-01,48.0,64.0,29.0,86.0,68.0,39.0,41.0,16.0,28.0,23.529411764705884,64.21133492659611
2021-03-02,38.0,54.0,59.0,39.0,39.0,49.0,64.0,24.0,38.0,22.352941176470587,61.8641174462274
2021-03-03,54.0,92.0,56.0,63.0,37.0,82.0,46.0,45.0,44.0,75.29411764705883,86.23250256060089
2021-03-04,69.0,43.0,77.0,87.0,59.0,58.0,32.0,80.0,83.0,71.76470588235294,95.73233185387505
2021-03-05,28.0,21.0,9.0,46.0,38.0,38.0,24.0,32.0,19.0,45.88235294117647,43.65824513485832
2021-03-06,42.0,35.0,63.0,63.0,41.0,42.0,52.0,26.0,59.0,64.70588235294117,70.76647319904406
2021-03-07,50.0,11.0,39.0,49.0,20.0,20.0,33.0,33.0,9.0,23.529411764705884,41.72072379651758
2021-03-08,65.0,64.0,28.0,38.0,48.0,58.0,47.0,55.0,45.0,67.05882352941177,74.73540457494026
2021-03-09,39.0,44.0,39.0,20.0,39.0,39.0,25.0,8.0,58.0,48.23529411764706,52.12529873677023
2021-03-10,28.0,21.0,10.0,28.0,29.0,29.0,16.0,16.0,27.0,34.11764705882353,34.55104131102766
2021-03-11,38.0,73.0,85.0,74.0,67.0,38.0,39.0,23.0,28.0,91.76470588235294,80.78695800614544
2021-03-12,77.0,65.0,59.0,39.0,59.0,68.0,41.0,55.0,74.0,47.05882352941177,84.7473540457494
2021-03-13,67.0,64.0,77.0,68.0,49.0,57.0,32.0,40.0,47.0,81.17647058823529,84.47422328439741
2021-03-14,57.0,32.0,55.0,64.0,48.0,38.0,48.0,24.0,45.0,45.88235294117647,66.2939569819051
2021-03-15,57.0,24.0,42.0,77.0,65.0,51.0,24.0,29.0,54.0,68.23529411764706,71.27859337657904
2021-03-16,81.0,71.0,89.0,57.0,65.0,58.0,61.0,80.0,54.0,48.23529411764706,96.38101741208605
2021-03-17,44.0,70.0,26.0,27.0,46.0,55.0,37.0,30.0,51.0,65.88235294117646,65.56845339706386
2021-03-18,28.0,32.0,38.0,0.0,19.0,66.0,15.0,8.0,35.0,44.705882352941174,41.456128371457844
2021-03-19,56.0,74.0,47.0,37.0,93.0,37.0,47.0,100.0,63.0,68.23529411764706,90.28678729941961
2021-03-20,49.0,66.0,59.0,49.0,78.0,69.0,24.0,65.0,37.0,82.3529411764706,83.91942642540118
2021-03-21,29.0,67.0,29.0,29.0,38.0,20.0,57.0,48.0,19.0,82.3529411764706,60.70331171048141
2021-03-22,80.0,82.0,75.0,65.0,38.0,46.0,55.0,60.0,45.0,100.0,93.73506316148857
2021-03-23,29.0,55.0,66.0,19.0,39.0,28.0,32.0,56.0,46.0,82.3529411764706,65.63673608740184
2021-03-24,19.0,22.0,39.0,10.0,20.0,40.0,49.0,8.0,19.0,23.529411764705884,36.20689655172415
2021-03-25,19.0,75.0,58.0,10.0,58.0,59.0,56.0,24.0,76.0,56.470588235294116,71.31273472174806
2021-03-26,49.0,86.0,40.0,49.0,59.0,50.0,50.0,16.0,67.0,82.3529411764706,79.56640491635372
2021-03-27,10.0,24.0,42.0,31.0,43.0,32.0,44.0,44.0,61.0,38.8235294117647,53.66165926937523
2021-03-28,45.0,63.0,34.0,22.0,34.0,69.0,38.0,28.0,11.0,54.11764705882353,57.76715602594743
2021-03-29,68.0,54.0,97.0,77.0,69.0,40.0,64.0,65.0,46.0,82.3529411764706,96.10788665073405
2021-03-30,50.0,55.0,68.0,100.0,88.0,40.0,73.0,83.0,56.0,58.8235294117647,97.4820757937863
2021-03-31,73.0,83.0,37.0,37.0,76.0,56.0,70.0,30.0,54.0,77.6470588235294,86.13861386138615
2021-04-01,56.0,87.0,48.0,38.0,58.0,29.0,16.0,40.0,37.0,69.41176470588235,69.41789006486856
2021-04-02,50.0,33.0,40.0,39.0,41.0,50.0,42.0,25.0,29.0,71.76470588235294,61.05326049846365
2021-04-03,100.0,90.0,61.0,40.0,83.0,31.0,34.0,58.0,69.0,74.11764705882354,92.8815295322636
2021-04-04,72.0,96.0,42.0,94.0,42.0,73.0,26.0,69.0,31.0,62.35294117647059,88.12734721748038
2021-04-05,38.0,53.0,77.0,58.0,60.0,69.0,65.0,40.0,74.0,60.0,86.18982587913965
2021-04-06,32.0,27.0,40.0,0.0,24.0,49.0,13.0,26.0,23.0,29.41176470588235,38.22123591669513
2021-04-07,61.0,78.0,71.0,51.0,44.0,45.0,58.0,72.0,34.0,62.35294117647059,83.62922499146468
2021-04-08,66.0,32.0,28.0,37.0,19.0,28.0,47.0,23.0,45.0,56.470588235294116,55.35165585524071
2021-04-09,27.0,49.0,26.0,27.0,9.0,36.0,37.0,36.0,34.0,64.70588235294117,50.16217138955275
2021-04-10,58.0,55.0,29.0,29.0,39.0,49.0,49.0,16.0,57.0,69.41176470588235,65.35506998975761
2021-04-11,47.0,42.0,37.0,46.0,66.0,39.0,38.0,38.0,36.0,45.88235294117647,63.10174120860362
2021-04-12,27.0,60.0,62.0,70.0,46.0,53.0,37.0,22.0,26.0,52.94117647058823,66.1573916012291
