date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-11-15,0.0,0.0,22.0,0.0,12.0,0.0,0.0,0.0,15.0,0.0,5.136268343815514
2020-11-16,21.0,14.0,66.0,17.0,36.0,31.0,64.0,14.0,74.0,37.0,39.20335429769392
2020-11-17,21.0,14.0,22.0,35.0,49.0,21.0,64.0,14.0,15.0,0.0,26.729559748427672
2020-11-18,43.0,28.0,23.0,0.0,24.0,21.0,0.0,42.0,15.0,18.0,22.431865828092242
2020-11-19,0.0,14.0,0.0,17.0,0.0,11.0,0.0,14.0,15.0,19.0,9.433962264150942
2020-11-20,43.0,15.0,23.0,17.0,25.0,32.0,66.0,43.0,32.0,37.0,34.90566037735849
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,3.773584905660377
2020-11-22,64.0,29.0,22.0,0.0,48.0,42.0,44.0,42.0,77.0,37.0,42.45283018867924
2020-11-23,21.0,14.0,23.0,17.0,12.0,10.0,21.0,42.0,15.0,36.0,22.11740041928721
2020-11-24,42.0,29.0,22.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,12.264150943396226
2020-11-25,60.0,41.0,86.0,49.0,12.0,71.0,21.0,68.0,15.0,53.0,49.895178197064986
2020-11-26,43.0,15.0,46.0,51.0,25.0,32.0,22.0,29.0,31.0,56.0,36.687631027253666
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,21.0,14.0,44.0,34.0,12.0,11.0,43.0,0.0,0.0,18.0,20.649895178197063
2020-11-29,0.0,42.0,0.0,17.0,0.0,10.0,21.0,27.0,0.0,36.0,16.037735849056602
2020-11-30,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.3542976939203353
2020-12-01,42.0,0.0,0.0,17.0,12.0,11.0,43.0,0.0,46.0,0.0,17.924528301886795
2020-12-02,21.0,0.0,66.0,17.0,12.0,11.0,43.0,28.0,0.0,18.0,22.641509433962263
2020-12-03,21.0,29.0,0.0,67.0,48.0,0.0,0.0,27.0,30.0,36.0,27.044025157232703
2020-12-04,0.0,14.0,0.0,16.0,12.0,10.0,21.0,13.0,0.0,0.0,9.014675052410901
2020-12-05,21.0,28.0,22.0,34.0,12.0,42.0,21.0,42.0,31.0,36.0,30.293501048218026
2020-12-06,0.0,15.0,0.0,0.0,12.0,11.0,22.0,29.0,16.0,0.0,11.0062893081761
2020-12-07,0.0,0.0,0.0,18.0,12.0,0.0,21.0,29.0,16.0,18.0,11.949685534591195
2020-12-08,0.0,15.0,90.0,0.0,25.0,22.0,22.0,29.0,31.0,0.0,24.528301886792452
2020-12-09,43.0,14.0,0.0,17.0,24.0,21.0,22.0,0.0,46.0,18.0,21.48846960167715
2020-12-10,22.0,15.0,46.0,17.0,0.0,0.0,66.0,14.0,16.0,58.0,26.62473794549266
2020-12-11,0.0,0.0,0.0,18.0,13.0,11.0,0.0,0.0,0.0,0.0,4.40251572327044
2020-12-12,22.0,15.0,47.0,54.0,25.0,22.0,22.0,29.0,16.0,38.0,30.398322851153036
2020-12-13,0.0,15.0,0.0,0.0,0.0,11.0,23.0,0.0,16.0,38.0,10.79664570230608
2020-12-14,22.0,15.0,46.0,18.0,25.0,0.0,0.0,0.0,32.0,38.0,20.545073375262056
2020-12-15,23.0,0.0,74.0,74.0,13.0,35.0,95.0,30.0,67.0,100.0,53.56394129979035
2020-12-16,45.0,31.0,24.0,18.0,26.0,23.0,46.0,0.0,0.0,20.0,24.42348008385744
2020-12-17,23.0,0.0,26.0,39.0,14.0,12.0,24.0,0.0,34.0,21.0,20.230607966457022
2020-12-18,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.2410901467505235
2020-12-19,96.0,33.0,26.0,78.0,42.0,12.0,73.0,48.0,0.0,85.0,51.677148846960165
2020-12-20,97.0,100.0,79.0,100.0,100.0,100.0,100.0,100.0,90.0,88.0,100.0
2020-12-21,46.0,62.0,97.0,19.0,26.0,47.0,70.0,62.0,100.0,80.0,63.83647798742138
2020-12-22,23.0,32.0,49.0,19.0,54.0,47.0,23.0,76.0,34.0,40.0,41.61425576519916
2020-12-23,24.0,0.0,25.0,38.0,14.0,12.0,24.0,16.0,0.0,21.0,18.23899371069182
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,28.0,19.0,29.0,45.0,0.0,28.0,0.0,18.0,20.0,25.0,22.22222222222222
2020-12-26,78.0,35.0,55.0,42.0,15.0,39.0,26.0,52.0,76.0,23.0,46.22641509433962
2020-12-27,23.0,0.0,49.0,19.0,13.0,0.0,24.0,0.0,17.0,0.0,15.199161425576518
2020-12-28,23.0,0.0,72.0,37.0,13.0,12.0,46.0,30.0,16.0,40.0,30.293501048218026
2020-12-29,23.0,16.0,50.0,19.0,13.0,23.0,71.0,46.0,51.0,62.0,39.20335429769392
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,4.088050314465408
2020-12-31,80.0,18.0,0.0,64.0,30.0,13.0,27.0,18.0,38.0,47.0,35.11530398322851
2021-01-01,55.0,0.0,0.0,45.0,16.0,28.0,0.0,37.0,20.0,0.0,21.069182389937108
2021-01-02,26.0,34.0,0.0,42.0,0.0,12.0,51.0,16.0,36.0,22.0,25.052410901467503
2021-01-03,71.0,32.0,51.0,38.0,14.0,36.0,73.0,47.0,52.0,20.0,45.492662473794546
2021-01-04,44.0,45.0,47.0,35.0,0.0,22.0,0.0,15.0,0.0,38.0,25.786163522012576
2021-01-05,0.0,0.0,24.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.6687631027253667
2021-01-06,22.0,30.0,47.0,36.0,13.0,23.0,23.0,30.0,0.0,19.0,25.471698113207545
2021-01-07,45.0,15.0,48.0,18.0,39.0,45.0,23.0,45.0,49.0,20.0,36.37316561844864
2021-01-08,0.0,32.0,50.0,38.0,0.0,0.0,24.0,15.0,17.0,20.0,20.545073375262056
2021-01-09,100.0,17.0,78.0,61.0,56.0,13.0,26.0,50.0,0.0,22.0,44.33962264150943
2021-01-10,0.0,17.0,26.0,20.0,0.0,12.0,0.0,0.0,18.0,21.0,11.949685534591195
2021-01-11,45.0,0.0,24.0,18.0,13.0,23.0,45.0,0.0,0.0,20.0,19.70649895178197
2021-01-12,23.0,31.0,0.0,37.0,38.0,45.0,47.0,29.0,65.0,20.0,35.11530398322851
2021-01-13,44.0,30.0,47.0,36.0,0.0,0.0,68.0,15.0,16.0,19.0,28.82599580712788
2021-01-14,23.0,15.0,24.0,91.0,13.0,23.0,45.0,30.0,33.0,59.0,37.31656184486373
2021-01-15,47.0,16.0,51.0,20.0,41.0,36.0,0.0,32.0,35.0,21.0,31.341719077568133
2021-01-16,48.0,47.0,0.0,19.0,27.0,12.0,47.0,0.0,51.0,42.0,30.71278825995807
2021-01-17,47.0,16.0,50.0,39.0,27.0,0.0,24.0,47.0,68.0,62.0,39.83228511530398
2021-01-18,43.0,15.0,23.0,0.0,25.0,11.0,22.0,15.0,32.0,19.0,21.48846960167715
2021-01-19,44.0,46.0,97.0,0.0,26.0,0.0,68.0,15.0,0.0,60.0,37.31656184486373
2021-01-20,43.0,0.0,45.0,17.0,12.0,21.0,44.0,28.0,15.0,37.0,27.463312368972744
2021-01-21,45.0,30.0,24.0,36.0,26.0,11.0,46.0,0.0,48.0,39.0,31.970649895178195
2021-01-22,46.0,15.0,25.0,0.0,0.0,24.0,0.0,0.0,34.0,41.0,19.39203354297694
2021-01-23,24.0,16.0,50.0,19.0,55.0,12.0,24.0,0.0,0.0,21.0,23.165618448637314
2021-01-24,47.0,48.0,25.0,19.0,27.0,35.0,95.0,31.0,66.0,62.0,47.693920335429766
2021-01-25,22.0,15.0,0.0,0.0,0.0,0.0,44.0,0.0,16.0,0.0,10.167714884696014
2021-01-26,22.0,30.0,24.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0062893081761
2021-01-27,67.0,61.0,0.0,55.0,13.0,23.0,68.0,59.0,17.0,40.0,42.243186582809216
2021-01-28,22.0,46.0,72.0,73.0,27.0,23.0,71.0,46.0,33.0,99.0,53.668763102725364
2021-01-29,0.0,15.0,24.0,0.0,0.0,11.0,23.0,0.0,17.0,40.0,13.626834381551362
2021-01-30,72.0,33.0,0.0,38.0,0.0,0.0,49.0,32.0,17.0,21.0,27.463312368972744
2021-01-31,23.0,0.0,0.0,18.0,13.0,0.0,47.0,0.0,16.0,21.0,14.465408805031446
2021-02-01,44.0,15.0,46.0,36.0,12.0,22.0,44.0,14.0,32.0,38.0,31.761006289308174
2021-02-02,0.0,15.0,24.0,0.0,25.0,22.0,22.0,15.0,16.0,39.0,18.658280922431864
2021-02-03,44.0,15.0,0.0,18.0,25.0,11.0,0.0,14.0,0.0,38.0,17.29559748427673
2021-02-04,45.0,15.0,48.0,36.0,13.0,11.0,0.0,44.0,33.0,39.0,29.769392033542974
2021-02-05,23.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,20.0,8.595387840670858
2021-02-06,23.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6.60377358490566
2021-02-07,22.0,30.0,24.0,0.0,13.0,11.0,23.0,15.0,16.0,20.0,18.23899371069182
2021-02-08,44.0,29.0,71.0,35.0,0.0,22.0,44.0,14.0,64.0,19.0,35.84905660377359
2021-02-09,22.0,15.0,0.0,18.0,0.0,0.0,23.0,0.0,16.0,0.0,9.853249475890985
2021-02-10,0.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,19.0,4.926624737945493
2021-02-11,22.0,15.0,24.0,0.0,13.0,11.0,23.0,0.0,32.0,0.0,14.675052410901467
2021-02-12,46.0,31.0,25.0,38.0,27.0,0.0,47.0,30.0,34.0,0.0,29.140461215932913
2021-02-13,49.0,15.0,25.0,19.0,27.0,12.0,24.0,0.0,17.0,0.0,19.70649895178197
2021-02-14,70.0,16.0,25.0,19.0,27.0,0.0,24.0,15.0,17.0,21.0,24.528301886792452
2021-02-15,0.0,0.0,23.0,0.0,12.0,11.0,45.0,14.0,16.0,0.0,12.683438155136267
2021-02-16,21.0,29.0,70.0,54.0,37.0,22.0,44.0,43.0,32.0,19.0,38.888888888888886
2021-02-17,23.0,0.0,47.0,0.0,13.0,0.0,22.0,15.0,32.0,20.0,18.029350104821802
2021-02-18,0.0,15.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,19.0,6.079664570230608
2021-02-19,23.0,15.0,49.0,37.0,0.0,24.0,24.0,0.0,0.0,21.0,20.230607966457022
2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,4.5073375262054505
2021-02-21,52.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0,37.0,0.0,12.788259958071277
2021-02-22,0.0,0.0,0.0,18.0,0.0,0.0,65.0,0.0,16.0,19.0,12.368972746331236
2021-02-23,0.0,0.0,0.0,20.0,14.0,0.0,24.0,16.0,0.0,21.0,9.958071278825996
2021-02-24,24.0,32.0,26.0,39.0,14.0,12.0,25.0,16.0,18.0,0.0,21.59329140461216
2021-02-25,0.0,0.0,0.0,0.0,14.0,12.0,0.0,16.0,18.0,21.0,8.49056603773585
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27,0.0,18.0,0.0,22.0,0.0,0.0,27.0,0.0,20.0,0.0,9.11949685534591
2021-02-28,0.0,35.0,54.0,0.0,0.0,0.0,0.0,17.0,19.0,45.0,17.81970649895178
2021-03-01,49.0,16.0,0.0,39.0,28.0,0.0,49.0,16.0,35.0,42.0,28.72117400419287
2021-03-02,25.0,16.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,7.442348008385744
2021-03-03,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,3.6687631027253667
2021-03-04,23.0,0.0,0.0,19.0,13.0,12.0,24.0,15.0,0.0,0.0,11.11111111111111
2021-03-05,0.0,0.0,51.0,19.0,0.0,0.0,48.0,16.0,17.0,0.0,15.828092243186582
2021-03-06,26.0,0.0,28.0,0.0,30.0,13.0,27.0,0.0,0.0,68.0,20.12578616352201
2021-03-07,50.0,17.0,79.0,60.0,14.0,38.0,51.0,33.0,72.0,22.0,45.70230607966457
2021-03-08,46.0,63.0,75.0,37.0,66.0,23.0,48.0,47.0,17.0,61.0,50.62893081761006
2021-03-09,48.0,32.0,0.0,39.0,0.0,12.0,24.0,16.0,0.0,0.0,17.924528301886795
2021-03-10,0.0,14.0,45.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,9.224318658280923
2021-03-11,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.297693920335429
2021-03-12,94.0,47.0,50.0,0.0,27.0,0.0,94.0,62.0,33.0,40.0,46.855345911949684
2021-03-13,24.0,0.0,25.0,0.0,13.0,0.0,24.0,16.0,0.0,42.0,15.094339622641508
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,54.0,24.0,57.0,29.0,21.0,36.0,36.0,24.0,26.0,0.0,32.18029350104822
2021-03-16,59.0,0.0,21.0,32.0,23.0,10.0,41.0,40.0,58.0,52.0,35.22012578616352
2021-03-17,23.0,15.0,24.0,0.0,26.0,0.0,23.0,0.0,16.0,40.0,17.50524109014675
2021-03-18,23.0,15.0,46.0,54.0,25.0,11.0,91.0,15.0,16.0,58.0,37.10691823899371
2021-03-19,0.0,15.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,0.0,7.337526205450733
2021-03-20,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.773584905660377
2021-03-21,0.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,4.821802935010481
2021-03-22,21.0,0.0,23.0,35.0,25.0,22.0,44.0,29.0,15.0,19.0,24.42348008385744
2021-03-23,23.0,30.0,24.0,73.0,13.0,11.0,0.0,46.0,48.0,59.0,34.27672955974843
2021-03-24,0.0,45.0,24.0,54.0,26.0,11.0,0.0,30.0,0.0,39.0,24.0041928721174
2021-03-25,46.0,46.0,72.0,37.0,40.0,23.0,47.0,31.0,17.0,60.0,43.92033542976939
2021-03-26,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,5.765199161425576
2021-03-27,69.0,15.0,48.0,55.0,13.0,58.0,46.0,30.0,49.0,39.0,44.23480083857442
2021-03-28,25.0,0.0,26.0,20.0,14.0,0.0,25.0,0.0,18.0,22.0,15.723270440251572
2021-03-29,46.0,16.0,25.0,19.0,27.0,11.0,0.0,0.0,17.0,20.0,18.9727463312369
2021-03-30,0.0,64.0,100.0,39.0,40.0,36.0,71.0,31.0,17.0,82.0,50.31446540880503
2021-03-31,46.0,31.0,24.0,0.0,13.0,11.0,47.0,0.0,17.0,0.0,19.811320754716977
2021-04-01,23.0,0.0,25.0,19.0,0.0,12.0,0.0,0.0,17.0,0.0,10.062893081761006
2021-04-02,23.0,0.0,0.0,18.0,0.0,12.0,0.0,16.0,34.0,0.0,10.79664570230608
2021-04-03,0.0,33.0,25.0,19.0,14.0,12.0,0.0,0.0,0.0,21.0,12.9979035639413
2021-04-04,25.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716981132075471
2021-04-05,0.0,0.0,0.0,18.0,0.0,0.0,22.0,14.0,0.0,0.0,5.660377358490566
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.991614255765199
2021-04-07,21.0,0.0,21.0,16.0,12.0,10.0,20.0,13.0,15.0,0.0,13.417190775681341
2021-04-08,0.0,0.0,88.0,51.0,48.0,31.0,84.0,14.0,30.0,36.0,40.04192872117401
