date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,15.0,16.0,15.0,15.0,0.0,12.0,14.0,31.0,11.0,10.0,0.0,11.0,12.0,12.0,14.0,14.0,16.0,0.0,14.0,16.0,16.36963696369637
2020-01-30,31.0,24.0,29.0,30.0,0.0,12.0,15.0,48.0,12.0,42.0,39.0,0.0,61.0,24.0,15.0,44.0,16.0,0.0,29.0,17.0,32.211221122112214
2020-01-31,47.0,25.0,15.0,60.0,28.0,25.0,30.0,16.0,23.0,11.0,13.0,23.0,12.0,24.0,45.0,15.0,17.0,27.0,15.0,17.0,32.211221122112214
2020-02-01,17.0,17.0,0.0,32.0,0.0,13.0,32.0,34.0,25.0,23.0,14.0,47.0,26.0,13.0,31.0,16.0,36.0,15.0,0.0,53.0,29.306930693069308
2020-02-02,15.0,24.0,29.0,30.0,41.0,37.0,58.0,32.0,12.0,32.0,0.0,22.0,0.0,12.0,29.0,15.0,16.0,0.0,43.0,66.0,33.86138613861386
2020-02-03,41.0,22.0,52.0,27.0,25.0,33.0,26.0,42.0,41.0,28.0,35.0,10.0,11.0,11.0,26.0,39.0,15.0,36.0,13.0,59.0,39.07590759075907
2020-02-04,61.0,24.0,44.0,45.0,27.0,36.0,29.0,32.0,11.0,11.0,26.0,23.0,49.0,0.0,29.0,14.0,16.0,54.0,29.0,42.0,39.73597359735974
2020-02-05,15.0,40.0,29.0,29.0,14.0,12.0,29.0,0.0,11.0,0.0,13.0,57.0,25.0,24.0,29.0,44.0,16.0,14.0,29.0,33.0,30.56105610561056
2020-02-06,33.0,34.0,31.0,47.0,15.0,26.0,79.0,51.0,12.0,11.0,27.0,12.0,26.0,0.0,31.0,47.0,35.0,15.0,46.0,53.0,41.65016501650165
2020-02-07,33.0,51.0,31.0,16.0,14.0,13.0,16.0,34.0,12.0,11.0,14.0,0.0,13.0,13.0,16.0,31.0,35.0,14.0,30.0,35.0,28.514851485148515
2020-02-08,50.0,35.0,31.0,48.0,44.0,26.0,79.0,17.0,25.0,35.0,28.0,24.0,13.0,13.0,0.0,31.0,35.0,43.0,31.0,27.0,41.914191419141915
