date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2021-01-19,58.0,31.0,11.0,56.0,54.0,11.0,29.0,71.0,21.0,46.0,62.0,48.0,29.0,22.0,30.0,42.0,0.0,36.0,47.0,62.0,47.51861042183623
2021-01-20,37.0,20.0,10.0,11.0,20.0,40.0,36.0,23.0,29.0,0.0,22.0,30.0,18.0,32.0,37.0,50.0,30.0,34.0,26.0,49.0,34.36724565756824
2021-01-21,57.0,69.0,60.0,55.0,21.0,72.0,28.0,23.0,60.0,99.0,81.0,47.0,37.0,11.0,59.0,20.0,21.0,82.0,54.0,60.0,63.027295285359806
2021-01-22,47.0,10.0,31.0,22.0,41.0,21.0,19.0,35.0,60.0,17.0,47.0,8.0,46.0,44.0,39.0,52.0,20.0,67.0,36.0,25.0,42.617866004962785
2021-01-23,60.0,20.0,84.0,46.0,87.0,65.0,48.0,60.0,52.0,56.0,72.0,8.0,48.0,57.0,50.0,52.0,32.0,75.0,37.0,62.0,66.439205955335
2021-01-24,69.0,52.0,83.0,67.0,44.0,22.0,48.0,99.0,10.0,65.0,36.0,48.0,48.0,46.0,62.0,31.0,74.0,62.0,67.0,36.0,66.3151364764268
2021-01-25,66.0,49.0,82.0,65.0,51.0,21.0,56.0,89.0,38.0,36.0,45.0,55.0,71.0,52.0,38.0,40.0,93.0,34.0,64.0,50.0,67.92803970223325
2021-01-26,66.0,31.0,60.0,43.0,31.0,31.0,38.0,91.0,79.0,63.0,47.0,47.0,19.0,21.0,40.0,31.0,42.0,34.0,47.0,17.0,54.46650124069479
2021-01-27,0.0,20.0,31.0,43.0,21.0,31.0,46.0,34.0,20.0,26.0,0.0,8.0,18.0,11.0,49.0,50.0,41.0,11.0,9.0,8.0,29.59057071960298
2021-01-28,66.0,50.0,52.0,44.0,53.0,22.0,19.0,35.0,39.0,36.0,24.0,32.0,47.0,66.0,59.0,32.0,63.0,12.0,84.0,26.0,53.41191066997519
