date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2021-04-18,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,2.6
2021-04-19,0.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,3.6
2021-04-20,0.0,12.0,22.0,0.0,9.0,0.0,13.0,16.0,0.0,0.0,7.2
2021-04-21,12.0,0.0,11.0,0.0,0.0,11.0,26.0,15.0,0.0,7.0,8.2
2021-04-22,0.0,11.0,11.0,6.0,0.0,0.0,12.0,0.0,8.0,14.0,6.2
2021-04-23,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,3.3
2021-04-24,14.0,40.0,13.0,0.0,19.0,25.0,16.0,18.0,29.0,9.0,18.3
2021-04-25,0.0,13.0,13.0,0.0,0.0,12.0,0.0,17.0,9.0,9.0,7.3
2021-04-26,6.0,11.0,10.0,0.0,0.0,10.0,12.0,14.0,8.0,8.0,7.9
2021-04-27,11.0,0.0,0.0,0.0,7.0,10.0,12.0,0.0,8.0,14.0,6.2
2021-04-28,11.0,10.0,29.0,6.0,0.0,19.0,22.0,0.0,8.0,7.0,11.2
2021-04-29,11.0,10.0,11.0,6.0,8.0,0.0,12.0,29.0,15.0,22.0,12.4
2021-04-30,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
2021-05-01,11.0,21.0,30.0,30.0,23.0,10.0,36.0,28.0,40.0,28.0,25.7
2021-05-02,6.0,12.0,0.0,14.0,9.0,25.0,28.0,0.0,0.0,25.0,11.9
2021-05-03,18.0,22.0,32.0,24.0,25.0,11.0,52.0,46.0,24.0,21.0,27.5
2021-05-04,6.0,20.0,31.0,6.0,16.0,21.0,24.0,15.0,16.0,14.0,16.9
2021-05-05,23.0,22.0,31.0,12.0,24.0,43.0,25.0,45.0,33.0,15.0,27.3
2021-05-06,6.0,36.0,11.0,19.0,0.0,37.0,42.0,16.0,36.0,16.0,21.9
2021-05-07,6.0,12.0,23.0,7.0,8.0,12.0,13.0,0.0,0.0,0.0,8.1
2021-05-08,7.0,0.0,12.0,29.0,28.0,24.0,45.0,53.0,10.0,9.0,21.7
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,16.0,20.0,31.0,18.0,8.0,0.0,48.0,30.0,16.0,7.0,19.4
2021-05-11,0.0,18.0,9.0,0.0,20.0,37.0,20.0,0.0,14.0,18.0,13.6
2021-05-12,24.0,66.0,22.0,12.0,8.0,11.0,62.0,16.0,17.0,15.0,25.3
2021-05-13,6.0,10.0,0.0,7.0,8.0,42.0,25.0,31.0,17.0,7.0,15.3
2021-05-14,15.0,28.0,9.0,11.0,29.0,29.0,35.0,53.0,14.0,13.0,23.6
2021-05-15,6.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,9.0,23.0,7.3
2021-05-16,6.0,21.0,10.0,6.0,8.0,43.0,37.0,30.0,8.0,14.0,18.3
2021-05-17,5.0,30.0,21.0,6.0,15.0,20.0,24.0,42.0,24.0,14.0,20.1
2021-05-18,11.0,20.0,30.0,17.0,23.0,21.0,12.0,15.0,8.0,7.0,16.4
2021-05-19,0.0,0.0,0.0,0.0,0.0,10.0,12.0,16.0,0.0,0.0,3.8
2021-05-20,6.0,11.0,11.0,6.0,9.0,11.0,0.0,32.0,17.0,0.0,10.3
2021-05-21,6.0,0.0,0.0,13.0,8.0,0.0,13.0,31.0,8.0,0.0,7.9
2021-05-22,6.0,12.0,0.0,0.0,9.0,12.0,14.0,0.0,9.0,8.0,7.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,12.0,13.0,16.0,17.0,8.0,6.6
2021-05-24,0.0,36.0,9.0,5.0,20.0,0.0,21.0,25.0,7.0,0.0,12.3
2021-05-25,6.0,10.0,10.0,0.0,24.0,22.0,25.0,58.0,23.0,15.0,19.3
2021-05-26,12.0,11.0,12.0,13.0,8.0,23.0,0.0,16.0,17.0,8.0,12.0
2021-05-27,6.0,0.0,11.0,6.0,0.0,11.0,0.0,0.0,16.0,8.0,5.8
2021-05-28,6.0,46.0,22.0,0.0,17.0,23.0,14.0,32.0,18.0,16.0,19.4
2021-05-29,7.0,36.0,37.0,15.0,18.0,50.0,55.0,53.0,9.0,35.0,31.5
2021-05-30,6.0,0.0,25.0,7.0,28.0,23.0,14.0,48.0,18.0,17.0,18.6
2021-05-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
