date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-02-12,17.0,12.0,0.0,12.0,5.0,20.0,0.0,6.0,9.0,12.0,16.0,10.0,8.0,11.0,10.0,16.0,6.0,11.0,10.0,16.0,10.99893730074389
2020-02-13,13.0,12.0,6.0,6.0,10.0,10.0,12.0,11.0,9.0,6.0,11.0,10.0,12.0,5.0,5.0,0.0,6.0,5.0,5.0,5.0,8.44845908607864
2020-02-14,4.0,18.0,24.0,19.0,16.0,10.0,12.0,6.0,19.0,0.0,6.0,20.0,12.0,11.0,5.0,6.0,18.0,11.0,10.0,11.0,12.646121147715197
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907545164718385
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31880977683315626
2020-02-17,4.0,6.0,6.0,6.0,10.0,10.0,6.0,17.0,0.0,0.0,11.0,5.0,8.0,11.0,5.0,5.0,12.0,0.0,5.0,5.0,7.013815090329437
2020-02-18,0.0,6.0,11.0,6.0,5.0,0.0,6.0,6.0,12.0,0.0,5.0,5.0,4.0,0.0,10.0,5.0,6.0,10.0,5.0,5.0,5.685441020191286
2020-02-19,4.0,6.0,17.0,6.0,15.0,15.0,18.0,11.0,6.0,13.0,0.0,15.0,8.0,5.0,0.0,11.0,6.0,5.0,5.0,16.0,9.670563230605739
2020-02-20,4.0,6.0,6.0,12.0,5.0,5.0,18.0,12.0,12.0,13.0,6.0,15.0,0.0,5.0,5.0,0.0,6.0,11.0,0.0,16.0,8.342189160467589
2020-02-21,5.0,6.0,6.0,7.0,0.0,5.0,6.0,0.0,10.0,7.0,6.0,5.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,6.0,4.569606801275239
2020-02-22,5.0,7.0,6.0,0.0,12.0,6.0,20.0,13.0,7.0,0.0,0.0,5.0,0.0,0.0,6.0,6.0,7.0,12.0,11.0,6.0,6.854410201912859
2020-02-23,14.0,19.0,19.0,7.0,5.0,11.0,0.0,18.0,19.0,20.0,12.0,5.0,8.0,5.0,0.0,11.0,12.0,6.0,0.0,11.0,10.73326248671626
2020-02-24,13.0,6.0,11.0,12.0,10.0,25.0,6.0,22.0,15.0,12.0,16.0,5.0,8.0,5.0,15.0,5.0,11.0,16.0,14.0,20.0,13.124335812964931
2020-02-25,22.0,35.0,12.0,31.0,31.0,20.0,17.0,23.0,21.0,50.0,44.0,24.0,16.0,36.0,15.0,5.0,29.0,11.0,29.0,10.0,25.557917109458025
2020-02-26,21.0,12.0,40.0,55.0,26.0,50.0,24.0,46.0,27.0,37.0,22.0,29.0,31.0,16.0,25.0,22.0,29.0,16.0,24.0,26.0,30.712008501594052
2020-02-27,21.0,34.0,17.0,18.0,30.0,35.0,34.0,28.0,33.0,31.0,49.0,19.0,20.0,52.0,35.0,21.0,23.0,16.0,19.0,31.0,30.074388947927737
2020-02-28,42.0,46.0,35.0,31.0,36.0,30.0,47.0,34.0,32.0,68.0,16.0,24.0,32.0,36.0,46.0,54.0,34.0,31.0,39.0,36.0,39.79808714133901
2020-02-29,48.0,60.0,35.0,38.0,42.0,63.0,37.0,36.0,49.0,51.0,51.0,50.0,53.0,64.0,31.0,50.0,48.0,59.0,46.0,48.0,50.956429330499475
2020-03-01,39.0,41.0,52.0,55.0,36.0,30.0,41.0,57.0,41.0,44.0,39.0,39.0,16.0,52.0,46.0,32.0,41.0,36.0,29.0,31.0,42.34856535600425
2020-03-02,40.0,56.0,38.0,57.0,53.0,66.0,33.0,32.0,95.0,35.0,46.0,46.0,56.0,34.0,52.0,61.0,44.0,55.0,55.0,44.0,53.028692879914985
2020-03-03,45.0,68.0,85.0,70.0,24.0,52.0,75.0,77.0,63.0,79.0,75.0,66.0,31.0,45.0,58.0,83.0,84.0,82.0,52.0,61.0,67.7470775770457
2020-03-04,32.0,55.0,54.0,51.0,52.0,33.0,77.0,43.0,58.0,64.0,72.0,28.0,34.0,54.0,71.0,55.0,59.0,39.0,55.0,58.0,55.47290116896919
2020-03-05,20.0,39.0,39.0,35.0,29.0,28.0,28.0,48.0,56.0,41.0,26.0,18.0,37.0,30.0,14.0,21.0,27.0,40.0,19.0,20.0,32.678002125398514
2020-03-06,21.0,52.0,47.0,30.0,25.0,65.0,58.0,39.0,35.0,49.0,38.0,44.0,27.0,58.0,45.0,69.0,70.0,37.0,48.0,20.0,46.59936238044634
2020-03-07,27.0,31.0,31.0,40.0,22.0,32.0,32.0,31.0,32.0,27.0,18.0,21.0,21.0,23.0,22.0,29.0,31.0,22.0,16.0,33.0,28.746014877789587
2020-03-08,34.0,46.0,40.0,30.0,25.0,25.0,35.0,45.0,32.0,37.0,43.0,19.0,19.0,36.0,25.0,32.0,11.0,41.0,19.0,31.0,33.209351753453774
2020-03-09,8.0,21.0,27.0,34.0,47.0,19.0,32.0,47.0,22.0,23.0,15.0,26.0,11.0,19.0,19.0,25.0,37.0,29.0,22.0,14.0,26.40807651434644
2020-03-10,20.0,39.0,33.0,29.0,24.0,24.0,50.0,38.0,36.0,24.0,37.0,19.0,23.0,20.0,29.0,35.0,33.0,15.0,23.0,34.0,31.083953241232734
2020-03-11,52.0,65.0,81.0,63.0,67.0,42.0,54.0,53.0,66.0,52.0,51.0,64.0,59.0,64.0,57.0,45.0,59.0,69.0,59.0,58.0,62.69925611052073
2020-03-12,49.0,83.0,82.0,99.0,87.0,62.0,56.0,70.0,62.0,89.0,79.0,55.0,34.0,78.0,48.0,51.0,77.0,39.0,65.0,69.0,70.88204038257173
2020-03-13,26.0,48.0,59.0,68.0,52.0,36.0,48.0,58.0,64.0,26.0,75.0,50.0,24.0,58.0,47.0,33.0,48.0,22.0,60.0,27.0,49.36238044633369
2020-03-14,82.0,84.0,61.0,94.0,83.0,61.0,84.0,100.0,76.0,82.0,73.0,55.0,57.0,69.0,57.0,56.0,60.0,72.0,85.0,70.0,77.63018065887354
2020-03-15,100.0,90.0,100.0,100.0,97.0,100.0,77.0,95.0,100.0,91.0,100.0,68.0,100.0,100.0,100.0,89.0,100.0,100.0,75.0,100.0,100.0
2020-03-16,91.0,100.0,79.0,89.0,100.0,81.0,100.0,92.0,85.0,96.0,71.0,100.0,57.0,92.0,82.0,100.0,100.0,76.0,100.0,80.0,94.10201912858662
2020-03-17,32.0,34.0,44.0,77.0,9.0,21.0,59.0,48.0,59.0,37.0,23.0,29.0,40.0,52.0,42.0,40.0,49.0,62.0,17.0,52.0,43.88947927736451
2020-03-18,33.0,61.0,60.0,58.0,48.0,35.0,86.0,79.0,69.0,80.0,76.0,50.0,67.0,58.0,44.0,69.0,25.0,68.0,50.0,63.0,62.6461211477152
2020-03-19,41.0,82.0,40.0,69.0,27.0,48.0,72.0,55.0,56.0,54.0,77.0,51.0,51.0,49.0,44.0,42.0,66.0,50.0,47.0,63.0,57.59829968119023
2020-03-20,31.0,77.0,38.0,51.0,51.0,37.0,53.0,52.0,64.0,83.0,37.0,49.0,20.0,35.0,62.0,72.0,53.0,57.0,40.0,56.0,54.091392136025505
2020-03-21,45.0,71.0,44.0,40.0,14.0,47.0,49.0,49.0,47.0,100.0,36.0,41.0,30.0,68.0,33.0,45.0,71.0,45.0,5.0,60.0,49.94686503719448
2020-03-22,62.0,63.0,64.0,62.0,85.0,82.0,59.0,83.0,56.0,92.0,35.0,63.0,36.0,62.0,91.0,69.0,70.0,57.0,59.0,76.0,70.45696068012752
2020-03-23,44.0,46.0,58.0,86.0,28.0,47.0,46.0,53.0,53.0,68.0,47.0,53.0,40.0,33.0,39.0,72.0,68.0,78.0,45.0,33.0,55.1009564293305
2020-03-24,32.0,49.0,49.0,78.0,48.0,51.0,85.0,43.0,55.0,42.0,37.0,54.0,50.0,35.0,42.0,55.0,54.0,27.0,58.0,53.0,52.97555791710946
2020-03-25,39.0,49.0,39.0,51.0,38.0,38.0,50.0,76.0,70.0,46.0,32.0,53.0,36.0,66.0,59.0,73.0,92.0,26.0,41.0,53.0,54.56960680127524
2020-03-26,50.0,44.0,68.0,52.0,55.0,30.0,64.0,48.0,72.0,42.0,56.0,24.0,47.0,56.0,38.0,45.0,63.0,70.0,53.0,61.0,55.15409139213603
2020-03-27,34.0,47.0,51.0,59.0,37.0,52.0,33.0,33.0,43.0,55.0,44.0,39.0,29.0,50.0,24.0,56.0,61.0,29.0,35.0,25.0,44.42082890541977
2020-03-28,27.0,53.0,58.0,33.0,37.0,41.0,10.0,35.0,37.0,34.0,45.0,17.0,25.0,51.0,36.0,34.0,47.0,52.0,22.0,23.0,38.09776833156217
2020-03-29,35.0,58.0,68.0,27.0,65.0,67.0,94.0,71.0,50.0,62.0,83.0,53.0,43.0,60.0,49.0,49.0,36.0,51.0,44.0,65.0,60.04250797024442
2020-03-30,40.0,27.0,45.0,14.0,24.0,43.0,47.0,22.0,32.0,29.0,22.0,27.0,15.0,28.0,54.0,29.0,32.0,37.0,23.0,28.0,32.837407013815096
2020-03-31,27.0,36.0,46.0,43.0,36.0,31.0,59.0,36.0,35.0,39.0,61.0,46.0,28.0,57.0,43.0,47.0,55.0,41.0,27.0,41.0,44.314558979808716
2020-04-01,31.0,19.0,38.0,15.0,25.0,16.0,38.0,32.0,29.0,10.0,27.0,28.0,13.0,8.0,25.0,22.0,33.0,21.0,24.0,26.0,25.5047821466525
2020-04-02,44.0,36.0,23.0,44.0,28.0,55.0,46.0,45.0,51.0,44.0,61.0,46.0,28.0,37.0,48.0,52.0,59.0,33.0,27.0,45.0,45.270988310308184
2020-04-03,25.0,25.0,34.0,26.0,26.0,25.0,19.0,29.0,32.0,16.0,37.0,16.0,16.0,17.0,29.0,18.0,34.0,35.0,25.0,27.0,27.151965993623808
2020-04-04,46.0,62.0,39.0,53.0,40.0,34.0,57.0,44.0,31.0,36.0,69.0,28.0,57.0,45.0,19.0,31.0,45.0,20.0,24.0,41.0,43.62380446333688
2020-04-05,36.0,33.0,21.0,11.0,24.0,28.0,33.0,21.0,30.0,23.0,26.0,32.0,29.0,15.0,28.0,20.0,32.0,49.0,23.0,30.0,28.905419766206165
2020-04-06,19.0,13.0,26.0,28.0,31.0,23.0,22.0,30.0,23.0,24.0,21.0,15.0,21.0,16.0,27.0,16.0,22.0,16.0,30.0,16.0,23.32624867162593
2020-04-07,6.0,9.0,9.0,19.0,20.0,23.0,18.0,13.0,20.0,29.0,25.0,22.0,12.0,16.0,15.0,20.0,18.0,16.0,19.0,16.0,18.331562167906483
2020-04-08,18.0,29.0,14.0,15.0,9.0,8.0,15.0,24.0,17.0,10.0,23.0,28.0,7.0,17.0,4.0,9.0,19.0,9.0,24.0,18.0,16.843783209351756
2020-04-09,22.0,20.0,19.0,5.0,21.0,17.0,25.0,29.0,27.0,37.0,18.0,20.0,23.0,22.0,17.0,40.0,19.0,13.0,29.0,9.0,22.954303931987248
2020-04-10,0.0,15.0,20.0,11.0,9.0,26.0,15.0,15.0,18.0,27.0,28.0,13.0,10.0,18.0,26.0,23.0,20.0,18.0,8.0,9.0,17.481402763018068
2020-04-11,16.0,33.0,27.0,46.0,24.0,14.0,22.0,22.0,37.0,58.0,26.0,37.0,15.0,19.0,33.0,30.0,16.0,30.0,14.0,30.0,29.171094580233795
2020-04-12,16.0,22.0,16.0,23.0,24.0,19.0,28.0,16.0,26.0,30.0,16.0,23.0,22.0,35.0,19.0,31.0,11.0,20.0,9.0,45.0,23.963868225292245
2020-04-13,7.0,35.0,25.0,11.0,18.0,13.0,35.0,10.0,25.0,11.0,19.0,17.0,10.0,18.0,22.0,28.0,25.0,13.0,25.0,22.0,20.66950053134963
2020-04-14,14.0,24.0,19.0,25.0,17.0,25.0,20.0,14.0,22.0,31.0,0.0,8.0,7.0,21.0,4.0,9.0,19.0,18.0,24.0,17.0,17.959617428267798
2020-04-15,11.0,5.0,10.0,21.0,9.0,4.0,15.0,10.0,18.0,5.0,19.0,4.0,0.0,14.0,9.0,14.0,26.0,18.0,9.0,5.0,12.008501594048886
2020-04-16,18.0,10.0,5.0,21.0,9.0,13.0,20.0,29.0,23.0,32.0,29.0,21.0,24.0,18.0,22.0,18.0,20.0,14.0,8.0,27.0,20.244420828905422
2020-04-17,0.0,5.0,5.0,5.0,0.0,0.0,5.0,10.0,12.0,10.0,0.0,0.0,7.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,3.7725823591923486
2020-04-18,4.0,5.0,5.0,6.0,0.0,5.0,11.0,11.0,14.0,11.0,5.0,5.0,0.0,10.0,9.0,0.0,16.0,0.0,9.0,5.0,6.960680127523911
2020-04-19,4.0,26.0,10.0,22.0,9.0,9.0,26.0,5.0,5.0,17.0,10.0,9.0,18.0,9.0,13.0,19.0,21.0,9.0,17.0,14.0,14.452709883103083
