date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-03-28,80.0,86.0,91.0,86.0,92.55319148936171,81.0,75.0,83.0,79.0,98.95833333333333,77.0,83.83838383838383,97.70114942528735,95.74468085106383,65.97938144329896,72.0,72.41379310344827,94.0,90.0,70.10309278350516,85.10002198667563
2020-03-29,75.0,73.0,88.0,81.0,91.48936170212765,73.0,66.0,69.0,75.0,98.95833333333333,82.0,88.88888888888889,77.01149425287356,84.04255319148936,67.01030927835052,78.0,73.5632183908046,85.0,91.0,88.65979381443299,81.75628985099036
2020-03-30,60.0,65.0,64.0,62.0,78.72340425531915,75.0,62.0,65.0,65.0,72.91666666666667,66.0,67.67676767676768,72.41379310344827,67.02127659574468,59.79381443298969,69.0,70.11494252873563,77.0,55.0,63.91752577319588,68.10774720331163
2020-03-31,40.0,62.0,47.0,56.0,57.4468085106383,55.0,39.0,55.0,58.0,53.125,52.0,54.54545454545455,64.36781609195403,56.38297872340426,40.20618556701031,49.0,60.91954022988506,56.0,58.0,57.7319587628866,54.57088522086578
2020-04-01,56.0,48.0,63.0,65.0,81.91489361702128,67.0,65.0,59.0,58.0,73.95833333333333,53.0,62.62626262626262,75.86206896551724,55.319148936170215,50.51546391752577,57.0,68.96551724137932,66.0,63.0,63.91752577319588,63.80516887381811
2020-04-02,63.0,61.0,59.0,63.0,61.702127659574465,52.0,55.0,52.0,54.0,67.70833333333333,43.0,63.63636363636363,58.62068965517241,41.48936170212766,52.577319587628864,54.0,60.91954022988506,57.0,60.0,64.94845360824742,58.28165941062105
2020-04-03,100.0,100.0,100.0,96.0,87.23404255319149,97.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,94.68085106382979,100.0,90.0,100.0,100.0,100.0,100.0,100.0
2020-04-04,75.0,90.0,84.0,94.0,98.93617021276596,89.0,86.0,83.0,95.0,94.79166666666667,73.0,83.83838383838383,87.35632183908046,92.55319148936171,60.824742268041234,85.0,81.60919540229885,91.0,87.0,95.87628865979381,87.97662088066654
2020-04-05,79.0,87.0,88.0,100.0,100.0,100.0,85.0,84.0,100.0,92.70833333333333,95.0,85.85858585858585,87.35632183908046,100.0,89.69072164948453,100.0,87.35632183908046,86.0,97.0,75.25773195876289,92.63273181496078
2020-04-06,42.0,51.0,49.0,42.0,45.744680851063826,48.0,36.0,38.0,45.0,42.708333333333336,37.0,36.36363636363637,44.827586206896555,52.12765957446808,39.175257731958766,53.0,40.229885057471265,51.0,51.0,45.36082474226804,45.294114666180796
2020-04-07,45.0,48.0,44.0,48.0,52.12765957446808,38.0,42.0,41.0,42.0,42.708333333333336,40.0,44.44444444444444,40.229885057471265,45.744680851063826,32.98969072164948,47.0,52.87356321839081,47.0,46.0,47.422680412371136,45.14151506740774
2020-04-08,34.0,36.0,37.0,43.0,48.93617021276596,33.0,38.0,35.0,39.0,46.875,37.0,32.323232323232325,43.67816091954023,35.1063829787234,27.835051546391753,32.0,32.18390804597701,48.0,36.0,45.36082474226804,38.713425578672904
2020-04-09,35.0,48.0,38.0,39.0,63.829787234042556,43.0,48.0,41.0,42.0,48.958333333333336,51.0,51.515151515151516,55.172413793103445,42.5531914893617,29.896907216494846,35.0,59.770114942528735,51.0,48.0,39.175257731958766,46.32945960200079
2020-04-10,27.0,27.0,28.0,33.0,44.680851063829785,29.0,23.0,32.0,35.0,38.541666666666664,21.0,30.303030303030305,40.229885057471265,36.170212765957444,27.835051546391753,35.0,35.632183908045974,35.0,28.0,34.02061855670103,32.60902506261964
2020-04-11,38.0,45.0,46.0,45.0,51.06382978723404,47.0,43.0,35.0,40.0,44.791666666666664,30.0,48.484848484848484,55.172413793103445,43.61702127659574,28.8659793814433,40.0,44.827586206896555,41.0,37.0,34.02061855670103,42.66192831861457
2020-04-12,43.0,33.0,34.0,39.0,41.48936170212766,52.0,35.0,39.0,38.0,48.958333333333336,46.0,42.42424242424242,43.67816091954023,47.87234042553192,32.98969072164948,42.0,35.632183908045974,46.0,49.0,42.2680412371134,42.32934723258414
2020-04-13,37.0,38.0,37.0,43.0,46.808510638297875,37.0,37.0,42.0,42.0,41.666666666666664,46.0,39.39393939393939,39.08045977011494,42.5531914893617,32.98969072164948,41.0,44.827586206896555,45.0,35.0,43.29896907216495,41.27566915418324
2020-04-14,45.0,51.0,46.0,42.0,51.06382978723404,43.0,49.0,41.0,44.0,58.333333333333336,45.0,39.39393939393939,60.91954022988506,42.5531914893617,32.98969072164948,35.0,47.12643678160919,52.0,47.0,47.422680412371136,46.83515793575686
2020-04-15,20.0,38.0,27.0,37.0,32.97872340425532,27.0,35.0,29.0,31.0,43.75,32.0,38.38383838383838,36.7816091954023,40.42553191489362,25.77319587628866,30.0,25.28735632183908,39.0,32.0,37.11340206185567,33.47872452596154
2020-04-16,41.0,46.0,33.0,38.0,56.38297872340426,47.0,31.0,42.0,32.0,45.833333333333336,35.0,46.464646464646464,40.229885057471265,48.93617021276596,23.711340206185568,36.0,47.12643678160919,44.0,48.0,48.45360824742268,42.26957093328721
2020-04-17,35.0,32.0,28.0,31.0,39.361702127659576,37.0,32.0,33.0,32.0,34.375,35.0,43.43434343434343,37.93103448275862,36.170212765957444,32.98969072164948,37.0,48.275862068965516,36.0,41.0,30.927835051546392,36.277828686389945
2020-04-18,25.0,32.0,32.0,34.0,35.1063829787234,28.0,32.0,30.0,29.0,33.333333333333336,31.0,22.22222222222222,45.97701149425287,37.234042553191486,28.8659793814433,34.0,40.229885057471265,32.0,38.0,27.835051546391753,32.985335091274905
2020-04-19,42.0,43.0,36.0,40.0,37.234042553191486,27.0,34.0,37.0,41.0,44.791666666666664,30.0,31.31313131313131,39.08045977011494,35.1063829787234,42.2680412371134,31.0,34.48275862068966,43.0,42.0,40.20618556701031,38.21360442582351
2020-04-20,29.0,31.0,29.0,36.0,32.97872340425532,28.0,28.0,31.0,26.0,28.125,31.0,30.303030303030305,40.229885057471265,37.234042553191486,20.61855670103093,31.0,31.03448275862069,38.0,36.0,29.896907216494846,31.794688762916504
2020-04-21,30.0,31.0,30.0,33.0,41.48936170212766,32.0,35.0,21.0,34.0,37.5,31.0,34.343434343434346,24.137931034482758,34.04255319148936,24.742268041237114,29.0,36.7816091954023,37.0,31.0,37.11340206185567,32.79931129722588
2020-04-22,41.0,46.0,38.0,39.0,37.234042553191486,42.0,27.0,33.0,32.0,32.291666666666664,44.0,44.44444444444444,39.08045977011494,46.808510638297875,34.02061855670103,43.0,42.52873563218391,47.0,35.0,51.54639175257732,40.47807125440539
2020-04-23,53.0,53.0,64.0,67.0,61.702127659574465,59.0,41.0,60.0,55.0,73.95833333333333,39.0,62.62626262626262,70.11494252873563,61.702127659574465,51.54639175257732,58.0,62.06896551724138,69.0,56.0,52.577319587628864,59.58997889717847
2020-04-24,21.0,28.0,22.0,28.0,30.851063829787233,27.0,29.0,25.0,32.0,33.333333333333336,25.0,27.272727272727273,32.18390804597701,31.914893617021278,26.804123711340207,31.0,34.48275862068966,34.0,29.0,28.8659793814433,29.365263723326187
2020-04-25,19.0,29.0,32.0,29.0,28.72340425531915,22.0,27.0,30.0,27.0,31.25,24.0,36.36363636363637,26.436781609195403,32.97872340425532,25.77319587628866,28.0,27.586206896551722,27.0,26.0,25.77319587628866,28.254032090951814
