date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,53.0,52.0,43.0,49.0,50.0,60.0,40.0,51.0,35.0,48.0,48.88211382113821
2021-04-19,70.0,71.0,58.0,71.0,75.0,61.0,61.0,65.0,67.0,62.0,67.17479674796746
2021-04-20,59.0,78.0,61.0,52.0,58.0,68.0,47.0,66.0,45.0,48.0,59.14634146341463
2021-04-21,62.0,78.0,63.0,55.0,65.0,69.0,53.0,67.0,60.0,66.0,64.83739837398373
2021-04-22,43.0,54.0,51.0,54.0,57.0,67.0,53.0,50.0,47.0,44.0,52.84552845528455
2021-04-23,53.0,69.0,56.0,61.0,58.0,75.0,53.0,51.0,51.0,54.0,59.044715447154466
2021-04-24,46.0,53.0,45.0,40.0,54.0,40.0,34.0,39.0,50.0,40.0,44.8170731707317
2021-04-25,34.0,34.0,36.0,42.0,30.0,40.0,34.0,46.0,27.0,40.0,36.89024390243902
2021-04-26,55.0,61.0,49.0,56.0,46.0,46.0,51.0,59.0,51.0,50.0,53.2520325203252
2021-04-27,56.0,50.0,37.0,55.0,59.0,56.0,41.0,55.0,53.0,42.0,51.21951219512195
2021-04-28,80.0,76.0,60.0,70.0,69.0,70.0,46.0,63.0,63.0,50.0,65.7520325203252
2021-04-29,70.0,76.0,74.0,68.0,75.0,73.0,66.0,72.0,62.0,70.0,71.74796747967478
2021-04-30,73.0,72.0,66.0,81.0,79.0,79.0,76.0,89.0,67.0,70.0,76.42276422764228
2021-05-01,66.0,58.0,60.0,59.0,62.0,58.0,45.0,57.0,55.0,69.0,59.85772357723577
2021-05-02,54.0,56.0,47.0,44.0,42.0,54.0,34.0,35.0,36.0,43.0,45.22357723577235
2021-05-03,66.0,62.0,66.0,68.0,62.0,80.0,65.0,60.0,52.0,50.0,64.1260162601626
2021-05-04,62.0,63.0,65.0,68.0,69.0,63.0,45.0,51.0,50.0,46.0,59.14634146341463
2021-05-05,54.0,56.0,49.0,63.0,75.0,57.0,49.0,47.0,48.0,50.0,55.6910569105691
2021-05-06,92.0,79.0,69.0,100.0,81.0,87.0,78.0,70.0,90.0,71.0,83.02845528455283
2021-05-07,82.0,76.0,69.0,74.0,83.0,80.0,62.0,65.0,74.0,82.0,75.91463414634146
2021-05-08,54.0,58.0,54.0,51.0,57.0,50.0,39.0,55.0,54.0,57.0,53.760162601626014
2021-05-09,40.0,48.0,43.0,43.0,45.0,40.0,45.0,40.0,48.0,51.0,45.02032520325203
2021-05-10,80.0,76.0,74.0,67.0,77.0,88.0,55.0,63.0,59.0,73.0,72.35772357723577
2021-05-11,100.0,100.0,93.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-05-12,84.0,99.0,100.0,86.0,93.0,85.0,63.0,86.0,81.0,95.0,88.61788617886178
2021-05-13,83.0,78.0,46.0,74.0,64.0,62.0,76.0,53.0,66.0,63.0,67.58130081300813
2021-05-14,74.0,83.0,58.0,72.0,92.0,66.0,70.0,79.0,62.0,79.0,74.6951219512195
2021-05-15,52.0,59.0,65.0,67.0,66.0,73.0,58.0,57.0,51.0,49.0,60.67073170731707
2021-05-16,45.0,46.0,35.0,56.0,58.0,56.0,43.0,48.0,36.0,35.0,46.544715447154466
2021-05-17,94.0,93.0,93.0,94.0,81.0,87.0,63.0,85.0,72.0,80.0,85.5691056910569
2021-05-18,72.0,75.0,57.0,59.0,81.0,86.0,61.0,71.0,55.0,69.0,69.71544715447153
2021-05-19,74.0,58.0,64.0,75.0,65.0,71.0,49.0,64.0,61.0,69.0,66.05691056910568
2021-05-20,86.0,91.0,67.0,73.0,71.0,87.0,58.0,70.0,68.0,76.0,75.91463414634146
2021-05-21,64.0,52.0,64.0,52.0,66.0,64.0,47.0,56.0,38.0,44.0,55.58943089430894
2021-05-22,44.0,52.0,47.0,41.0,42.0,62.0,56.0,58.0,49.0,44.0,50.30487804878049
2021-05-23,45.0,42.0,41.0,48.0,36.0,44.0,42.0,40.0,36.0,27.0,40.7520325203252
2021-05-24,50.0,49.0,48.0,37.0,44.0,40.0,39.0,43.0,33.0,34.0,42.3780487804878
2021-05-25,61.0,55.0,54.0,70.0,64.0,72.0,47.0,50.0,61.0,62.0,60.569105691056905
2021-05-26,90.0,74.0,75.0,60.0,87.0,92.0,66.0,71.0,61.0,66.0,75.40650406504065
2021-05-27,62.0,78.0,67.0,61.0,81.0,72.0,59.0,68.0,54.0,69.0,68.19105691056909
2021-05-28,76.0,69.0,52.0,64.0,72.0,66.0,61.0,77.0,61.0,63.0,67.17479674796746
2021-05-29,44.0,55.0,52.0,43.0,30.0,54.0,49.0,47.0,43.0,46.0,47.05284552845528
2021-05-30,29.0,50.0,44.0,38.0,35.0,49.0,35.0,37.0,51.0,43.0,41.76829268292683
2021-05-31,57.0,76.0,51.0,68.0,59.0,60.0,58.0,67.0,66.0,72.0,64.43089430894308
