date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,62.0,44.0,0.0,63.0,0.0,46.0,0.0,20.0,0.0,25.0,38.46153846153847
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.4023668639053253
2020-02-04,0.0,0.0,22.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.21301775147929
2020-02-05,0.0,0.0,22.0,0.0,0.0,23.0,14.0,0.0,0.0,0.0,8.727810650887575
2020-02-06,32.0,44.0,23.0,64.0,80.0,47.0,14.0,41.0,0.0,0.0,51.03550295857988
2020-02-07,0.0,48.0,49.0,34.0,0.0,0.0,0.0,0.0,55.0,0.0,27.514792899408288
2020-02-08,34.0,23.0,24.0,33.0,29.0,50.0,15.0,22.0,28.0,27.0,42.159763313609474
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,30.0,21.0,22.0,29.0,53.0,66.0,52.0,39.0,73.0,73.0,67.75147928994083
2020-02-11,0.0,0.0,0.0,0.0,26.0,22.0,0.0,0.0,25.0,0.0,10.798816568047338
2020-02-12,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.467455621301776
2020-02-13,0.0,21.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,25.0,11.390532544378699
2020-02-14,0.0,0.0,0.0,0.0,0.0,47.0,14.0,21.0,51.0,0.0,19.674556213017752
2020-02-15,32.0,23.0,0.0,0.0,28.0,0.0,15.0,22.0,27.0,0.0,21.745562130177518
2020-02-16,60.0,42.0,22.0,62.0,80.0,46.0,13.0,100.0,25.0,0.0,66.56804733727812
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,21.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0,9.615384615384617
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,31.0,22.0,0.0,0.0,27.0,46.0,0.0,21.0,52.0,26.0,33.28402366863906
2020-02-21,0.0,0.0,46.0,32.0,27.0,24.0,14.0,0.0,27.0,0.0,25.147928994082843
2020-02-22,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.6982248520710064
2020-02-23,33.0,0.0,0.0,69.0,29.0,0.0,31.0,0.0,56.0,28.0,36.3905325443787
2020-02-24,63.0,44.0,69.0,32.0,0.0,48.0,28.0,0.0,26.0,52.0,53.550295857988175
2020-02-25,0.0,0.0,21.0,29.0,0.0,21.0,0.0,0.0,0.0,0.0,10.502958579881657
2020-02-26,0.0,0.0,43.0,57.0,50.0,42.0,0.0,0.0,0.0,24.0,31.952662721893493
2020-02-27,0.0,21.0,21.0,59.0,25.0,44.0,0.0,0.0,23.0,24.0,32.100591715976336
2020-02-28,60.0,22.0,22.0,92.0,26.0,23.0,14.0,0.0,24.0,76.0,53.10650887573965
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,22.0,46.0,64.0,27.0,46.0,14.0,20.0,25.0,0.0,39.053254437869825
2020-03-02,0.0,0.0,21.0,0.0,24.0,21.0,12.0,0.0,0.0,0.0,11.53846153846154
2020-03-03,60.0,0.0,22.0,30.0,26.0,45.0,26.0,39.0,0.0,50.0,44.082840236686394
2020-03-04,29.0,21.0,22.0,0.0,26.0,22.0,27.0,39.0,25.0,49.0,38.46153846153847
2020-03-05,0.0,0.0,0.0,30.0,25.0,0.0,0.0,19.0,24.0,0.0,14.497041420118347
2020-03-06,29.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,10.946745562130179
2020-03-07,0.0,22.0,47.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.278106508875743
2020-03-08,31.0,43.0,68.0,0.0,27.0,47.0,28.0,62.0,26.0,0.0,49.11242603550297
2020-03-09,57.0,0.0,43.0,59.0,74.0,22.0,26.0,19.0,47.0,24.0,54.88165680473373
2020-03-10,29.0,0.0,0.0,0.0,51.0,22.0,0.0,0.0,24.0,0.0,18.639053254437872
2020-03-11,0.0,0.0,22.0,30.0,26.0,0.0,0.0,0.0,0.0,24.0,15.088757396449704
2020-03-12,0.0,0.0,21.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,6.3609467455621305
2020-03-13,0.0,22.0,23.0,31.0,27.0,47.0,28.0,21.0,26.0,52.0,40.97633136094675
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,19.0,20.0,0.0,72.0,21.0,13.0,0.0,23.0,0.0,24.85207100591716
2020-03-16,49.0,0.0,0.0,25.0,0.0,55.0,11.0,33.0,0.0,61.0,34.61538461538462
2020-03-17,0.0,17.0,36.0,25.0,0.0,0.0,11.0,0.0,41.0,20.0,22.189349112426036
2020-03-18,27.0,19.0,20.0,27.0,0.0,20.0,12.0,18.0,0.0,0.0,21.153846153846157
2020-03-19,81.0,0.0,60.0,83.0,24.0,40.0,0.0,18.0,67.0,66.0,64.94082840236688
2020-03-20,51.0,36.0,19.0,52.0,22.0,58.0,23.0,17.0,0.0,0.0,41.12426035502959
2020-03-21,0.0,43.0,43.0,29.0,25.0,23.0,27.0,40.0,0.0,24.0,37.57396449704142
2020-03-22,82.0,19.0,20.0,55.0,0.0,21.0,12.0,36.0,46.0,23.0,46.44970414201184
2020-03-23,0.0,16.0,100.0,93.0,40.0,17.0,41.0,45.0,0.0,19.0,54.88165680473373
2020-03-24,0.0,17.0,18.0,25.0,22.0,0.0,22.0,16.0,21.0,41.0,26.923076923076927
2020-03-25,49.0,35.0,19.0,25.0,0.0,19.0,0.0,49.0,41.0,40.0,40.97633136094675
2020-03-26,25.0,18.0,0.0,51.0,21.0,19.0,0.0,0.0,0.0,0.0,19.822485207100595
