date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,19.0,27.0,30.0,31.0,20.0,24.0,25.0,24.0,32.0,14.0,25.33470648815654
2021-04-19,31.0,15.0,34.0,19.0,14.0,45.0,23.0,45.0,36.0,27.0,29.76313079299691
2021-04-20,22.0,15.0,46.0,43.0,23.0,29.0,42.0,17.0,18.0,18.0,28.115345005149333
2021-04-21,34.0,34.0,27.0,23.0,31.0,60.0,58.0,49.0,41.0,35.0,40.370751802265715
2021-04-22,32.0,26.0,41.0,35.0,48.0,47.0,56.0,41.0,12.0,33.0,38.20803295571576
2021-04-23,18.0,27.0,12.0,15.0,24.0,36.0,25.0,42.0,37.0,24.0,26.776519052523174
2021-04-24,20.0,23.0,26.0,33.0,21.0,33.0,28.0,53.0,41.0,10.0,29.660144181256438
2021-04-25,20.0,6.0,13.0,22.0,10.0,13.0,27.0,25.0,40.0,10.0,19.155509783728117
2021-04-26,20.0,32.0,36.0,17.0,29.0,31.0,27.0,31.0,49.0,20.0,30.072090628218334
2021-04-27,33.0,33.0,31.0,13.0,13.0,32.0,22.0,42.0,33.0,12.0,27.18846549948507
2021-04-28,16.0,27.0,31.0,30.0,29.0,40.0,38.0,31.0,22.0,24.0,29.660144181256438
2021-04-29,33.0,32.0,46.0,26.0,34.0,31.0,27.0,47.0,22.0,37.0,34.5005149330587
2021-04-30,20.0,27.0,35.0,13.0,12.0,10.0,16.0,30.0,21.0,12.0,20.185375901132858
2021-05-01,16.0,23.0,26.0,13.0,25.0,42.0,28.0,32.0,28.0,8.0,24.819773429454173
2021-05-02,27.0,20.0,46.0,29.0,28.0,28.0,24.0,40.0,18.0,18.0,28.6302780638517
2021-05-03,35.0,45.0,22.0,24.0,18.0,39.0,35.0,33.0,35.0,31.0,32.646755921730175
2021-05-04,25.0,14.0,32.0,9.0,26.0,10.0,39.0,32.0,34.0,25.0,25.33470648815654
2021-05-05,8.0,10.0,21.0,14.0,13.0,27.0,22.0,11.0,34.0,17.0,18.228630278063854
2021-05-06,29.0,24.0,37.0,45.0,26.0,47.0,51.0,48.0,45.0,34.0,39.75283213182286
2021-05-07,13.0,36.0,34.0,14.0,18.0,17.0,24.0,23.0,24.0,27.0,23.68692070030896
2021-05-08,36.0,41.0,60.0,39.0,37.0,20.0,42.0,59.0,56.0,41.0,44.387229660144186
2021-05-09,19.0,60.0,55.0,26.0,40.0,54.0,32.0,43.0,65.0,34.0,44.078269824922764
2021-05-10,16.0,22.0,10.0,21.0,16.0,15.0,37.0,31.0,27.0,20.0,22.142121524201855
2021-05-11,24.0,28.0,31.0,39.0,17.0,20.0,22.0,21.0,43.0,20.0,27.291452111225542
2021-05-12,35.0,40.0,51.0,24.0,23.0,34.0,24.0,17.0,42.0,22.0,32.13182286302781
2021-05-13,10.0,22.0,0.0,26.0,20.0,18.0,19.0,12.0,19.0,10.0,16.065911431513904
2021-05-14,24.0,27.0,18.0,42.0,10.0,30.0,25.0,18.0,38.0,10.0,24.922760041194646
2021-05-15,23.0,32.0,30.0,15.0,20.0,6.0,25.0,36.0,19.0,34.0,24.7167868177137
2021-05-16,26.0,20.0,34.0,39.0,37.0,34.0,42.0,51.0,37.0,45.0,37.59011328527291
2021-05-17,34.0,34.0,11.0,32.0,31.0,38.0,40.0,59.0,40.0,34.0,36.354273944387224
2021-05-18,8.0,29.0,11.0,23.0,18.0,16.0,23.0,22.0,11.0,17.0,18.331616889804327
2021-05-19,4.0,34.0,43.0,9.0,26.0,21.0,58.0,49.0,40.0,26.0,31.92584963954686
2021-05-20,14.0,16.0,12.0,16.0,15.0,6.0,19.0,31.0,26.0,25.0,18.537590113285273
2021-05-21,9.0,27.0,24.0,30.0,24.0,36.0,26.0,30.0,19.0,38.0,27.085478887744596
2021-05-22,21.0,63.0,42.0,47.0,34.0,14.0,15.0,28.0,51.0,33.0,35.839340885684855
2021-05-23,11.0,13.0,42.0,30.0,34.0,42.0,22.0,7.0,37.0,33.0,27.909371781668384
2021-05-24,19.0,43.0,42.0,36.0,29.0,48.0,32.0,18.0,51.0,34.0,36.25128733264676
2021-05-25,33.0,22.0,60.0,31.0,24.0,59.0,44.0,48.0,32.0,38.0,40.26776519052523
2021-05-26,23.0,16.0,18.0,41.0,39.0,29.0,38.0,54.0,19.0,33.0,31.92584963954686
2021-05-27,27.0,46.0,52.0,44.0,28.0,35.0,37.0,46.0,43.0,50.0,42.01853759011328
2021-05-28,53.0,66.0,61.0,47.0,55.0,79.0,78.0,31.0,59.0,29.0,57.46652935118435
2021-05-29,53.0,54.0,67.0,23.0,65.0,40.0,71.0,94.0,35.0,53.0,57.157569515962926
2021-05-30,31.0,84.0,80.0,74.0,49.0,67.0,78.0,81.0,56.0,100.0,72.09062821833162
2021-05-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0
