date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,23.0,12.0,22.0,21.0,24.0,8.0,39.0,9.0,38.0,31.0,53.0,21.0,21.0,40.0,23.0,9.0,27.0,45.0,9.0,25.0,33.046926635822864
2020-01-30,0.0,0.0,23.0,11.0,24.0,25.0,0.0,9.0,13.0,32.0,13.0,54.0,11.0,28.0,24.0,0.0,14.0,31.0,19.0,13.0,22.736285525446128
2020-01-31,36.0,37.0,11.0,44.0,25.0,25.0,41.0,9.0,66.0,43.0,27.0,11.0,33.0,27.0,47.0,10.0,14.0,0.0,38.0,51.0,39.32584269662921
2020-02-01,13.0,13.0,12.0,35.0,0.0,9.0,43.0,10.0,57.0,35.0,29.0,12.0,35.0,29.0,26.0,31.0,45.0,17.0,10.0,13.0,31.328486450760078
2020-02-02,24.0,25.0,46.0,43.0,49.0,50.0,54.0,18.0,27.0,22.0,27.0,32.0,44.0,14.0,47.0,10.0,14.0,31.0,19.0,51.0,42.76272306675479
2020-02-03,32.0,33.0,41.0,19.0,22.0,22.0,36.0,16.0,23.0,29.0,12.0,19.0,38.0,36.0,21.0,17.0,49.0,28.0,17.0,56.0,37.409120951751476
2020-02-04,47.0,37.0,46.0,22.0,12.0,17.0,40.0,0.0,26.0,11.0,27.0,11.0,21.0,0.0,0.0,19.0,14.0,47.0,29.0,38.0,30.667547918043624
2020-02-05,12.0,37.0,35.0,11.0,0.0,33.0,13.0,36.0,26.0,43.0,27.0,33.0,21.0,55.0,24.0,10.0,0.0,31.0,10.0,38.0,32.716457369464635
2020-02-06,25.0,0.0,12.0,23.0,0.0,18.0,28.0,9.0,55.0,11.0,28.0,34.0,45.0,0.0,38.0,10.0,15.0,49.0,10.0,26.0,28.81692002643754
2020-02-07,25.0,13.0,12.0,11.0,0.0,18.0,14.0,9.0,0.0,0.0,28.0,0.0,0.0,29.0,0.0,10.0,29.0,16.0,20.0,26.0,17.18440185062789
2020-02-08,50.0,26.0,36.0,23.0,0.0,35.0,70.0,28.0,41.0,23.0,42.0,11.0,34.0,100.0,49.0,20.0,58.0,16.0,20.0,53.0,48.578982154659606
2020-02-09,11.0,24.0,0.0,42.0,23.0,25.0,26.0,8.0,13.0,0.0,39.0,11.0,21.0,14.0,12.0,0.0,27.0,15.0,18.0,24.0,23.331130204890943
2020-02-10,23.0,24.0,11.0,31.0,35.0,8.0,13.0,26.0,13.0,10.0,13.0,0.0,11.0,40.0,23.0,9.0,41.0,30.0,0.0,49.0,27.09847984137475
2020-02-11,23.0,37.0,34.0,11.0,12.0,16.0,39.0,27.0,0.0,0.0,0.0,11.0,11.0,27.0,0.0,19.0,14.0,15.0,9.0,12.0,20.951751487111697
2020-02-12,35.0,0.0,22.0,31.0,12.0,8.0,39.0,9.0,64.0,21.0,13.0,43.0,31.0,39.0,35.0,19.0,27.0,15.0,18.0,12.0,32.584269662921336
2020-02-13,0.0,12.0,0.0,0.0,12.0,8.0,13.0,9.0,13.0,42.0,13.0,32.0,43.0,41.0,35.0,9.0,0.0,31.0,0.0,13.0,21.546596166556505
2020-02-14,12.0,50.0,23.0,22.0,12.0,26.0,41.0,18.0,67.0,65.0,54.0,44.0,33.0,42.0,48.0,19.0,42.0,47.0,19.0,13.0,46.067415730337075
2020-02-15,0.0,0.0,12.0,12.0,13.0,18.0,15.0,0.0,0.0,24.0,45.0,24.0,12.0,45.0,13.0,0.0,15.0,34.0,0.0,0.0,18.638466622604092
2020-02-16,12.0,38.0,46.0,22.0,49.0,0.0,27.0,18.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,28.0,48.0,10.0,26.0,22.868473231989427
2020-02-17,23.0,37.0,45.0,11.0,0.0,25.0,40.0,17.0,0.0,21.0,40.0,11.0,43.0,13.0,12.0,9.0,28.0,15.0,19.0,37.0,29.477858559154
2020-02-18,0.0,0.0,11.0,10.0,12.0,8.0,13.0,9.0,13.0,10.0,0.0,21.0,21.0,27.0,23.0,0.0,0.0,15.0,0.0,0.0,12.756113681427625
2020-02-19,12.0,12.0,12.0,21.0,12.0,8.0,0.0,17.0,13.0,11.0,0.0,0.0,11.0,27.0,23.0,38.0,41.0,31.0,19.0,0.0,20.356906807666885
2020-02-20,12.0,13.0,23.0,11.0,12.0,25.0,0.0,9.0,13.0,22.0,14.0,0.0,22.0,28.0,12.0,19.0,14.0,31.0,20.0,25.0,21.480502313284866
2020-02-21,13.0,0.0,0.0,23.0,13.0,27.0,0.0,9.0,14.0,0.0,14.0,24.0,23.0,30.0,0.0,21.0,30.0,0.0,10.0,27.0,18.374091209517516
2020-02-22,41.0,43.0,40.0,0.0,28.0,9.0,31.0,30.0,30.0,12.0,15.0,25.0,37.0,16.0,13.0,22.0,16.0,0.0,55.0,29.0,32.5181758096497
2020-02-23,25.0,66.0,0.0,0.0,26.0,0.0,28.0,0.0,42.0,11.0,0.0,12.0,0.0,15.0,25.0,20.0,0.0,33.0,20.0,26.0,23.06675479180436
2020-02-24,23.0,37.0,34.0,42.0,0.0,0.0,53.0,17.0,38.0,10.0,66.0,11.0,43.0,27.0,11.0,38.0,41.0,62.0,29.0,37.0,40.912095175148714
2020-02-25,12.0,24.0,22.0,32.0,12.0,16.0,13.0,17.0,39.0,21.0,13.0,11.0,0.0,13.0,35.0,9.0,27.0,15.0,0.0,12.0,22.670191672174482
2020-02-26,23.0,36.0,22.0,10.0,12.0,16.0,13.0,34.0,38.0,21.0,13.0,11.0,11.0,13.0,34.0,9.0,27.0,15.0,0.0,24.0,25.247851949768677
2020-02-27,58.0,12.0,33.0,42.0,59.0,0.0,39.0,9.0,25.0,31.0,13.0,0.0,21.0,13.0,23.0,47.0,41.0,15.0,56.0,84.0,41.044282881692
2020-02-28,35.0,72.0,56.0,32.0,24.0,41.0,13.0,26.0,78.0,31.0,53.0,21.0,74.0,68.0,58.0,56.0,69.0,45.0,66.0,25.0,62.326503635161934
2020-02-29,24.0,64.0,23.0,22.0,25.0,17.0,0.0,18.0,0.0,0.0,41.0,22.0,11.0,14.0,24.0,40.0,43.0,63.0,39.0,39.0,34.96364838070059
2020-03-01,23.0,35.0,22.0,31.0,12.0,16.0,39.0,25.0,76.0,42.0,90.0,21.0,42.0,65.0,11.0,18.0,27.0,30.0,18.0,48.0,45.670852610707186
2020-03-02,22.0,12.0,21.0,20.0,23.0,16.0,12.0,8.0,25.0,30.0,50.0,41.0,10.0,13.0,33.0,0.0,26.0,43.0,18.0,35.0,30.270984798413743
2020-03-03,23.0,23.0,11.0,0.0,12.0,16.0,13.0,17.0,13.0,41.0,13.0,21.0,0.0,13.0,45.0,9.0,26.0,0.0,18.0,24.0,22.339722405816254
2020-03-04,33.0,23.0,31.0,20.0,22.0,16.0,12.0,24.0,24.0,20.0,37.0,20.0,20.0,63.0,21.0,26.0,25.0,43.0,17.0,11.0,33.57567746199603
2020-03-05,34.0,23.0,33.0,30.0,23.0,8.0,76.0,16.0,12.0,0.0,38.0,31.0,10.0,39.0,33.0,9.0,53.0,29.0,27.0,47.0,37.73959021810971
2020-03-06,34.0,12.0,22.0,21.0,0.0,16.0,0.0,8.0,26.0,10.0,26.0,0.0,42.0,40.0,46.0,18.0,0.0,15.0,0.0,0.0,22.207534699272966
2020-03-07,25.0,26.0,12.0,11.0,0.0,27.0,28.0,0.0,28.0,23.0,43.0,23.0,23.0,0.0,37.0,0.0,15.0,33.0,10.0,26.0,25.77660277594184
2020-03-08,11.0,12.0,22.0,0.0,34.0,16.0,38.0,17.0,25.0,10.0,13.0,21.0,20.0,39.0,11.0,27.0,27.0,44.0,9.0,0.0,26.17316589557171
2020-03-09,33.0,34.0,42.0,40.0,55.0,15.0,49.0,24.0,24.0,0.0,49.0,10.0,10.0,25.0,33.0,26.0,64.0,72.0,44.0,12.0,43.68803701255782
2020-03-10,11.0,35.0,21.0,10.0,34.0,8.0,38.0,17.0,12.0,10.0,38.0,10.0,10.0,26.0,11.0,27.0,26.0,14.0,18.0,35.0,27.164573694646396
2020-03-11,22.0,68.0,42.0,29.0,56.0,46.0,37.0,16.0,36.0,50.0,49.0,60.0,80.0,38.0,55.0,26.0,51.0,57.0,44.0,46.0,60.013218770654326
2020-03-12,34.0,23.0,43.0,20.0,45.0,16.0,25.0,8.0,12.0,10.0,38.0,21.0,41.0,26.0,22.0,45.0,26.0,29.0,45.0,35.0,37.276933245208184
2020-03-13,24.0,12.0,12.0,11.0,24.0,8.0,0.0,9.0,39.0,53.0,81.0,66.0,43.0,28.0,35.0,39.0,42.0,16.0,19.0,25.0,38.7309980171844
2020-03-14,12.0,75.0,35.0,54.0,86.0,25.0,81.0,44.0,13.0,55.0,55.0,44.0,11.0,56.0,24.0,19.0,42.0,63.0,48.0,75.0,60.608063450099145
2020-03-15,43.0,56.0,73.0,19.0,65.0,30.0,24.0,47.0,48.0,20.0,49.0,20.0,39.0,37.0,11.0,52.0,75.0,70.0,60.0,23.0,56.90680766688698
2020-03-16,28.0,10.0,18.0,9.0,48.0,33.0,32.0,7.0,31.0,8.0,75.0,26.0,43.0,33.0,38.0,30.0,33.0,12.0,23.0,20.0,36.81427627230667
2020-03-17,76.0,39.0,54.0,26.0,48.0,13.0,64.0,28.0,72.0,59.0,64.0,34.0,51.0,32.0,9.0,30.0,77.0,62.0,38.0,100.0,64.50760079312623
2020-03-18,60.0,63.0,67.0,100.0,72.0,35.0,68.0,30.0,44.0,91.0,80.0,37.0,92.0,35.0,100.0,41.0,59.0,92.0,24.0,43.0,81.49372108393919
2020-03-19,63.0,11.0,20.0,67.0,21.0,36.0,0.0,39.0,80.0,47.0,47.0,76.0,76.0,85.0,73.0,34.0,74.0,41.0,25.0,22.0,61.929940515532046
2020-03-20,30.0,53.0,19.0,27.0,31.0,28.0,100.0,29.0,55.0,100.0,34.0,28.0,74.0,70.0,60.0,33.0,35.0,78.0,24.0,53.0,63.51619299405154
2020-03-21,100.0,46.0,74.0,40.0,67.0,54.0,73.0,33.0,73.0,69.0,37.0,71.0,60.0,64.0,65.0,62.0,52.0,71.0,26.0,35.0,77.4619960343688
2020-03-22,43.0,67.0,51.0,29.0,43.0,68.0,24.0,24.0,70.0,38.0,84.0,29.0,19.0,74.0,53.0,51.0,61.0,28.0,34.0,56.0,62.524785194976864
2020-03-23,63.0,56.0,52.0,33.0,27.0,25.0,71.0,26.0,50.0,48.0,72.0,50.0,66.0,93.0,63.0,36.0,63.0,47.0,29.0,66.0,68.47323198942497
2020-03-24,0.0,30.0,19.0,44.0,59.0,7.0,65.0,36.0,32.0,53.0,33.0,54.0,26.0,68.0,49.0,39.0,68.0,89.0,24.0,52.0,55.981493721083936
2020-03-25,86.0,79.0,100.0,34.0,97.0,47.0,84.0,77.0,63.0,60.0,54.0,61.0,61.0,79.0,39.0,100.0,100.0,100.0,100.0,92.0,100.0
2020-03-26,59.0,70.0,56.0,53.0,70.0,55.0,75.0,50.0,33.0,79.0,100.0,54.0,63.0,68.0,78.0,55.0,79.0,90.0,31.0,31.0,82.55122273628551
2020-03-27,65.0,77.0,62.0,92.0,56.0,85.0,52.0,48.0,51.0,67.0,83.0,69.0,84.0,76.0,74.0,52.0,97.0,96.0,52.0,79.0,93.654990085922
2020-03-28,22.0,45.0,21.0,59.0,100.0,100.0,37.0,58.0,73.0,89.0,99.0,100.0,100.0,89.0,76.0,35.0,51.0,86.0,53.0,35.0,87.77263714474554
2020-03-29,43.0,56.0,40.0,19.0,64.0,37.0,83.0,62.0,70.0,58.0,36.0,39.0,58.0,62.0,95.0,51.0,86.0,82.0,43.0,67.0,76.07402511566423
2020-03-30,74.0,67.0,35.0,17.0,37.0,52.0,41.0,41.0,51.0,33.0,52.0,50.0,33.0,42.0,55.0,30.0,64.0,36.0,51.0,48.0,60.07931262392597
2020-03-31,36.0,76.0,18.0,41.0,65.0,26.0,41.0,27.0,60.0,58.0,51.0,25.0,33.0,63.0,45.0,22.0,65.0,12.0,51.0,38.0,56.37805684071382
2020-04-01,67.0,99.0,45.0,51.0,39.0,27.0,86.0,49.0,11.0,26.0,32.0,26.0,26.0,0.0,19.0,23.0,67.0,50.0,46.0,40.0,54.79180436219431
2020-04-02,67.0,58.0,18.0,43.0,67.0,33.0,64.0,28.0,73.0,76.0,94.0,42.0,60.0,97.0,65.0,8.0,55.0,74.0,38.0,60.0,74.02511566424322
2020-04-03,67.0,40.0,74.0,61.0,50.0,7.0,43.0,29.0,21.0,17.0,33.0,27.0,9.0,34.0,19.0,47.0,34.0,89.0,47.0,61.0,53.469927296761405
