date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,9.327554646279747
2021-04-20,48.0,99.0,85.0,35.0,69.0,100.0,100.0,36.0,0.0,0.0,76.21944653817164
2021-04-21,0.0,49.0,44.0,0.0,69.0,47.474747474747474,50.0,0.0,49.0,0.0,41.10450091525789
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,49.0,41.0,0.0,0.0,0.0,42.0,0.0,52.0,24.518143641649615
2021-04-25,55.0,0.0,100.0,79.0,0.0,55.55555555555556,55.0,40.0,0.0,52.0,58.17136857973511
2021-04-26,0.0,0.0,40.0,0.0,32.0,0.0,0.0,0.0,0.0,43.0,15.323839776031011
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.0,45.0,39.0,65.0,0.0,0.0,90.0,32.0,0.0,0.0,36.110961559168736
2021-04-29,0.0,91.0,40.0,0.0,63.0,45.45454545454545,46.0,66.0,91.0,44.0,64.82044793797782
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,46.0,47.0,82.0,100.0,100.0,46.464646464646464,95.0,100.0,47.0,87.0,100.0
2021-05-03,47.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,48.0,0.0,17.056099924625823
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,45.0,0.0,12.12582104016367
2021-05-05,46.0,47.0,40.0,32.0,32.0,44.44444444444444,0.0,33.0,0.0,0.0,36.56993647033488
2021-05-06,45.0,0.0,0.0,0.0,0.0,0.0,46.0,33.0,0.0,44.0,22.386131151071393
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,56.0,0.0,50.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,21.719877247765695
2021-05-09,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,21.719877247765695
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.729783568428987
2021-05-11,45.0,47.0,40.0,32.0,63.0,45.45454545454545,46.0,0.0,0.0,0.0,42.43431678690643
2021-05-12,50.0,50.0,0.0,0.0,34.0,49.494949494949495,50.0,36.0,0.0,0.0,35.91041240443631
2021-05-13,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,46.0,10.66006245289114
2021-05-14,48.0,97.0,0.0,0.0,0.0,49.494949494949495,0.0,34.0,49.0,92.0,49.23549047055023
2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,0.0,97.0,42.0,68.0,33.0,0.0,48.0,34.0,46.0,91.0,61.16210832346291
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,0.0,48.0,42.0,66.0,0.0,0.0,0.0,35.0,0.0,89.0,37.31021858511899
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,48.0,100.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,47.0,30.647679552062023
2021-05-22,0.0,0.0,0.0,40.0,0.0,55.55555555555556,0.0,40.0,55.0,0.0,25.391676537094863
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797028103801012
2021-05-25,50.0,51.0,44.0,35.0,0.0,49.494949494949495,0.0,0.0,0.0,0.0,30.580381177990738
2021-05-26,0.0,48.0,41.0,69.0,0.0,47.474747474747474,0.0,33.0,47.0,45.0,44.03601808980295
2021-05-27,0.0,53.0,0.0,0.0,0.0,50.505050505050505,0.0,0.0,0.0,0.0,13.792128782168623
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.062291375040379
2021-05-30,56.0,0.0,0.0,0.0,41.0,0.0,59.0,44.0,0.0,56.0,34.112199849251645
2021-05-31,100.0,51.0,46.0,73.0,36.0,52.525252525252526,0.0,36.0,100.0,100.0,79.22095402175084
