date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,90.0,50.53763440860215,48.0,48.0,48.0,88.0,95.0,47.0,100.0,90.0,86.0,100.0,100.0,0.0,97.0,85.0,0.0,100.0,86.0,0.0,100.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,100.0,0.0,53.0,53.0,0.0,100.0,0.0,54.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,100.0,49.02330146267333
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,4.048470841512063
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.360856075476478
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,52.0,0.0,0.0,100.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,54.0,0.0,0.0,26.057430507186734
2020-10-16,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,100.0,95.0,54.639175257731964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.350442679485436
2020-10-17,0.0,56.98924731182797,55.0,54.0,0.0,0.0,0.0,0.0,57.0,0.0,100.0,0.0,0.0,100.0,55.0,100.0,0.0,0.0,100.0,0.0,49.90581270182993
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,3.9748622807572978
2020-10-19,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0,13.734812188240927
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,93.0,0.0,100.0,100.0,100.0,93.0,97.0,100.0,0.0,0.0,92.0,0.0,70.0,0.0,100.0,0.0,50.0,0.0,90.0,0.0,79.86528841891976
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,94.44444444444444,53.0,0.0,0.0,0.0,97.0,100.0,32.49409020874227
2020-10-24,0.0,53.76344086021506,0.0,0.0,52.0,0.0,100.0,0.0,0.0,0.0,94.0,0.0,36.0,0.0,52.0,0.0,0.0,53.0,93.0,0.0,39.28955866523144
2020-10-25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.028715253593367
2020-10-26,0.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,89.0,0.0,0.0,87.03703703703705,49.0,0.0,98.0,49.0,0.0,0.0,44.977556864152184
2020-10-27,0.0,50.53763440860215,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,33.0,87.03703703703705,0.0,0.0,0.0,0.0,0.0,0.0,19.327743655768725
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,7.287247514721713
2020-10-29,0.0,49.46236559139785,0.0,0.0,0.0,88.0,0.0,0.0,51.0,89.0,87.0,0.0,0.0,85.18518518518519,48.0,0.0,47.0,0.0,0.0,0.0,40.090722331271955
2020-10-30,78.0,43.01075268817203,0.0,0.0,42.0,0.0,0.0,0.0,43.0,0.0,75.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.819445323877673
2020-10-31,0.0,0.0,0.0,0.0,0.0,83.0,85.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,79.0,83.0,35.994586209079976
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
