date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,0.0,43.0,34.0,45.0,0.0,0.0,0.0,47.142857142857146,36.0,36.0,37.461162893919216
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,69.0,35.0,0.0,0.0,0.0,0.0,16.15623612960497
2021-04-22,0.0,43.0,100.0,90.0,35.0,36.0,100.0,94.28571428571429,38.0,73.0,94.65157567687525
2021-04-23,48.0,0.0,34.0,46.0,36.0,38.0,34.0,0.0,0.0,74.0,48.15801154016866
2021-04-24,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922769640479359
2021-04-25,0.0,0.0,0.0,0.0,0.0,38.0,0.0,50.0,0.0,0.0,13.670661340434975
2021-04-26,0.0,0.0,0.0,41.0,31.0,33.0,0.0,0.0,33.0,33.0,26.564580559254328
2021-04-27,0.0,39.0,31.0,42.0,32.0,0.0,0.0,42.857142857142854,33.0,0.0,34.15446071904128
2021-04-28,80.0,36.0,56.0,79.0,91.0,0.0,28.0,0.0,31.0,32.0,67.26586773191299
2021-04-29,0.0,39.0,31.0,0.0,0.0,33.0,0.0,42.857142857142854,33.0,0.0,27.78517532179316
2021-04-30,42.0,0.0,59.0,39.0,31.0,32.0,29.0,82.85714285714286,33.0,0.0,54.03905903240125
2021-05-01,43.0,77.0,30.0,83.0,0.0,66.0,60.0,85.71428571428571,100.0,99.0,100.0
2021-05-02,0.0,0.0,31.0,0.0,33.0,0.0,0.0,0.0,34.0,34.0,20.50599201065246
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,85.0,0.0,0.0,0.0,32.0,32.0,0.0,85.71428571428571,33.0,100.0,57.12383488681757
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,46.0,0.0,100.0,38.0,0.0,0.0,51.42857142857143,0.0,0.0,36.573457612072794
2021-05-09,47.0,42.0,67.0,45.0,70.0,36.0,33.0,47.142857142857146,0.0,37.0,65.88992454505103
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.142857142857146,36.0,0.0,12.916111850865509
2021-05-13,0.0,40.0,0.0,43.0,33.0,34.0,0.0,0.0,0.0,34.0,28.58411007545494
2021-05-14,0.0,41.0,32.0,0.0,33.0,0.0,32.0,45.714285714285715,35.0,0.0,33.97691966267199
2021-05-15,0.0,0.0,0.0,44.0,34.0,0.0,0.0,0.0,0.0,35.0,17.55437194851309
2021-05-16,44.0,0.0,32.0,86.0,100.0,100.0,31.0,0.0,0.0,67.0,71.46027518863737
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,45.0,41.0,0.0,0.0,0.0,0.0,0.0,47.142857142857146,35.0,0.0,26.12072791833111
2021-05-19,88.0,41.0,31.0,43.0,33.0,34.0,0.0,45.714285714285715,35.0,34.0,59.764758100310694
2021-05-20,0.0,0.0,0.0,48.0,36.0,38.0,35.0,100.0,39.0,0.0,45.98313359964491
2021-05-21,0.0,42.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,13.515312916111847
2021-05-22,0.0,44.0,71.0,47.0,38.0,38.0,35.0,50.0,39.0,0.0,56.23612960497115
2021-05-23,100.0,44.0,36.0,48.0,0.0,38.0,35.0,0.0,77.0,39.0,64.780292942743
2021-05-24,44.0,40.0,31.0,86.0,33.0,34.0,31.0,0.0,34.0,0.0,51.73102529960052
2021-05-25,48.0,42.0,0.0,46.0,35.0,0.0,0.0,45.714285714285715,0.0,36.0,39.25876608965823
2021-05-26,0.0,41.0,32.0,44.0,34.0,0.0,0.0,0.0,36.0,0.0,29.05015534842432
2021-05-27,0.0,0.0,0.0,46.0,36.0,0.0,0.0,48.57142857142857,38.0,74.0,37.68308921438082
2021-05-28,51.0,0.0,0.0,49.0,0.0,40.0,36.0,0.0,0.0,0.0,27.34132268086995
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,56.0,100.0,38.0,53.0,40.0,42.0,38.0,55.714285714285715,0.0,42.0,72.19263204616067
2021-05-31,0.0,0.0,34.0,0.0,35.0,0.0,33.0,47.142857142857146,0.0,0.0,23.169107856191744
