date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-01-29,4.0,20.0,36.0,32.0,17.0,25.0,13.0,23.0,25.0,12.0,15.0,23.0,26.0,19.0,14.0,17.0,27.0,22.0,12.0,8.0,19.5
2020-01-30,21.0,8.0,21.0,24.0,23.0,26.0,54.0,19.0,38.0,12.0,21.0,14.0,26.0,30.0,18.0,22.0,4.0,11.0,4.0,8.0,20.2
2020-01-31,9.0,13.0,11.0,20.0,14.0,16.0,21.0,20.0,7.0,12.0,16.0,19.0,16.0,21.0,11.0,28.0,12.0,18.0,13.0,4.0,15.05
2020-02-01,9.0,0.0,6.0,10.0,5.0,6.0,7.0,5.0,14.0,0.0,11.0,5.0,0.0,5.0,8.0,10.0,4.0,18.0,17.0,22.0,8.1
2020-02-02,5.0,9.0,11.0,5.0,10.0,17.0,22.0,21.0,7.0,17.0,17.0,5.0,17.0,5.0,8.0,5.0,9.0,18.0,13.0,14.0,11.75
2020-02-03,12.0,12.0,25.0,22.0,21.0,15.0,6.0,22.0,18.0,19.0,30.0,18.0,10.0,24.0,14.0,13.0,11.0,11.0,15.0,12.0,16.5
2020-02-04,4.0,8.0,10.0,14.0,18.0,0.0,7.0,9.0,13.0,8.0,5.0,5.0,5.0,10.0,0.0,13.0,16.0,11.0,12.0,21.0,9.45
2020-02-05,18.0,8.0,21.0,10.0,14.0,22.0,34.0,14.0,19.0,16.0,21.0,19.0,11.0,20.0,18.0,18.0,4.0,11.0,4.0,4.0,15.3
2020-02-06,14.0,17.0,17.0,15.0,19.0,17.0,21.0,10.0,7.0,4.0,22.0,15.0,11.0,5.0,8.0,14.0,8.0,12.0,8.0,4.0,12.4
2020-02-07,9.0,17.0,0.0,15.0,14.0,11.0,22.0,10.0,27.0,8.0,6.0,20.0,6.0,16.0,4.0,0.0,4.0,12.0,4.0,4.0,10.45
2020-02-08,9.0,13.0,17.0,21.0,20.0,29.0,29.0,20.0,28.0,17.0,23.0,15.0,6.0,21.0,4.0,24.0,13.0,12.0,9.0,4.0,16.7
2020-02-09,18.0,22.0,11.0,15.0,14.0,11.0,22.0,15.0,33.0,8.0,11.0,15.0,11.0,16.0,15.0,14.0,0.0,6.0,17.0,13.0,14.35
2020-02-10,21.0,28.0,20.0,27.0,31.0,20.0,26.0,32.0,43.0,19.0,20.0,23.0,25.0,5.0,21.0,22.0,7.0,33.0,8.0,0.0,21.55
2020-02-11,12.0,20.0,20.0,14.0,13.0,26.0,33.0,18.0,6.0,19.0,15.0,9.0,10.0,24.0,18.0,9.0,11.0,16.0,4.0,8.0,15.25
2020-02-12,13.0,8.0,10.0,14.0,18.0,5.0,0.0,9.0,12.0,4.0,10.0,9.0,5.0,15.0,4.0,9.0,8.0,17.0,16.0,12.0,9.9
2020-02-13,26.0,12.0,21.0,14.0,36.0,26.0,34.0,23.0,32.0,12.0,26.0,19.0,26.0,25.0,7.0,9.0,20.0,28.0,8.0,13.0,20.85
2020-02-14,18.0,13.0,16.0,10.0,9.0,22.0,21.0,24.0,7.0,8.0,22.0,20.0,16.0,15.0,11.0,14.0,8.0,6.0,17.0,17.0,14.7
2020-02-15,5.0,5.0,0.0,10.0,5.0,6.0,8.0,5.0,7.0,4.0,6.0,5.0,6.0,11.0,0.0,0.0,13.0,0.0,13.0,27.0,6.8
2020-02-16,14.0,9.0,11.0,5.0,15.0,6.0,7.0,5.0,7.0,4.0,6.0,5.0,6.0,21.0,4.0,10.0,8.0,0.0,13.0,13.0,8.45
2020-02-17,12.0,4.0,10.0,13.0,4.0,10.0,6.0,4.0,12.0,8.0,10.0,13.0,10.0,5.0,14.0,0.0,4.0,11.0,15.0,8.0,8.65
2020-02-18,4.0,8.0,15.0,9.0,4.0,5.0,0.0,4.0,12.0,11.0,5.0,0.0,5.0,0.0,7.0,9.0,0.0,11.0,8.0,16.0,6.65
2020-02-19,8.0,12.0,15.0,9.0,13.0,15.0,33.0,18.0,25.0,19.0,20.0,18.0,25.0,19.0,21.0,17.0,15.0,11.0,0.0,0.0,15.65
2020-02-20,0.0,4.0,27.0,15.0,14.0,5.0,0.0,15.0,13.0,8.0,11.0,10.0,0.0,0.0,8.0,9.0,8.0,12.0,12.0,4.0,8.75
2020-02-21,9.0,9.0,5.0,20.0,14.0,5.0,0.0,5.0,33.0,12.0,11.0,0.0,11.0,5.0,8.0,0.0,8.0,12.0,13.0,13.0,9.65
2020-02-22,14.0,9.0,12.0,11.0,5.0,12.0,23.0,11.0,35.0,9.0,12.0,16.0,29.0,17.0,16.0,20.0,18.0,25.0,13.0,5.0,15.6
2020-02-23,9.0,0.0,6.0,5.0,5.0,6.0,15.0,5.0,7.0,9.0,6.0,0.0,6.0,11.0,0.0,5.0,4.0,6.0,18.0,28.0,7.55
2020-02-24,13.0,13.0,0.0,5.0,14.0,5.0,14.0,5.0,19.0,12.0,11.0,10.0,11.0,10.0,7.0,18.0,4.0,12.0,12.0,13.0,10.4
2020-02-25,13.0,4.0,0.0,18.0,4.0,26.0,26.0,18.0,25.0,4.0,26.0,23.0,10.0,15.0,11.0,13.0,15.0,16.0,23.0,12.0,15.1
2020-02-26,12.0,20.0,25.0,14.0,13.0,15.0,13.0,0.0,24.0,15.0,15.0,14.0,15.0,19.0,0.0,0.0,4.0,11.0,4.0,4.0,11.85
2020-02-27,13.0,12.0,0.0,9.0,18.0,10.0,7.0,23.0,18.0,0.0,0.0,14.0,10.0,19.0,7.0,9.0,15.0,11.0,19.0,8.0,11.1
2020-02-28,18.0,17.0,38.0,5.0,9.0,5.0,35.0,10.0,19.0,12.0,16.0,15.0,27.0,20.0,19.0,9.0,12.0,11.0,12.0,17.0,16.3
2020-02-29,9.0,4.0,17.0,10.0,10.0,0.0,7.0,15.0,20.0,8.0,17.0,15.0,6.0,16.0,4.0,10.0,13.0,12.0,8.0,9.0,10.5
2020-03-01,23.0,31.0,17.0,35.0,29.0,6.0,7.0,15.0,20.0,13.0,11.0,25.0,6.0,21.0,19.0,19.0,17.0,18.0,8.0,18.0,17.9
2020-03-02,4.0,4.0,5.0,4.0,9.0,0.0,7.0,9.0,0.0,7.0,5.0,9.0,5.0,0.0,7.0,4.0,4.0,5.0,8.0,12.0,5.4
2020-03-03,8.0,8.0,10.0,0.0,0.0,10.0,0.0,0.0,6.0,15.0,10.0,0.0,15.0,5.0,7.0,0.0,15.0,27.0,11.0,8.0,7.75
2020-03-04,17.0,8.0,10.0,18.0,13.0,20.0,0.0,5.0,18.0,4.0,0.0,9.0,20.0,29.0,7.0,13.0,19.0,16.0,11.0,24.0,13.05
2020-03-05,4.0,4.0,10.0,9.0,4.0,25.0,13.0,5.0,24.0,19.0,15.0,27.0,20.0,10.0,14.0,9.0,4.0,22.0,15.0,16.0,13.45
2020-03-06,21.0,8.0,20.0,14.0,18.0,15.0,26.0,41.0,30.0,4.0,10.0,27.0,36.0,24.0,7.0,21.0,15.0,5.0,15.0,4.0,18.05
2020-03-07,14.0,13.0,6.0,5.0,10.0,17.0,15.0,0.0,7.0,8.0,0.0,10.0,6.0,5.0,4.0,5.0,8.0,12.0,4.0,13.0,8.1
2020-03-08,22.0,0.0,5.0,10.0,9.0,11.0,0.0,14.0,19.0,12.0,5.0,5.0,27.0,5.0,7.0,5.0,16.0,6.0,24.0,8.0,10.5
2020-03-09,4.0,4.0,0.0,13.0,8.0,10.0,19.0,4.0,0.0,0.0,5.0,9.0,10.0,5.0,7.0,0.0,7.0,0.0,15.0,8.0,6.4
2020-03-10,8.0,4.0,20.0,0.0,13.0,15.0,26.0,14.0,12.0,11.0,5.0,9.0,0.0,14.0,11.0,13.0,11.0,5.0,12.0,12.0,10.75
2020-03-11,4.0,20.0,5.0,9.0,9.0,5.0,19.0,5.0,18.0,15.0,5.0,4.0,15.0,9.0,14.0,13.0,11.0,5.0,11.0,12.0,10.4
2020-03-12,12.0,8.0,10.0,13.0,17.0,15.0,19.0,9.0,12.0,11.0,5.0,4.0,10.0,9.0,7.0,0.0,7.0,10.0,26.0,19.0,11.15
2020-03-13,4.0,8.0,11.0,5.0,18.0,5.0,0.0,9.0,6.0,8.0,11.0,0.0,0.0,10.0,0.0,5.0,8.0,6.0,0.0,4.0,5.9
2020-03-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-15,42.0,39.0,55.0,45.0,39.0,55.0,65.0,50.0,36.0,45.0,66.0,22.0,50.0,48.0,42.0,64.0,34.0,49.0,42.0,39.0,46.35
2020-03-16,40.0,42.0,54.0,33.0,35.0,46.0,41.0,24.0,59.0,40.0,41.0,32.0,45.0,47.0,22.0,38.0,17.0,68.0,38.0,39.0,40.05
2020-03-17,60.0,61.0,50.0,58.0,55.0,96.0,65.0,33.0,66.0,48.0,60.0,28.0,55.0,53.0,47.0,62.0,38.0,58.0,31.0,53.0,53.85
2020-03-18,41.0,23.0,44.0,57.0,38.0,50.0,45.0,35.0,42.0,40.0,55.0,17.0,44.0,32.0,27.0,33.0,26.0,53.0,22.0,23.0,37.35
2020-03-19,24.0,20.0,30.0,23.0,26.0,15.0,32.0,18.0,18.0,22.0,30.0,22.0,15.0,14.0,18.0,21.0,19.0,38.0,27.0,43.0,23.75
2020-03-20,24.0,23.0,10.0,31.0,17.0,29.0,44.0,13.0,24.0,15.0,15.0,18.0,49.0,28.0,7.0,21.0,15.0,21.0,22.0,23.0,22.45
2020-03-21,27.0,17.0,44.0,25.0,53.0,40.0,64.0,20.0,47.0,25.0,22.0,30.0,33.0,11.0,23.0,5.0,12.0,12.0,21.0,22.0,27.65
2020-03-22,31.0,21.0,16.0,10.0,14.0,22.0,7.0,15.0,13.0,8.0,5.0,14.0,11.0,16.0,4.0,9.0,12.0,23.0,25.0,39.0,15.75
2020-03-23,18.0,20.0,39.0,19.0,26.0,22.0,22.0,4.0,42.0,19.0,17.0,23.0,26.0,33.0,15.0,29.0,13.0,37.0,7.0,7.0,21.9
2020-03-24,12.0,22.0,14.0,17.0,12.0,19.0,12.0,21.0,11.0,7.0,9.0,17.0,0.0,18.0,7.0,12.0,11.0,5.0,7.0,11.0,12.2
2020-03-25,19.0,7.0,5.0,17.0,16.0,9.0,18.0,8.0,11.0,3.0,23.0,8.0,28.0,18.0,13.0,20.0,14.0,30.0,4.0,11.0,14.1
2020-03-26,4.0,15.0,24.0,9.0,4.0,5.0,12.0,13.0,17.0,7.0,14.0,13.0,19.0,14.0,13.0,8.0,18.0,15.0,25.0,11.0,13.0
2020-03-27,0.0,7.0,18.0,12.0,12.0,9.0,12.0,16.0,33.0,14.0,9.0,17.0,9.0,13.0,3.0,8.0,0.0,20.0,7.0,7.0,11.3
2020-03-28,26.0,25.0,21.0,19.0,14.0,11.0,21.0,14.0,19.0,8.0,16.0,14.0,11.0,20.0,22.0,9.0,16.0,17.0,12.0,21.0,16.8
2020-03-29,17.0,20.0,15.0,18.0,13.0,30.0,19.0,5.0,30.0,7.0,20.0,23.0,15.0,19.0,18.0,21.0,19.0,11.0,23.0,12.0,17.75
2020-03-30,18.0,7.0,22.0,16.0,15.0,9.0,28.0,8.0,16.0,3.0,18.0,16.0,22.0,8.0,9.0,15.0,7.0,19.0,23.0,24.0,15.15
2020-03-31,7.0,11.0,18.0,0.0,8.0,14.0,17.0,12.0,16.0,17.0,23.0,8.0,9.0,4.0,9.0,4.0,13.0,14.0,3.0,11.0,10.9
2020-04-01,8.0,18.0,23.0,8.0,16.0,0.0,24.0,25.0,22.0,21.0,28.0,21.0,5.0,17.0,16.0,16.0,14.0,20.0,10.0,11.0,16.15
2020-04-02,0.0,4.0,23.0,0.0,8.0,19.0,12.0,13.0,22.0,0.0,14.0,8.0,9.0,9.0,6.0,8.0,14.0,10.0,18.0,4.0,10.05
2020-04-03,20.0,7.0,29.0,17.0,8.0,14.0,25.0,13.0,29.0,4.0,14.0,17.0,38.0,32.0,7.0,28.0,25.0,15.0,11.0,27.0,19.0
2020-04-04,13.0,17.0,16.0,15.0,24.0,11.0,14.0,24.0,26.0,12.0,5.0,34.0,11.0,10.0,11.0,9.0,4.0,12.0,8.0,17.0,14.65
2020-04-05,22.0,17.0,21.0,10.0,9.0,16.0,21.0,24.0,26.0,16.0,16.0,19.0,5.0,21.0,11.0,23.0,20.0,28.0,16.0,4.0,17.25
2020-04-06,17.0,13.0,12.0,26.0,7.0,9.0,27.0,11.0,20.0,3.0,17.0,11.0,17.0,16.0,9.0,18.0,25.0,13.0,13.0,3.0,14.35
2020-04-07,4.0,7.0,18.0,16.0,11.0,4.0,6.0,4.0,5.0,10.0,4.0,12.0,9.0,13.0,6.0,15.0,10.0,9.0,14.0,11.0,9.4
2020-04-08,11.0,4.0,9.0,12.0,4.0,14.0,6.0,8.0,0.0,10.0,19.0,8.0,14.0,9.0,13.0,12.0,7.0,5.0,7.0,18.0,9.5
2020-04-09,11.0,7.0,9.0,13.0,8.0,19.0,24.0,13.0,11.0,11.0,5.0,17.0,9.0,9.0,13.0,12.0,11.0,5.0,0.0,8.0,10.75
2020-04-10,4.0,0.0,14.0,13.0,4.0,0.0,6.0,9.0,17.0,11.0,10.0,4.0,5.0,5.0,10.0,4.0,14.0,5.0,4.0,15.0,7.7
2020-04-11,8.0,8.0,10.0,5.0,9.0,0.0,19.0,9.0,6.0,0.0,5.0,9.0,10.0,5.0,0.0,4.0,8.0,5.0,11.0,8.0,6.95
2020-04-12,8.0,4.0,15.0,9.0,13.0,10.0,19.0,18.0,12.0,11.0,15.0,9.0,10.0,14.0,7.0,0.0,0.0,5.0,19.0,20.0,10.9
2020-04-13,4.0,11.0,10.0,4.0,13.0,10.0,32.0,9.0,12.0,4.0,15.0,13.0,5.0,19.0,7.0,21.0,11.0,5.0,11.0,4.0,11.0
2020-04-14,4.0,7.0,14.0,16.0,4.0,9.0,6.0,8.0,6.0,10.0,5.0,4.0,9.0,4.0,9.0,4.0,7.0,20.0,10.0,4.0,8.0
2020-04-15,19.0,14.0,23.0,17.0,16.0,5.0,6.0,16.0,17.0,3.0,14.0,13.0,9.0,18.0,13.0,16.0,10.0,10.0,7.0,4.0,12.5
2020-04-16,8.0,7.0,0.0,12.0,12.0,5.0,29.0,12.0,0.0,3.0,23.0,4.0,14.0,4.0,9.0,16.0,7.0,5.0,3.0,11.0,9.2
2020-04-17,0.0,14.0,0.0,12.0,0.0,14.0,18.0,12.0,11.0,7.0,9.0,12.0,9.0,4.0,3.0,8.0,10.0,10.0,10.0,11.0,8.7
2020-04-18,4.0,8.0,15.0,13.0,0.0,10.0,19.0,13.0,6.0,7.0,15.0,9.0,10.0,19.0,10.0,8.0,4.0,0.0,8.0,8.0,9.3
2020-04-19,0.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,12.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,5.0,4.0,12.0,3.05
