date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,100.0,61.0,99.0,0.0,0.0,0.0,100.0,0.0,0.0,49.0,0.0,0.0,0.0,98.0,55.0,53.0,0.0,53.0,0.0,62.13953488372093
2020-01-31,0.0,98.0,62.0,0.0,99.0,54.0,54.0,98.0,100.0,96.0,49.0,56.0,53.0,0.0,49.0,54.0,0.0,0.0,53.0,0.0,90.69767441860465
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,82.0,0.0,84.0,0.0,0.0,0.0,81.0,84.0,0.0,41.0,0.0,45.0,55.0,42.0,46.0,0.0,46.0,44.0,0.0,60.46511627906977
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,100.0,62.0,0.0,100.0,0.0,55.0,100.0,0.0,100.0,100.0,0.0,53.0,0.0,100.0,56.0,54.0,55.0,54.0,0.0,92.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
