date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-02-26,0.0,24.0,31.0,31.0,47.0,29.0,32.0,22.0,29.0,26.0,46.16695059625213
2021-02-27,0.0,0.0,0.0,0.0,0.0,32.0,36.0,25.0,0.0,0.0,15.843270868824533
2021-02-28,32.0,81.0,67.0,69.0,26.0,32.0,34.0,50.0,61.0,29.0,81.94207836456559
2021-03-01,29.0,25.0,62.0,32.0,48.0,29.0,32.0,23.0,58.0,27.0,62.18057921635434
2021-03-02,0.0,0.0,0.0,0.0,23.0,0.0,31.0,22.0,28.0,26.0,22.146507666098806
2021-03-03,0.0,0.0,31.0,0.0,24.0,29.0,31.0,0.0,0.0,0.0,19.59114139693356
2021-03-04,58.0,0.0,0.0,95.0,24.0,59.0,98.0,46.0,87.0,53.0,88.58603066439522
2021-03-05,29.0,49.0,0.0,63.0,0.0,28.0,0.0,22.0,28.0,27.0,41.90800681431005
2021-03-06,63.0,81.0,0.0,69.0,0.0,96.0,68.0,49.0,31.0,29.0,82.793867120954
2021-03-07,31.0,0.0,33.0,0.0,0.0,31.0,0.0,24.0,0.0,28.0,25.04258943781942
2021-03-08,29.0,50.0,62.0,0.0,24.0,30.0,0.0,0.0,0.0,0.0,33.21976149914821
2021-03-09,29.0,25.0,0.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,18.228279386712096
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,55.0,0.0,30.0,31.0,24.0,58.0,93.0,44.0,27.0,25.0,65.92844974446338
2021-03-12,29.0,25.0,31.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,23.509369676320272
2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.770017035775128
2021-03-14,30.0,51.0,32.0,100.0,25.0,89.0,100.0,48.0,30.0,82.0,100.0
2021-03-15,22.0,19.0,0.0,0.0,19.0,23.0,25.0,18.0,22.0,41.0,32.197614991482105
2021-03-16,25.0,43.0,27.0,0.0,0.0,26.0,0.0,0.0,50.0,23.0,33.04940374787052
2021-03-17,29.0,25.0,31.0,32.0,0.0,29.0,0.0,0.0,29.0,0.0,29.812606473594546
2021-03-18,0.0,25.0,30.0,0.0,0.0,0.0,63.0,0.0,28.0,0.0,24.872231686541735
2021-03-19,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,29.0,0.0,10.562180579216355
2021-03-20,32.0,28.0,35.0,71.0,53.0,100.0,36.0,78.0,64.0,59.0,94.71890971039181
2021-03-21,92.0,52.0,100.0,0.0,0.0,30.0,68.0,24.0,61.0,0.0,72.74275979557069
2021-03-22,58.0,25.0,0.0,64.0,48.0,88.0,66.0,47.0,59.0,55.0,86.88245315161839
2021-03-23,0.0,0.0,0.0,0.0,25.0,29.0,0.0,23.0,0.0,0.0,13.1175468483816
2021-03-24,29.0,0.0,94.0,0.0,24.0,29.0,0.0,23.0,29.0,27.0,43.441226575809196
2021-03-25,29.0,100.0,32.0,32.0,25.0,30.0,33.0,47.0,59.0,55.0,75.29812606473594
2021-03-26,59.0,25.0,95.0,0.0,25.0,0.0,32.0,92.0,29.0,54.0,70.01703577512777
2021-03-27,33.0,0.0,0.0,36.0,55.0,67.0,37.0,53.0,33.0,60.0,63.713798977853486
2021-03-28,36.0,0.0,0.0,39.0,29.0,73.0,0.0,28.0,0.0,65.0,45.996592844974444
2021-03-29,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.258943781942079
2021-03-30,0.0,52.0,98.0,33.0,25.0,30.0,66.0,24.0,0.0,56.0,65.41737649063032
2021-03-31,0.0,0.0,0.0,32.0,24.0,0.0,32.0,23.0,0.0,26.0,23.339011925042588
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,30.0,0.0,33.0,0.0,0.0,0.0,34.0,24.0,30.0,28.0,30.494037478705277
2021-04-03,0.0,27.0,0.0,0.0,26.0,0.0,36.0,0.0,32.0,29.0,25.55366269165247
2021-04-04,32.0,28.0,68.0,0.0,54.0,0.0,71.0,51.0,32.0,29.0,62.18057921635434
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.0,21.0,0.0,26.0,0.0,0.0,53.0,0.0,48.0,22.0,28.960817717206133
2021-04-07,51.0,44.0,82.0,29.0,0.0,26.0,29.0,61.0,26.0,47.0,67.29131175468484
2021-04-08,81.0,23.0,28.0,87.0,22.0,82.0,30.0,64.0,27.0,100.0,92.67461669505963
2021-04-09,49.0,21.0,27.0,55.0,21.0,0.0,28.0,19.0,0.0,45.0,45.14480408858603
2021-04-10,55.0,0.0,60.0,0.0,46.0,28.0,0.0,0.0,27.0,25.0,41.05621805792163
2021-04-11,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,28.0,0.0,12.606473594548552
2021-04-12,27.0,0.0,0.0,30.0,23.0,0.0,0.0,21.0,0.0,25.0,21.465076660988075
2021-04-13,0.0,23.0,29.0,30.0,0.0,0.0,30.0,0.0,54.0,0.0,28.279386712095402
2021-04-14,0.0,0.0,0.0,30.0,0.0,28.0,0.0,0.0,54.0,25.0,23.339011925042588
2021-04-15,0.0,0.0,0.0,61.0,23.0,28.0,0.0,0.0,28.0,25.0,28.109028960817717
2021-04-16,55.0,24.0,31.0,32.0,0.0,29.0,0.0,22.0,28.0,52.0,46.50766609880749
2021-04-17,29.0,50.0,96.0,0.0,100.0,0.0,98.0,0.0,58.0,28.0,78.19420783645656
2021-04-18,31.0,53.0,34.0,35.0,26.0,63.0,35.0,25.0,32.0,29.0,61.83986371379897
2021-04-19,82.0,47.0,29.0,0.0,0.0,0.0,31.0,0.0,27.0,26.0,41.22657580919932
2021-04-20,54.0,47.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,25.0,31.17546848381601
2021-04-21,0.0,24.0,0.0,30.0,23.0,0.0,0.0,0.0,28.0,0.0,17.887563884156727
2021-04-22,28.0,0.0,92.0,32.0,24.0,58.0,64.0,67.0,0.0,0.0,62.18057921635434
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,32.0,0.0,0.0,35.0,54.0,0.0,35.0,25.0,0.0,0.0,30.83475298126065
2021-04-25,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,15.33219761499148
