date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,45.0,34.0,50.0,32.0,47.0,0.0,0.0,0.0,0.0,0.0,34.0,46.0,52.87356321839081,33.0,0.0,0.0,48.0,0.0,0.0,34.52320484602216
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,0.0,47.0,35.0,0.0,33.0,51.0,50.0,98.0,0.0,97.0,35.0,35.0,0.0,0.0,0.0,49.0,53.0,0.0,64.0,51.0,57.119476268412434
2021-01-25,0.0,45.0,0.0,0.0,0.0,0.0,48.0,45.0,49.0,0.0,0.0,33.0,0.0,0.0,0.0,47.0,0.0,47.0,31.0,0.0,28.23240589198036
2021-01-26,100.0,43.0,33.0,99.0,0.0,95.0,0.0,46.0,96.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,47.0,92.0,97.0,77.57774140752863
2021-01-27,50.0,43.0,66.0,100.0,31.0,47.0,47.0,45.0,0.0,46.0,32.0,33.0,0.0,0.0,33.0,0.0,50.0,46.0,31.0,47.0,61.12929623567921
2021-01-28,51.0,0.0,35.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,35.0,0.0,51.724137931034484,0.0,0.0,51.0,0.0,31.0,50.0,28.946328799593655
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,52.0,46.0,0.0,53.0,34.0,100.0,50.0,0.0,51.0,49.0,34.0,0.0,0.0,0.0,34.0,0.0,53.0,0.0,0.0,0.0,45.49918166939443
2021-01-31,52.0,46.0,33.0,51.0,0.0,0.0,49.0,0.0,0.0,48.0,33.0,34.0,0.0,51.724137931034484,0.0,46.0,51.0,0.0,0.0,0.0,40.4847903380552
2021-02-01,0.0,0.0,33.0,49.0,32.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,47.0,30.0,47.0,34.779050736497545
2021-02-02,48.0,0.0,0.0,48.0,0.0,47.0,0.0,44.0,0.0,0.0,33.0,33.0,43.0,49.42528735632184,0.0,45.0,0.0,0.0,0.0,48.0,35.877683089715376
2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,51.0,46.0,0.0,50.0,33.0,49.0,0.0,0.0,50.0,49.0,34.0,0.0,46.0,0.0,34.0,0.0,53.0,49.0,0.0,50.0,48.608837970540094
2021-02-05,0.0,0.0,34.0,50.0,64.0,0.0,100.0,0.0,0.0,0.0,34.0,34.0,92.0,51.724137931034484,100.0,0.0,0.0,48.0,31.0,0.0,52.26875105818612
2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,99.0,91.0,100.0,0.0,64.0,49.0,48.0,46.0,49.0,0.0,100.0,66.0,0.0,100.0,97.0,92.0,0.0,95.0,30.0,96.0,100.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,49.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,45.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,18.985270049099835
2021-02-10,0.0,42.0,32.0,0.0,0.0,0.0,0.0,43.0,46.0,0.0,0.0,32.0,43.0,0.0,32.0,44.0,0.0,44.0,29.0,0.0,31.669394435351887
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
