date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,37.0,22.0,23.0,45.0,24.0,18.0,36.0,13.0,45.0,18.0,30.610021786492375
2021-04-19,65.0,52.0,60.0,72.0,62.0,68.0,45.0,95.0,64.0,39.0,67.75599128540306
2021-04-20,45.0,41.0,64.0,56.0,48.0,43.0,35.0,64.0,50.0,43.0,53.26797385620915
2021-04-21,37.0,36.0,43.0,58.0,30.0,58.0,49.0,43.0,31.0,40.0,46.2962962962963
2021-04-22,48.0,50.0,58.0,61.0,47.0,54.0,60.0,58.0,83.0,66.0,63.72549019607843
2021-04-23,26.0,21.0,42.0,41.0,33.0,33.0,44.0,36.0,52.0,34.0,39.433551198257085
2021-04-24,21.0,23.0,41.0,33.0,25.0,37.0,37.0,35.0,37.0,33.0,35.076252723311555
2021-04-25,28.0,22.0,23.0,11.0,24.0,20.0,6.0,15.0,34.0,26.0,22.766884531590414
2021-04-26,30.0,23.0,52.0,41.0,44.0,35.0,40.0,31.0,48.0,30.0,40.74074074074074
2021-04-27,67.0,47.0,63.0,65.0,49.0,90.0,36.0,64.0,50.0,47.0,62.96296296296296
2021-04-28,53.0,31.0,35.0,55.0,46.0,44.0,45.0,51.0,47.0,42.0,48.910675381263616
2021-04-29,57.0,33.0,51.0,46.0,50.0,55.0,45.0,47.0,46.0,41.0,51.30718954248366
2021-04-30,62.0,45.0,62.0,50.0,63.0,72.0,54.0,38.0,41.0,45.0,57.952069716775604
2021-05-01,61.0,37.0,90.0,74.0,64.0,59.0,51.0,53.0,63.0,39.0,64.37908496732027
2021-05-02,35.0,30.0,47.0,33.0,47.0,53.0,52.0,28.0,45.0,25.0,43.028322440087145
2021-05-03,54.0,63.0,59.0,81.0,67.0,65.0,64.0,82.0,64.0,63.0,72.1132897603486
2021-05-04,39.0,42.0,51.0,53.0,32.0,45.0,30.0,50.0,37.0,35.0,45.09803921568628
2021-05-05,23.0,41.0,49.0,61.0,60.0,51.0,36.0,52.0,58.0,44.0,51.74291938997821
2021-05-06,80.0,70.0,76.0,86.0,88.0,72.0,80.0,85.0,87.0,77.0,87.25490196078431
2021-05-07,72.0,54.0,98.0,84.0,50.0,80.0,56.0,46.0,72.0,77.0,75.05446623093682
2021-05-08,56.0,39.0,57.0,70.0,48.0,55.0,60.0,54.0,49.0,63.0,60.02178649237473
2021-05-09,31.0,27.0,37.0,42.0,27.0,52.0,46.0,22.0,32.0,46.0,39.433551198257085
2021-05-10,71.0,45.0,60.0,57.0,52.0,72.0,60.0,77.0,74.0,59.0,68.30065359477125
2021-05-11,90.0,100.0,100.0,94.0,91.0,100.0,100.0,87.0,57.0,97.0,99.78213507625273
2021-05-12,72.0,80.0,87.0,94.0,94.0,67.0,55.0,89.0,100.0,86.0,89.760348583878
2021-05-13,58.0,51.0,65.0,78.0,75.0,56.0,52.0,86.0,59.0,46.0,68.19172113289761
2021-05-14,57.0,47.0,75.0,73.0,85.0,88.0,28.0,61.0,56.0,58.0,68.40958605664488
2021-05-15,33.0,45.0,75.0,50.0,57.0,87.0,48.0,63.0,42.0,35.0,58.27886710239652
2021-05-16,42.0,55.0,47.0,45.0,77.0,67.0,40.0,52.0,42.0,73.0,58.82352941176471
2021-05-17,100.0,78.0,67.0,100.0,100.0,94.0,96.0,90.0,93.0,100.0,100.0
2021-05-18,74.0,62.0,79.0,80.0,68.0,55.0,52.0,65.0,65.0,51.0,70.91503267973856
2021-05-19,66.0,35.0,83.0,42.0,52.0,82.0,52.0,72.0,48.0,58.0,64.27015250544663
2021-05-20,37.0,28.0,49.0,55.0,52.0,64.0,46.0,40.0,76.0,64.0,55.66448801742919
2021-05-21,58.0,37.0,87.0,41.0,55.0,35.0,47.0,36.0,62.0,41.0,54.35729847494554
2021-05-22,38.0,27.0,33.0,18.0,35.0,48.0,29.0,34.0,14.0,32.0,33.551198257080614
2021-05-23,34.0,28.0,37.0,42.0,50.0,46.0,26.0,48.0,38.0,36.0,41.93899782135076
2021-05-24,56.0,22.0,43.0,35.0,44.0,46.0,47.0,61.0,66.0,24.0,48.36601307189542
2021-05-25,75.0,67.0,44.0,60.0,40.0,53.0,56.0,65.0,56.0,42.0,60.7843137254902
2021-05-26,67.0,47.0,59.0,40.0,58.0,68.0,56.0,66.0,56.0,48.0,61.546840958605664
2021-05-27,83.0,54.0,88.0,91.0,78.0,87.0,74.0,88.0,73.0,66.0,85.18518518518519
2021-05-28,81.0,37.0,77.0,63.0,75.0,86.0,59.0,100.0,73.0,61.0,77.5599128540305
2021-05-29,56.0,35.0,40.0,61.0,33.0,39.0,42.0,48.0,45.0,28.0,46.514161220043576
2021-05-30,28.0,31.0,36.0,56.0,40.0,25.0,34.0,50.0,33.0,42.0,40.84967320261438
2021-05-31,44.0,20.0,39.0,63.0,57.0,56.0,52.0,58.0,54.0,47.0,53.37690631808279
