date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-01-29,14.0,0.0,0.0,4.0,9.0,13.0,4.0,19.0,4.0,19.0,11.0,17.0,15.0,20.0,18.0,13.0,10.0,8.0,4.0,6.0,10.694087403598973
2020-01-30,5.0,15.0,14.0,13.0,5.0,5.0,9.0,16.0,4.0,5.0,8.0,4.0,15.0,4.0,9.0,17.0,5.0,12.0,5.0,3.0,8.894601542416453
2020-01-31,15.0,15.0,15.0,22.0,19.0,14.0,14.0,17.0,12.0,15.0,16.0,4.0,16.0,4.0,9.0,14.0,21.0,8.0,5.0,9.0,13.573264781491002
2020-02-01,20.0,4.0,4.0,5.0,10.0,20.0,20.0,30.0,8.0,15.0,16.0,5.0,16.0,18.0,0.0,14.0,32.0,4.0,25.0,3.0,13.830334190231362
2020-02-02,15.0,8.0,0.0,5.0,21.0,10.0,5.0,13.0,12.0,0.0,21.0,19.0,11.0,18.0,10.0,10.0,16.0,9.0,10.0,6.0,11.259640102827763
2020-02-03,26.0,0.0,7.0,4.0,18.0,30.0,9.0,4.0,21.0,9.0,7.0,16.0,14.0,4.0,17.0,8.0,14.0,4.0,18.0,0.0,11.825192802056556
2020-02-04,19.0,0.0,4.0,13.0,23.0,14.0,14.0,20.0,11.0,19.0,12.0,17.0,10.0,8.0,32.0,13.0,20.0,8.0,19.0,3.0,14.344473007712082
2020-02-05,0.0,8.0,4.0,4.0,14.0,19.0,9.0,8.0,15.0,14.0,12.0,13.0,5.0,0.0,5.0,18.0,10.0,20.0,5.0,6.0,9.717223650385604
2020-02-06,25.0,8.0,19.0,22.0,24.0,10.0,5.0,13.0,16.0,0.0,8.0,23.0,5.0,18.0,9.0,19.0,21.0,13.0,0.0,9.0,13.727506426735218
2020-02-07,10.0,0.0,0.0,5.0,5.0,0.0,14.0,9.0,8.0,10.0,12.0,9.0,16.0,9.0,10.0,5.0,16.0,0.0,20.0,0.0,8.123393316195372
2020-02-08,10.0,4.0,8.0,0.0,20.0,10.0,5.0,4.0,16.0,15.0,8.0,5.0,11.0,13.0,10.0,5.0,11.0,9.0,10.0,6.0,9.254498714652957
2020-02-09,0.0,16.0,11.0,18.0,5.0,0.0,14.0,8.0,8.0,15.0,4.0,0.0,11.0,9.0,5.0,5.0,5.0,13.0,0.0,3.0,7.712082262210797
2020-02-10,9.0,0.0,0.0,4.0,4.0,13.0,9.0,0.0,14.0,14.0,15.0,17.0,5.0,4.0,13.0,8.0,5.0,4.0,5.0,0.0,7.352185089974293
2020-02-11,0.0,11.0,14.0,8.0,5.0,4.0,4.0,12.0,7.0,5.0,8.0,4.0,10.0,0.0,13.0,0.0,5.0,12.0,9.0,3.0,6.889460154241645
2020-02-12,0.0,7.0,7.0,12.0,18.0,0.0,9.0,4.0,4.0,5.0,0.0,4.0,5.0,8.0,4.0,4.0,10.0,12.0,0.0,0.0,5.809768637532134
2020-02-13,9.0,4.0,11.0,0.0,0.0,14.0,9.0,4.0,15.0,0.0,15.0,9.0,15.0,8.0,18.0,13.0,10.0,12.0,19.0,9.0,9.974293059125962
2020-02-14,10.0,8.0,0.0,4.0,5.0,14.0,5.0,0.0,0.0,5.0,4.0,9.0,10.0,0.0,5.0,9.0,5.0,8.0,5.0,0.0,5.4498714652956295
2020-02-15,26.0,4.0,8.0,9.0,10.0,20.0,10.0,18.0,12.0,10.0,21.0,9.0,17.0,23.0,10.0,10.0,11.0,9.0,26.0,6.0,13.830334190231362
2020-02-16,10.0,12.0,8.0,5.0,5.0,5.0,10.0,4.0,4.0,5.0,4.0,9.0,5.0,4.0,0.0,0.0,0.0,4.0,10.0,3.0,5.5012853470437015
2020-02-17,18.0,4.0,0.0,8.0,4.0,4.0,13.0,4.0,4.0,9.0,15.0,12.0,0.0,12.0,4.0,4.0,0.0,4.0,9.0,3.0,6.73521850899743
2020-02-18,4.0,7.0,7.0,12.0,4.0,4.0,9.0,11.0,7.0,5.0,4.0,4.0,9.0,0.0,9.0,4.0,5.0,4.0,4.0,6.0,6.118251928020565
2020-02-19,14.0,4.0,7.0,4.0,0.0,13.0,9.0,0.0,4.0,5.0,4.0,8.0,5.0,4.0,9.0,4.0,14.0,0.0,23.0,6.0,7.043701799485861
2020-02-20,0.0,8.0,7.0,13.0,0.0,0.0,0.0,4.0,8.0,5.0,4.0,0.0,0.0,9.0,9.0,5.0,5.0,17.0,5.0,6.0,5.3984575835475574
2020-02-21,0.0,4.0,0.0,4.0,14.0,5.0,5.0,0.0,0.0,10.0,4.0,0.0,21.0,4.0,9.0,5.0,5.0,8.0,5.0,9.0,5.758354755784062
2020-02-22,16.0,13.0,4.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,6.0,5.0,20.0,20.0,0.0,4.0,5.0,10.0,6.683804627249358
2020-02-23,26.0,30.0,20.0,39.0,31.0,20.0,5.0,17.0,8.0,26.0,13.0,24.0,28.0,14.0,0.0,24.0,16.0,14.0,36.0,23.0,21.2853470437018
2020-02-24,24.0,11.0,26.0,21.0,29.0,33.0,5.0,12.0,27.0,24.0,12.0,22.0,16.0,26.0,18.0,31.0,25.0,24.0,14.0,12.0,21.182519280205657
2020-02-25,14.0,11.0,18.0,12.0,37.0,22.0,22.0,20.0,11.0,18.0,19.0,13.0,19.0,32.0,31.0,13.0,39.0,24.0,32.0,8.0,21.336760925449873
2020-02-26,27.0,14.0,21.0,20.0,14.0,31.0,13.0,19.0,21.0,14.0,15.0,12.0,43.0,32.0,13.0,8.0,19.0,4.0,31.0,6.0,19.38303341902314
2020-02-27,41.0,32.0,17.0,25.0,27.0,27.0,44.0,12.0,22.0,46.0,18.0,37.0,49.0,44.0,62.0,25.0,34.0,24.0,18.0,17.0,31.9280205655527
2020-02-28,29.0,19.0,4.0,13.0,38.0,61.0,33.0,33.0,34.0,53.0,24.0,53.0,41.0,38.0,46.0,40.0,41.0,4.0,53.0,21.0,34.8586118251928
