date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,72.0,67.0,77.0,70.0,73.0,63.0,73.19587628865979,65.97938144329896,72.0,74.0,72.08718223567368
2021-04-19,83.0,91.0,76.0,86.0,87.0,85.0,84.5360824742268,78.35051546391753,93.0,81.0,86.12503546770076
2021-04-20,91.0,81.0,92.0,86.0,86.0,98.0,82.47422680412372,86.5979381443299,94.0,94.0,90.83304433725317
2021-04-21,72.0,74.0,90.0,80.0,78.0,87.0,85.56701030927834,73.19587628865979,84.0,96.0,83.56400475004466
2021-04-22,97.0,89.0,95.0,99.0,92.0,83.0,87.62886597938144,88.65979381443299,100.0,100.0,94.93258509620942
2021-04-23,83.0,84.0,82.0,75.0,78.0,80.0,78.35051546391753,79.38144329896907,76.0,68.0,79.8911272948916
2021-04-24,73.0,67.0,72.0,81.0,79.0,75.0,74.22680412371135,61.855670103092784,66.0,75.0,73.81064976827768
2021-04-25,66.0,68.0,67.0,78.0,62.0,69.0,77.31958762886597,65.97938144329896,71.0,76.0,71.38623537942559
2021-04-26,77.0,76.0,79.0,82.0,75.0,81.0,72.16494845360825,74.22680412371135,77.0,81.0,78.93901657261158
2021-04-27,65.0,66.0,68.0,64.0,61.0,82.0,64.94845360824742,68.04123711340206,66.0,66.0,68.39854135796631
2021-04-28,66.0,67.0,68.0,76.0,70.0,77.0,72.16494845360825,69.0721649484536,72.0,67.0,71.78767720714188
2021-04-29,82.0,78.0,75.0,78.0,85.0,71.0,74.22680412371135,77.31958762886597,82.0,82.0,79.97414798701094
2021-04-30,97.0,100.0,98.0,97.0,99.0,95.0,96.90721649484536,89.69072164948453,87.0,99.0,97.7164055192997
2021-05-01,74.0,71.0,70.0,67.0,68.0,69.0,70.10309278350516,63.91752577319588,77.0,71.0,71.45979801801234
2021-05-02,74.0,76.0,68.0,76.0,73.0,78.0,74.22680412371135,69.0721649484536,73.0,79.0,75.46370734680582
2021-05-03,68.0,76.0,74.0,79.0,73.0,78.0,74.22680412371135,72.16494845360825,83.0,80.0,77.20609098647498
2021-05-04,55.0,64.0,67.0,61.0,66.0,65.0,68.04123711340206,60.824742268041234,70.0,78.0,66.75494183297079
2021-05-05,64.0,62.0,68.0,70.0,56.0,67.0,59.79381443298969,60.824742268041234,65.0,61.0,64.58904757400927
2021-05-06,67.0,73.0,68.0,67.0,53.0,73.0,64.94845360824742,65.97938144329896,78.0,71.0,69.41160398078965
2021-05-07,62.0,64.0,64.0,72.0,71.0,67.0,69.0721649484536,72.16494845360825,74.0,70.0,69.85087802263627
2021-05-08,67.0,66.0,62.0,61.0,63.0,71.0,71.1340206185567,65.97938144329896,61.0,79.0,68.00340489927171
