date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2020-03-24,43.0,30.0,18.0,44.0,29.0,36.0,30.0,38.0,22.0,0.0,34.07755581668626
2020-03-25,0.0,30.0,0.0,22.0,14.0,18.0,30.0,38.0,65.0,14.0,27.144535840188016
2020-03-26,45.0,31.0,37.0,22.0,15.0,18.0,31.0,39.0,0.0,15.0,29.729729729729733
2020-03-27,42.0,15.0,18.0,21.0,14.0,35.0,0.0,0.0,21.0,14.0,21.151586368977675
2020-03-28,100.0,52.0,63.0,100.0,100.0,62.0,87.0,87.0,100.0,100.0,100.0
2020-03-29,48.0,100.0,40.0,48.0,32.0,100.0,100.0,42.0,97.0,64.0,78.84841363102232
2020-03-30,21.0,0.0,0.0,21.0,28.0,18.0,29.0,18.0,43.0,14.0,22.56169212690952
2020-03-31,86.0,44.0,53.0,21.0,42.0,18.0,44.0,37.0,64.0,28.0,51.351351351351354
2020-04-01,22.0,30.0,0.0,44.0,59.0,18.0,15.0,38.0,44.0,29.0,35.13513513513514
2020-04-02,0.0,0.0,18.0,22.0,0.0,36.0,31.0,57.0,22.0,29.0,25.264394829612222
2020-04-03,22.0,15.0,37.0,23.0,15.0,19.0,0.0,20.0,0.0,0.0,17.74383078730905
2020-04-04,0.0,0.0,22.0,26.0,0.0,21.0,18.0,22.0,26.0,17.0,17.861339600470036
2020-04-05,52.0,36.0,64.0,51.0,34.0,0.0,35.0,45.0,26.0,17.0,42.30317273795535
2020-04-06,21.0,43.0,35.0,42.0,14.0,34.0,43.0,18.0,63.0,55.0,43.24324324324324
2020-04-07,22.0,30.0,18.0,65.0,0.0,18.0,15.0,75.0,22.0,28.0,34.430082256169214
2020-04-08,44.0,77.0,93.0,66.0,44.0,92.0,46.0,39.0,88.0,59.0,76.14571092831963
2020-04-09,44.0,15.0,18.0,44.0,0.0,18.0,46.0,38.0,22.0,58.0,35.60517038777908
2020-04-10,68.0,32.0,19.0,23.0,15.0,37.0,16.0,0.0,23.0,15.0,29.142185663924796
2020-04-11,99.0,17.0,42.0,100.0,0.0,41.0,51.0,43.0,25.0,16.0,50.9988249118684
2020-04-12,74.0,0.0,62.0,50.0,0.0,41.0,51.0,22.0,0.0,16.0,37.132784958871916
2020-04-13,0.0,0.0,39.0,47.0,31.0,19.0,0.0,20.0,0.0,15.0,20.094007050528795
2020-04-14,43.0,15.0,35.0,42.0,0.0,18.0,44.0,37.0,63.0,0.0,34.90011750881316
2020-04-15,22.0,15.0,37.0,0.0,15.0,18.0,15.0,19.0,0.0,15.0,18.331374853113985
2020-04-16,65.0,15.0,74.0,44.0,15.0,36.0,45.0,38.0,66.0,0.0,46.768507638072855
