date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-01-19,48.0,29.0,32.0,15.0,18.94736842105263,50.0,14.0,32.0,38.0,42.0,13.0,39.0,0.0,30.0,37.0,31.0,0.0,21.0,27.0,28.0,40.616664051467126
2021-01-20,15.0,0.0,15.0,0.0,0.0,15.0,26.0,15.0,35.0,13.0,12.0,36.0,18.0,14.0,17.0,15.0,0.0,80.0,38.0,0.0,27.13008002510592
2021-01-21,0.0,14.0,46.0,44.0,37.89473684210526,32.0,27.0,32.0,0.0,14.0,52.0,39.0,38.0,15.0,19.0,47.0,35.0,64.0,13.0,44.0,45.68099796014435
2021-01-22,31.0,43.0,0.0,15.0,36.8421052631579,48.0,41.0,0.0,18.0,27.0,26.0,0.0,57.0,15.0,55.0,15.0,35.0,62.0,26.0,14.0,42.09948219049114
2021-01-23,33.0,30.0,50.0,31.0,58.94736842105263,17.0,43.0,50.0,20.0,43.0,14.0,82.0,20.0,0.0,39.0,0.0,94.0,45.0,56.0,45.0,57.46116428683509
2021-01-24,33.0,30.0,49.0,31.0,38.94736842105263,34.0,14.0,17.0,39.0,42.0,67.0,20.0,100.0,46.0,39.0,16.0,36.0,22.0,14.0,15.0,52.39290757884827
2021-01-25,30.0,28.0,61.0,14.0,36.8421052631579,94.0,0.0,31.0,72.0,39.0,25.0,18.0,38.0,14.0,18.0,45.0,34.0,21.0,13.0,28.0,49.180134944296256
2021-01-26,79.0,29.0,95.0,73.0,93.6842105263158,48.0,68.0,79.0,75.0,27.0,39.0,76.0,96.0,75.0,56.0,47.0,70.0,63.0,53.0,100.0,100.0
2021-01-27,30.0,27.0,45.0,28.0,0.0,31.0,0.0,77.0,36.0,13.0,25.0,37.0,54.0,14.0,0.0,15.0,17.0,40.0,26.0,14.0,39.42805586066217
2021-01-28,31.0,0.0,16.0,29.0,18.94736842105263,0.0,27.0,16.0,19.0,27.0,13.0,0.0,19.0,0.0,19.0,16.0,18.0,42.0,13.0,29.0,26.306292170092576
2021-01-29,48.0,29.0,31.0,30.0,0.0,16.0,41.0,0.0,19.0,27.0,13.0,19.0,19.0,15.0,56.0,47.0,18.0,63.0,13.0,14.0,38.60819080495842
2021-01-30,49.0,61.0,32.0,30.0,58.94736842105263,33.0,29.0,17.0,19.0,28.0,27.0,20.0,20.0,0.0,0.0,16.0,55.0,44.0,14.0,15.0,42.330927349756784
2021-01-31,16.0,0.0,0.0,30.0,94.73684210526316,17.0,0.0,33.0,38.0,14.0,13.0,79.0,20.0,0.0,0.0,32.0,54.0,65.0,0.0,0.0,37.69417856582457
2021-02-01,75.0,55.0,29.0,41.0,71.57894736842105,30.0,38.0,75.0,18.0,13.0,37.0,72.0,72.0,71.0,87.0,74.0,67.0,60.0,25.0,40.0,78.30299701867253
2021-02-02,47.0,58.0,31.0,29.0,37.89473684210526,48.0,14.0,33.0,56.0,14.0,0.0,98.0,95.0,30.0,37.0,16.0,71.0,0.0,41.0,15.0,57.45724148752549
2021-02-03,77.0,43.0,46.0,44.0,18.94736842105263,48.0,0.0,32.0,0.0,27.0,39.0,39.0,19.0,45.0,37.0,31.0,71.0,84.0,27.0,57.0,58.50462890318531
2021-02-04,32.0,0.0,63.0,45.0,38.94736842105263,33.0,28.0,49.0,76.0,55.0,13.0,19.0,58.0,30.0,38.0,47.0,36.0,43.0,41.0,59.0,59.92075945394634
2021-02-05,33.0,44.0,32.0,0.0,20.0,17.0,0.0,34.0,19.0,14.0,27.0,0.0,40.0,16.0,19.0,0.0,18.0,44.0,14.0,30.0,31.378471677388987
2021-02-06,66.0,45.0,33.0,92.0,58.94736842105263,17.0,14.0,66.0,78.0,71.0,81.0,80.0,61.0,47.0,98.0,16.0,37.0,89.0,56.0,61.0,86.97630629217008
2021-02-07,16.0,0.0,16.0,15.0,37.89473684210526,17.0,28.0,33.0,19.0,28.0,54.0,39.0,19.0,31.0,57.0,0.0,18.0,43.0,0.0,0.0,35.09728542287777
2021-02-08,15.0,27.0,30.0,27.0,17.894736842105264,30.0,39.0,15.0,35.0,51.0,25.0,36.0,55.0,14.0,35.0,15.0,82.0,40.0,25.0,27.0,47.76792719284481
2021-02-09,30.0,28.0,30.0,100.0,71.57894736842105,31.0,26.0,31.0,36.0,39.0,63.0,56.0,55.0,29.0,36.0,0.0,51.0,20.0,52.0,14.0,59.520633924368425
2021-02-10,29.0,14.0,44.0,56.0,52.63157894736842,60.0,26.0,15.0,35.0,64.0,25.0,72.0,54.0,14.0,35.0,15.0,67.0,40.0,50.0,40.0,60.195355405617455
2021-02-11,48.0,30.0,16.0,0.0,18.94736842105263,0.0,28.0,33.0,39.0,14.0,14.0,0.0,19.0,47.0,19.0,0.0,36.0,22.0,27.0,15.0,31.7472148124902
2021-02-12,62.0,100.0,78.0,44.0,74.73684210526316,96.0,14.0,16.0,73.0,27.0,64.0,76.0,57.0,59.0,56.0,46.0,70.0,41.0,27.0,85.0,86.88608190804959
2021-02-13,52.0,32.0,35.0,49.0,41.05263157894737,72.0,30.0,18.0,41.0,30.0,29.0,43.0,21.0,16.0,41.0,34.0,58.0,23.0,0.0,16.0,50.76102306605995
2021-02-14,0.0,16.0,0.0,17.0,21.05263157894737,0.0,16.0,18.0,21.0,30.0,30.0,22.0,0.0,17.0,0.0,0.0,39.0,23.0,15.0,16.0,22.438412050839485
2021-02-15,16.0,15.0,0.0,15.0,0.0,16.0,0.0,0.0,38.0,28.0,0.0,19.0,0.0,0.0,19.0,16.0,0.0,43.0,0.0,0.0,16.7699670484858
2021-02-16,32.0,29.0,0.0,15.0,18.94736842105263,16.0,42.0,33.0,0.0,28.0,26.0,39.0,19.0,15.0,38.0,48.0,18.0,21.0,27.0,29.0,36.81547152047701
2021-02-17,17.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.975050996391025
2021-02-18,32.0,15.0,33.0,31.0,0.0,0.0,28.0,50.0,0.0,29.0,13.0,40.0,20.0,31.0,38.0,16.0,18.0,22.0,14.0,45.0,35.40326376902558
2021-02-19,17.0,15.0,0.0,16.0,0.0,52.0,0.0,0.0,20.0,15.0,28.0,21.0,0.0,16.0,20.0,0.0,38.0,23.0,29.0,31.0,25.415816726816256
2021-02-20,37.0,17.0,55.0,34.0,22.105263157894736,38.0,64.0,76.0,44.0,64.0,61.0,46.0,66.0,52.0,22.0,18.0,83.0,49.0,47.0,0.0,66.71504785815159
2021-02-21,53.0,33.0,18.0,65.0,43.1578947368421,36.0,0.0,36.0,21.0,15.0,29.0,43.0,0.0,33.0,0.0,35.0,40.0,71.0,30.0,32.0,47.19127569433548
2021-02-22,29.0,40.0,15.0,27.0,34.73684210526316,45.0,0.0,30.0,17.0,25.0,12.0,0.0,18.0,28.0,52.0,29.0,49.0,39.0,25.0,13.0,39.333908677232074
2021-02-23,33.0,45.0,32.0,31.0,20.0,33.0,29.0,50.0,58.0,42.0,13.0,40.0,20.0,62.0,0.0,16.0,18.0,22.0,0.0,15.0,43.15471520477013
2021-02-24,33.0,30.0,50.0,62.0,60.0,0.0,14.0,34.0,20.0,29.0,55.0,20.0,60.0,63.0,59.0,33.0,37.0,45.0,14.0,30.0,55.75082378785502
2021-02-25,0.0,15.0,17.0,16.0,40.0,35.0,14.0,17.0,0.0,15.0,0.0,20.0,21.0,16.0,20.0,0.0,38.0,23.0,14.0,15.0,25.043150792405463
2021-02-26,0.0,0.0,0.0,0.0,18.94736842105263,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,14.0,15.0,6.10779852502746
2021-02-27,37.0,0.0,18.0,34.0,22.105263157894736,0.0,16.0,19.0,44.0,0.0,15.0,0.0,68.0,17.0,22.0,36.0,21.0,25.0,31.0,17.0,32.9515142005335
2021-02-28,17.0,16.0,17.0,16.0,41.05263157894737,35.0,15.0,35.0,40.0,29.0,28.0,62.0,0.0,16.0,100.0,17.0,37.0,69.0,14.0,31.0,47.33249646948063
2021-03-01,32.0,15.0,16.0,29.0,56.8421052631579,16.0,0.0,32.0,19.0,27.0,0.0,39.0,58.0,30.0,0.0,31.0,0.0,42.0,14.0,0.0,34.049898007217955
2021-03-02,16.0,14.0,0.0,0.0,18.94736842105263,16.0,14.0,16.0,19.0,14.0,13.0,19.0,39.0,15.0,19.0,0.0,18.0,22.0,0.0,15.0,21.461635022752233
2021-03-03,0.0,29.0,31.0,14.0,54.73684210526316,16.0,41.0,32.0,74.0,27.0,39.0,38.0,38.0,0.0,55.0,30.0,17.0,42.0,40.0,28.0,48.128824729326844
2021-03-04,16.0,30.0,16.0,15.0,58.94736842105263,34.0,42.0,17.0,19.0,56.0,14.0,40.0,40.0,0.0,39.0,0.0,18.0,65.0,28.0,30.0,43.07625921857838
2021-03-05,32.0,0.0,32.0,15.0,18.94736842105263,0.0,0.0,33.0,39.0,0.0,13.0,0.0,0.0,15.0,19.0,32.0,36.0,0.0,27.0,15.0,24.36842931115644
2021-03-06,34.0,31.0,0.0,32.0,21.05263157894737,0.0,0.0,35.0,62.0,45.0,0.0,84.0,43.0,65.0,41.0,0.0,76.0,47.0,29.0,16.0,49.27035932841677
2021-03-07,100.0,77.0,34.0,31.0,40.0,87.0,43.0,52.0,40.0,29.0,55.0,41.0,81.0,32.0,20.0,81.0,19.0,91.0,43.0,60.0,78.70704534756003
2021-03-08,63.0,29.0,31.0,44.0,75.78947368421052,16.0,41.0,31.0,0.0,14.0,13.0,58.0,19.0,30.0,55.0,0.0,35.0,85.0,13.0,72.0,54.020869292327006
2021-03-09,0.0,30.0,16.0,30.0,56.8421052631579,0.0,28.0,16.0,0.0,28.0,27.0,19.0,20.0,31.0,57.0,16.0,18.0,64.0,14.0,30.0,37.32935823003295
2021-03-10,0.0,15.0,0.0,30.0,0.0,0.0,14.0,32.0,19.0,14.0,13.0,0.0,0.0,15.0,19.0,31.0,35.0,43.0,0.0,0.0,20.86929232700455
2021-03-11,33.0,30.0,16.0,0.0,38.94736842105263,66.0,43.0,17.0,20.0,0.0,14.0,20.0,0.0,16.0,38.0,48.0,37.0,0.0,14.0,15.0,34.72854228777656
2021-03-12,16.0,15.0,0.0,45.0,18.94736842105263,33.0,28.0,17.0,38.0,0.0,0.0,20.0,20.0,31.0,56.0,32.0,54.0,44.0,56.0,15.0,40.16946493017417
2021-03-13,52.0,47.0,35.0,16.0,21.05263157894737,18.0,0.0,35.0,42.0,30.0,14.0,43.0,21.0,16.0,62.0,17.0,39.0,47.0,0.0,0.0,41.3698415189079
