date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2020-02-25,32.0,33.0,0.0,50.0,50.0,0.0,38.0,0.0,0.0,0.0,28.116343490304708
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,51.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,14.265927977839334
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,40.0,53.0,0.0,0.0,12.880886426592799
2020-03-02,0.0,32.0,46.0,48.0,48.0,0.0,0.0,48.0,0.0,0.0,30.74792243767313
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,33.0,0.0,0.0,49.0,0.0,37.0,0.0,0.0,48.0,23.130193905817173
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,37.0,54.0,56.0,0.0,0.0,43.0,55.0,0.0,0.0,33.933518005540165
2020-03-09,0.0,0.0,48.0,0.0,0.0,56.0,0.0,0.0,0.0,48.0,21.052631578947366
2020-03-10,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,8.033240997229917
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,30.0,0.0,45.0,47.0,46.0,0.0,36.0,47.0,0.0,45.0,40.9972299168975
2020-03-16,27.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,15.373961218836564
2020-03-17,0.0,0.0,0.0,0.0,44.0,49.0,33.0,0.0,0.0,0.0,17.45152354570637
2020-03-18,0.0,31.0,0.0,47.0,46.0,0.0,0.0,46.0,45.0,0.0,29.778393351800553
2020-03-19,60.0,0.0,46.0,0.0,47.0,54.0,37.0,47.0,47.0,46.0,53.18559556786703
2020-03-20,29.0,0.0,0.0,0.0,0.0,52.0,35.0,0.0,45.0,44.0,28.393351800554015
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,100.0,34.0,100.0,51.0,0.0,59.0,77.0,51.0,100.0,100.0,93.0747922437673
2020-03-23,50.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,39.0,0.0,21.468144044321328
2020-03-24,28.0,29.0,0.0,0.0,0.0,0.0,0.0,43.0,84.0,0.0,25.484764542936283
2020-03-25,0.0,29.0,42.0,43.0,0.0,50.0,33.0,0.0,43.0,42.0,39.05817174515235
2020-03-26,0.0,87.0,42.0,87.0,44.0,100.0,100.0,44.0,43.0,85.0,87.53462603878116
2020-03-27,27.0,28.0,41.0,0.0,0.0,97.0,32.0,0.0,0.0,41.0,36.84210526315789
2020-03-28,32.0,100.0,97.0,100.0,100.0,58.0,38.0,100.0,49.0,48.0,100.0
2020-03-29,31.0,66.0,96.0,49.0,96.0,57.0,37.0,49.0,48.0,95.0,86.42659279778393
2020-03-30,54.0,57.0,0.0,0.0,43.0,96.0,0.0,42.0,0.0,82.0,51.800554016620495
2020-03-31,0.0,29.0,41.0,41.0,0.0,0.0,32.0,0.0,40.0,0.0,25.346260387811633
2020-04-01,54.0,0.0,0.0,83.0,0.0,0.0,32.0,85.0,0.0,80.0,46.260387811634345
2020-04-02,0.0,0.0,0.0,44.0,43.0,50.0,33.0,0.0,0.0,84.0,35.180055401662045
2020-04-03,0.0,0.0,44.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,18.421052631578945
2020-04-04,0.0,0.0,0.0,0.0,52.0,0.0,39.0,0.0,0.0,50.0,19.529085872576175
2020-04-05,0.0,35.0,0.0,0.0,0.0,60.0,0.0,0.0,51.0,0.0,20.221606648199444
2020-04-06,0.0,0.0,0.0,0.0,44.0,50.0,33.0,43.0,0.0,0.0,23.545706371191134
2020-04-07,28.0,0.0,0.0,0.0,0.0,52.0,0.0,44.0,0.0,43.0,23.130193905817173
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,29.0,61.0,44.0,91.0,45.0,53.0,34.0,92.0,44.0,44.0,74.37673130193906
2020-04-14,57.0,30.0,0.0,45.0,44.0,51.0,0.0,0.0,0.0,0.0,31.440443213296398
2020-04-15,28.0,29.0,0.0,0.0,0.0,0.0,34.0,43.0,0.0,42.0,24.37673130193906
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
