date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2021-04-18,0.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.069219440353461
2021-04-19,0.0,26.0,40.0,24.0,24.0,21.0,41.0,21.0,26.0,32.0,37.555228276877756
2021-04-20,0.0,0.0,0.0,0.0,24.0,22.0,42.0,0.0,0.0,0.0,12.960235640648012
2021-04-21,35.0,26.0,0.0,25.0,49.0,0.0,0.0,43.0,0.0,33.0,31.07511045655375
2021-04-22,19.0,0.0,22.0,25.0,25.0,44.0,44.0,23.0,54.0,17.0,40.20618556701031
2021-04-23,19.0,0.0,22.0,26.0,26.0,0.0,46.0,0.0,0.0,0.0,20.471281296023562
2021-04-24,40.0,31.0,0.0,86.0,0.0,25.0,0.0,25.0,0.0,19.0,33.28424153166421
2021-04-25,0.0,31.0,24.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.487481590574372
2021-04-26,16.0,25.0,38.0,0.0,45.0,19.0,38.0,40.0,48.0,15.0,41.826215022091304
2021-04-27,18.0,0.0,20.0,47.0,0.0,61.0,41.0,0.0,0.0,0.0,27.540500736377023
2021-04-28,48.0,72.0,19.0,45.0,87.0,19.0,0.0,19.0,0.0,0.0,45.5081001472754
2021-04-29,33.0,0.0,38.0,22.0,44.0,39.0,39.0,61.0,49.0,16.0,50.220913107511045
2021-04-30,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.3019145802650955
2021-05-01,32.0,24.0,0.0,43.0,21.0,19.0,56.0,76.0,70.0,15.0,52.4300441826215
2021-05-02,100.0,100.0,0.0,69.0,24.0,61.0,20.0,41.0,0.0,31.0,65.68483063328424
2021-05-03,52.0,53.0,21.0,24.0,23.0,41.0,21.0,44.0,77.0,16.0,54.78645066273933
2021-05-04,32.0,76.0,19.0,45.0,23.0,39.0,59.0,100.0,73.0,0.0,68.63033873343151
2021-05-05,17.0,75.0,19.0,67.0,68.0,58.0,100.0,40.0,49.0,63.0,81.88512518409425
2021-05-06,49.0,76.0,77.0,69.0,91.0,60.0,78.0,40.0,49.0,32.0,91.45802650957289
2021-05-07,72.0,0.0,21.0,100.0,75.0,21.0,64.0,68.0,0.0,34.0,67.0103092783505
2021-05-08,0.0,62.0,24.0,57.0,55.0,24.0,24.0,50.0,59.0,0.0,52.28276877761414
2021-05-09,0.0,0.0,23.0,27.0,0.0,0.0,24.0,0.0,0.0,0.0,10.898379970544918
2021-05-10,49.0,25.0,76.0,66.0,44.0,57.0,57.0,59.0,0.0,61.0,72.7540500736377
2021-05-11,16.0,50.0,19.0,44.0,44.0,39.0,59.0,40.0,24.0,0.0,49.33726067746686
2021-05-12,54.0,0.0,42.0,73.0,24.0,65.0,85.0,44.0,79.0,16.0,70.98674521354933
2021-05-13,18.0,54.0,0.0,24.0,24.0,21.0,21.0,0.0,26.0,16.0,30.044182621502202
2021-05-14,17.0,78.0,21.0,25.0,0.0,21.0,0.0,62.0,26.0,0.0,36.81885125184094
2021-05-15,0.0,55.0,21.0,24.0,24.0,42.0,65.0,42.0,0.0,0.0,40.20618556701031
2021-05-16,17.0,53.0,40.0,23.0,24.0,41.0,41.0,21.0,77.0,48.0,56.70103092783505
2021-05-17,68.0,52.0,40.0,47.0,47.0,41.0,62.0,83.0,49.0,65.0,81.59057437407952
2021-05-18,18.0,52.0,21.0,24.0,24.0,21.0,0.0,21.0,50.0,0.0,34.02061855670103
2021-05-19,0.0,0.0,20.0,23.0,46.0,62.0,20.0,63.0,25.0,0.0,38.144329896907216
2021-05-20,39.0,56.0,66.0,26.0,78.0,23.0,67.0,23.0,84.0,17.0,70.54491899852724
2021-05-21,17.0,27.0,0.0,24.0,74.0,43.0,42.0,42.0,53.0,0.0,47.422680412371136
2021-05-22,40.0,0.0,0.0,28.0,0.0,24.0,0.0,0.0,0.0,37.0,18.998527245949926
2021-05-23,20.0,30.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,14.285714285714283
2021-05-24,71.0,53.0,42.0,75.0,100.0,65.0,64.0,43.0,53.0,34.0,88.36524300441826
2021-05-25,36.0,54.0,0.0,73.0,74.0,0.0,43.0,66.0,79.0,34.0,67.59941089837997
2021-05-26,33.0,77.0,59.0,48.0,93.0,21.0,61.0,0.0,100.0,81.0,84.38880706921944
2021-05-27,37.0,28.0,43.0,25.0,25.0,44.0,0.0,22.0,54.0,17.0,43.44624447717231
2021-05-28,21.0,0.0,49.0,28.0,0.0,0.0,25.0,26.0,31.0,19.0,29.307805596465386
2021-05-29,22.0,32.0,25.0,29.0,0.0,0.0,25.0,77.0,32.0,0.0,35.64064801178203
2021-05-30,41.0,63.0,100.0,87.0,29.0,100.0,75.0,53.0,31.0,100.0,100.0
2021-05-31,18.0,82.0,44.0,0.0,77.0,23.0,22.0,66.0,54.0,0.0,56.84830633284241
