date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,84.0,70.0,65.0,99.0,100.0,83.0,41.0,19.0,68.0,50.0,70.0,67.0,67.0,76.0,51.0,47.5,42.0,38.0,59.0,83.0,87.9381443298969
2020-10-06,52.0,98.0,66.0,41.0,30.0,34.0,42.0,0.0,0.0,17.0,54.0,35.0,51.0,47.0,35.0,48.75,14.0,39.0,0.0,52.0,51.94158075601374
2020-10-07,34.0,24.0,0.0,20.0,30.0,67.0,21.0,56.0,35.0,0.0,35.0,34.0,33.0,46.0,34.0,32.5,41.0,58.0,98.0,34.0,50.34364261168385
2020-10-08,18.0,50.0,52.0,42.0,30.0,35.0,87.0,0.0,72.0,70.0,37.0,53.0,53.0,32.0,18.0,35.0,29.0,41.0,41.0,36.0,57.11340206185567
2020-10-09,59.0,84.0,57.0,70.0,34.0,0.0,25.0,0.0,100.0,100.0,41.0,60.0,0.0,54.0,20.0,38.75,33.0,69.0,23.0,40.0,62.38831615120275
2020-10-10,21.0,0.0,20.0,25.0,0.0,0.0,52.0,45.0,0.0,21.0,0.0,41.0,21.0,38.0,0.0,0.0,17.0,48.0,0.0,21.0,25.42955326460481
2020-10-11,0.0,0.0,18.0,0.0,16.0,0.0,47.0,42.0,0.0,0.0,20.0,19.0,0.0,35.0,19.0,36.25,31.0,22.0,0.0,38.0,23.59106529209622
2020-10-12,37.0,0.0,18.0,66.0,0.0,0.0,90.0,78.0,19.0,18.0,19.0,37.0,55.0,16.0,37.0,17.5,30.0,42.0,43.0,37.0,45.32646048109966
2020-10-13,0.0,0.0,0.0,22.0,16.0,18.0,0.0,0.0,19.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0,15.0,0.0,21.0,0.0,10.171821305841924
2020-10-14,36.0,52.0,18.0,43.0,31.0,72.0,22.0,20.0,37.0,54.0,57.0,18.0,18.0,0.0,37.0,17.5,0.0,63.0,63.0,54.0,48.96907216494845
2020-10-15,19.0,27.0,0.0,23.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,18.75,16.0,0.0,0.0,19.0,13.934707903780067
2020-10-16,20.0,28.0,38.0,24.0,17.0,0.0,24.0,0.0,0.0,20.0,0.0,0.0,19.0,0.0,0.0,38.75,16.0,22.0,0.0,20.0,19.70790378006873
2020-10-17,21.0,0.0,0.0,25.0,36.0,21.0,77.0,46.0,0.0,21.0,22.0,21.0,0.0,37.0,21.0,40.0,17.0,24.0,49.0,21.0,34.29553264604811
2020-10-18,40.0,29.0,19.0,0.0,52.0,80.0,50.0,44.0,41.0,20.0,63.0,40.0,20.0,19.0,41.0,58.75,16.0,69.0,23.0,20.0,51.18556701030927
2020-10-19,36.0,0.0,34.0,22.0,16.0,36.0,89.0,20.0,18.0,36.0,94.0,18.0,71.0,98.0,55.0,68.75,44.0,21.0,64.0,54.0,61.49484536082474
2020-10-20,18.0,99.0,0.0,21.0,15.0,0.0,22.0,58.0,18.0,35.0,18.0,35.0,17.0,16.0,18.0,17.5,0.0,20.0,20.0,0.0,30.756013745704468
2020-10-21,52.0,48.0,50.0,0.0,15.0,34.0,43.0,38.0,18.0,17.0,18.0,18.0,17.0,31.0,0.0,67.5,14.0,80.0,60.0,52.0,46.21993127147766
2020-10-22,18.0,53.0,36.0,0.0,0.0,0.0,23.0,20.0,19.0,54.0,19.0,55.0,36.0,51.0,19.0,17.5,44.0,42.0,21.0,18.0,37.491408934707906
2020-10-23,0.0,0.0,0.0,0.0,16.0,19.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,17.5,0.0,21.0,0.0,18.0,14.467353951890034
2020-10-24,37.0,26.0,18.0,0.0,31.0,56.0,22.0,40.0,37.0,18.0,58.0,37.0,54.0,50.0,19.0,52.5,45.0,42.0,21.0,55.0,49.38144329896907
2020-10-25,18.0,76.0,35.0,21.0,16.0,54.0,22.0,20.0,72.0,90.0,38.0,18.0,53.0,33.0,18.0,52.5,44.0,82.0,42.0,18.0,56.529209621993125
2020-10-26,17.0,0.0,33.0,20.0,15.0,34.0,42.0,39.0,0.0,0.0,36.0,0.0,17.0,15.0,0.0,0.0,14.0,0.0,40.0,0.0,22.130584192439866
2020-10-27,17.0,70.0,65.0,20.0,42.0,50.0,61.0,0.0,33.0,66.0,17.0,100.0,65.0,30.0,50.0,63.75,40.0,0.0,57.0,0.0,58.1958762886598
2020-10-28,51.0,48.0,100.0,61.0,15.0,34.0,63.0,74.0,52.0,17.0,71.0,68.0,34.0,46.0,35.0,16.25,14.0,39.0,20.0,35.0,61.391752577319586
2020-10-29,17.0,49.0,17.0,41.0,15.0,17.0,21.0,19.0,35.0,52.0,36.0,35.0,69.0,47.0,53.0,50.0,14.0,58.0,100.0,51.0,54.70790378006872
2020-10-30,30.0,21.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,15.0,16.0,30.0,30.0,14.0,15.0,15.0,0.0,34.0,35.0,15.0,20.962199312714777
2020-10-31,78.0,0.0,75.0,74.0,68.0,31.0,19.0,86.0,48.0,32.0,65.0,47.0,47.0,43.0,64.0,45.0,13.0,18.0,37.0,94.0,67.62886597938144
2020-11-01,0.0,0.0,32.0,39.0,28.0,33.0,20.0,18.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,13.0,19.0,19.0,16.0,18.419243986254294
2020-11-02,16.0,0.0,32.0,39.0,0.0,16.0,20.0,18.0,17.0,0.0,34.0,0.0,33.0,15.0,0.0,16.25,27.0,37.0,57.0,16.0,27.02749140893471
2020-11-03,49.0,47.0,32.0,59.0,71.0,33.0,0.0,36.0,68.0,67.0,34.0,82.0,49.0,15.0,34.0,32.5,40.0,38.0,39.0,50.0,60.171821305841924
2020-11-04,29.0,21.0,57.0,52.0,25.0,29.0,54.0,65.0,0.0,15.0,31.0,44.0,58.0,26.0,30.0,42.5,0.0,33.0,34.0,72.0,49.312714776632305
2020-11-05,0.0,0.0,15.0,0.0,13.0,16.0,0.0,68.0,16.0,0.0,16.0,16.0,0.0,0.0,16.0,0.0,13.0,0.0,18.0,0.0,14.22680412371134
2020-11-06,32.0,68.0,47.0,38.0,28.0,32.0,40.0,35.0,65.0,32.0,34.0,16.0,16.0,29.0,66.0,46.25,26.0,55.0,55.0,32.0,54.45017182130584
2020-11-07,0.0,0.0,30.0,18.0,0.0,30.0,38.0,17.0,15.0,0.0,16.0,0.0,15.0,14.0,0.0,15.0,12.0,17.0,18.0,0.0,17.52577319587629
2020-11-08,33.0,67.0,15.0,19.0,0.0,16.0,20.0,0.0,33.0,0.0,17.0,32.0,0.0,29.0,0.0,31.25,13.0,55.0,56.0,32.0,32.18213058419244
2020-11-09,32.0,0.0,47.0,38.0,27.0,16.0,39.0,17.0,49.0,16.0,66.0,0.0,63.0,28.0,32.0,30.0,26.0,36.0,18.0,79.0,45.29209621993128
2020-11-10,66.0,69.0,79.0,78.0,57.0,49.0,61.0,53.0,50.0,66.0,69.0,50.0,66.0,74.0,49.0,62.5,27.0,95.0,94.0,49.0,86.83848797250859
2020-11-11,31.0,64.0,74.0,54.0,13.0,60.0,75.0,100.0,46.0,30.0,16.0,30.0,15.0,69.0,31.0,58.75,49.0,35.0,53.0,0.0,62.11340206185567
2020-11-12,49.0,23.0,16.0,58.0,14.0,16.0,40.0,54.0,16.0,32.0,34.0,49.0,0.0,30.0,33.0,16.25,27.0,37.0,56.0,33.0,43.52233676975945
2020-11-13,16.0,0.0,16.0,0.0,28.0,0.0,20.0,18.0,16.0,32.0,17.0,0.0,16.0,15.0,33.0,15.0,0.0,0.0,0.0,16.0,17.7319587628866
2020-11-14,47.0,44.0,15.0,56.0,27.0,32.0,19.0,34.0,32.0,31.0,33.0,32.0,0.0,14.0,16.0,15.0,38.0,36.0,36.0,31.0,40.41237113402062
2020-11-15,16.0,46.0,32.0,39.0,14.0,49.0,40.0,0.0,32.0,49.0,0.0,16.0,32.0,29.0,66.0,31.25,13.0,55.0,19.0,48.0,43.04123711340206
2020-11-16,16.0,91.0,79.0,97.0,56.0,64.0,100.0,54.0,16.0,32.0,68.0,48.0,32.0,59.0,50.0,46.25,66.0,93.0,38.0,16.0,77.0618556701031
2020-11-17,33.0,23.0,32.0,19.0,28.0,16.0,20.0,36.0,33.0,16.0,17.0,0.0,16.0,29.0,33.0,0.0,27.0,19.0,38.0,49.0,33.264604810996566
