date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2021-03-12,76.0,71.0,44.0,40.0,72.0,60.0,50.0,49.0,25.0,41.0,51.25,61.8421052631579,37.0,75.82417582417582,59.0,76.0,50.0,23.0,100.0,48.83720930232558,75.4165420046125
2021-03-13,41.0,61.0,59.0,57.0,62.0,63.0,80.0,66.0,80.0,90.0,68.75,64.47368421052632,79.0,27.47252747252747,63.0,35.0,53.191489361702125,24.0,47.0,52.325581395348834,79.65735832572015
2021-03-14,13.0,15.0,22.0,0.0,44.0,15.0,25.0,12.0,26.0,11.0,13.75,25.0,25.0,0.0,45.0,0.0,12.76595744680851,35.0,29.0,24.41860465116279,26.678976176009993
2021-03-15,95.0,53.0,41.0,100.0,76.0,76.0,46.0,64.0,47.0,39.0,57.5,55.26315789473684,55.0,65.93406593406593,66.0,25.0,55.319148936170215,76.0,75.0,63.95348837209303,83.64673852905601
2021-03-16,66.0,75.0,10.0,23.0,38.0,52.0,32.0,53.0,22.0,36.0,33.75,32.89473684210526,32.0,21.978021978021978,26.0,48.0,54.255319148936174,60.0,38.0,63.95348837209303,55.52809800672228
2021-03-17,12.0,28.0,0.0,26.0,0.0,14.0,12.0,36.0,37.0,30.0,51.25,23.68421052631579,24.0,37.362637362637365,0.0,21.0,24.46808510638298,33.0,14.0,47.674418604651166,32.00919553275051
2021-03-18,37.0,42.0,22.0,65.0,57.0,44.0,25.0,84.0,37.0,41.0,37.5,35.526315789473685,48.0,12.087912087912088,72.0,54.0,37.234042553191486,66.0,42.0,47.674418604651166,61.515987819031714
2021-03-19,76.0,86.0,67.0,94.0,58.0,88.0,99.0,74.0,76.0,94.0,66.25,61.8421052631579,37.0,75.82417582417582,74.0,66.0,37.234042553191486,58.0,87.0,97.67441860465117,100.0
2021-03-20,100.0,65.0,50.0,60.0,66.0,67.0,70.0,56.0,100.0,35.0,15.0,55.26315789473684,28.0,42.857142857142854,100.0,12.0,28.72340425531915,52.0,33.0,41.86046511627907,73.17260086767851
2021-03-21,27.0,31.0,24.0,28.0,63.0,48.0,27.0,39.0,27.0,44.0,27.5,13.157894736842104,53.0,27.47252747252747,16.0,12.0,26.595744680851062,49.0,30.0,12.790697674418604,42.4705565178855
2021-03-22,24.0,13.0,21.0,37.0,68.0,42.0,23.0,46.0,24.0,10.0,36.25,46.05263157894737,35.0,24.175824175824175,28.0,51.0,23.404255319148938,32.0,40.0,11.627906976744185,43.149099809519164
2021-03-23,12.0,52.0,61.0,25.0,41.0,27.0,46.0,57.0,58.0,58.0,60.0,67.10526315789474,34.0,24.175824175824175,41.0,51.0,57.4468085106383,53.0,53.0,56.97674418604651,63.46339881590652
2021-03-24,38.0,43.0,66.0,66.0,58.0,15.0,50.0,62.0,38.0,31.0,26.25,61.8421052631579,62.0,63.73626373626374,30.0,44.0,25.53191489361702,80.0,43.0,60.46511627906977,65.44060352373299
2021-03-25,64.0,43.0,22.0,81.0,89.0,60.0,100.0,100.0,51.0,42.0,52.5,75.0,50.0,90.10989010989012,90.0,67.0,0.0,34.0,44.0,37.2093023255814,80.92063897695391
2021-03-26,54.0,92.0,60.0,86.0,47.0,95.0,53.0,53.0,68.0,100.0,97.5,92.10526315789474,79.0,53.84615384615385,79.0,82.0,40.42553191489362,61.0,61.0,26.74418604651163,93.73967556118268
2021-03-27,14.0,32.0,37.0,45.0,16.0,17.0,28.0,41.0,42.0,23.0,28.75,27.63157894736842,14.0,42.857142857142854,50.0,12.0,27.659574468085108,25.0,32.0,27.906976744186046,39.57057865067863
2021-03-28,58.0,65.0,38.0,91.0,50.0,85.0,57.0,28.0,57.0,47.0,73.75,55.26315789473684,56.0,71.42857142857143,67.0,100.0,100.0,51.0,98.0,69.76744186046511,89.5021066236498
2021-03-29,66.0,89.0,23.0,14.0,15.0,46.0,51.0,63.0,65.0,32.0,66.25,25.0,38.0,65.93406593406593,31.0,34.0,63.829787234042556,24.0,60.0,63.95348837209303,63.54913213322389
