date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-01-29,16.0,10.0,0.0,18.0,16.0,13.0,33.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.956167814652474
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,17.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,0.0,5.823418910457108
2020-02-01,33.0,0.0,14.0,0.0,17.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.0,37.0,14.0,0.0,37.0,0.0,49.0,17.783343769567942
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,17.0,0.0,15.0,0.0,18.0,29.0,0.0,19.0,19.0,21.0,0.0,0.0,19.0,0.0,19.0,0.0,21.0,19.0,0.0,0.0,13.525360050093926
2020-02-08,17.0,11.0,0.0,20.0,17.0,0.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,8.328115216030056
2020-02-09,0.0,10.0,14.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,13.0,20.0,17.0,27.0,0.0,9.89355040701315
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,14.0,0.0,16.0,0.0,0.0,18.0,18.0,0.0,22.0,17.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764558547276144
2020-02-12,0.0,0.0,0.0,17.0,15.0,13.0,0.0,0.0,17.0,18.0,21.0,0.0,0.0,0.0,17.0,0.0,19.0,17.0,26.0,0.0,11.271133375078273
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,0.0,19.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,25.0,7.764558547276144
2020-02-15,0.0,12.0,16.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,23.0,0.0,29.0,0.0,10.018785222291799
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,24.0,6.70006261740764
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
