date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,0.0,14.0,79.0,18.0,40.0,16.0,20.0,38.0,77.0,31.0,36.87707641196013
2020-02-02,61.0,66.0,55.0,34.0,38.0,45.0,57.0,70.0,36.0,45.0,56.14617940199336
2020-02-03,28.0,36.0,34.0,62.0,69.0,14.0,52.0,16.0,33.0,55.0,44.18604651162791
2020-02-04,16.0,0.0,0.0,36.0,0.0,0.0,0.0,37.0,19.0,31.0,15.393133997785162
2020-02-05,79.0,42.0,58.0,36.0,81.0,31.0,0.0,19.0,57.0,48.0,49.944629014396455
2020-02-06,17.0,15.0,41.0,0.0,21.0,17.0,0.0,59.0,40.0,0.0,23.255813953488374
2020-02-07,34.0,0.0,0.0,19.0,0.0,17.0,0.0,20.0,20.0,0.0,12.181616832779623
2020-02-08,49.0,43.0,60.0,19.0,64.0,33.0,82.0,38.0,58.0,16.0,51.16279069767442
2020-02-09,15.0,26.0,0.0,17.0,19.0,0.0,38.0,17.0,0.0,45.0,19.601328903654487
2020-02-10,59.0,39.0,0.0,17.0,75.0,30.0,37.0,52.0,35.0,29.0,41.30675526024363
2020-02-11,15.0,13.0,19.0,35.0,39.0,31.0,39.0,18.0,37.0,15.0,28.903654485049834
2020-02-12,15.0,26.0,18.0,17.0,0.0,0.0,19.0,17.0,18.0,0.0,14.396456256921374
2020-02-13,0.0,0.0,38.0,70.0,19.0,30.0,59.0,18.0,19.0,16.0,29.789590254706535
2020-02-14,32.0,56.0,39.0,36.0,100.0,16.0,20.0,38.0,0.0,48.0,42.63565891472869
2020-02-15,69.0,44.0,21.0,19.0,65.0,51.0,65.0,41.0,82.0,34.0,54.374307862679956
2020-02-16,16.0,0.0,20.0,0.0,21.0,16.0,21.0,19.0,19.0,0.0,14.617940199335548
2020-02-17,31.0,40.0,19.0,17.0,39.0,30.0,19.0,18.0,55.0,15.0,31.33997785160576
2020-02-18,15.0,41.0,74.0,35.0,39.0,30.0,39.0,35.0,37.0,46.0,43.30011074197121
2020-02-19,0.0,0.0,19.0,37.0,40.0,0.0,20.0,19.0,56.0,32.0,24.69545957918051
2020-02-20,16.0,14.0,0.0,0.0,20.0,0.0,20.0,37.0,39.0,16.0,17.940199335548172
2020-02-21,50.0,59.0,41.0,37.0,63.0,65.0,21.0,77.0,100.0,66.0,64.11960132890366
2020-02-22,17.0,0.0,63.0,19.0,21.0,34.0,0.0,40.0,40.0,0.0,25.913621262458474
2020-02-23,16.0,42.0,0.0,54.0,80.0,46.0,100.0,37.0,0.0,0.0,41.52823920265781
2020-02-24,15.0,13.0,37.0,34.0,38.0,15.0,19.0,35.0,37.0,15.0,28.571428571428573
2020-02-25,0.0,39.0,35.0,0.0,19.0,0.0,37.0,17.0,17.0,15.0,19.822812846068658
2020-02-26,60.0,38.0,0.0,50.0,55.0,29.0,92.0,51.0,18.0,59.0,50.055370985603545
2020-02-27,44.0,13.0,18.0,49.0,37.0,15.0,37.0,52.0,52.0,44.0,39.97785160575858
2020-02-28,16.0,41.0,57.0,53.0,60.0,15.0,20.0,55.0,75.0,16.0,45.18272425249169
2020-02-29,0.0,14.0,19.0,17.0,38.0,31.0,0.0,36.0,0.0,15.0,18.826135105204873
2020-03-01,0.0,13.0,36.0,49.0,37.0,0.0,0.0,17.0,36.0,15.0,22.48062015503876
2020-03-02,30.0,26.0,18.0,50.0,93.0,74.0,56.0,17.0,0.0,44.0,45.18272425249169
2020-03-03,15.0,13.0,19.0,51.0,76.0,0.0,0.0,35.0,18.0,30.0,28.460686600221486
2020-03-04,30.0,0.0,36.0,17.0,57.0,29.0,19.0,52.0,18.0,44.0,33.44407530454042
2020-03-05,15.0,39.0,0.0,17.0,37.0,15.0,19.0,34.0,0.0,0.0,19.4905869324474
2020-03-06,15.0,13.0,38.0,0.0,19.0,15.0,19.0,0.0,37.0,30.0,20.598006644518275
2020-03-07,49.0,29.0,79.0,55.0,20.0,16.0,41.0,19.0,39.0,32.0,41.97120708748616
2020-03-08,30.0,39.0,55.0,50.0,56.0,15.0,57.0,85.0,18.0,60.0,51.49501661129568
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,15.0,3.654485049833887
2020-03-10,29.0,26.0,0.0,17.0,37.0,43.0,56.0,51.0,88.0,15.0,40.08859357696568
2020-03-11,29.0,39.0,36.0,33.0,37.0,0.0,37.0,0.0,35.0,29.0,30.45404208194906
2020-03-12,15.0,0.0,36.0,16.0,0.0,0.0,0.0,17.0,34.0,14.0,14.617940199335548
2020-03-13,0.0,14.0,0.0,36.0,0.0,16.0,21.0,0.0,38.0,32.0,17.386489479512736
2020-03-14,63.0,0.0,19.0,18.0,20.0,31.0,60.0,0.0,38.0,31.0,31.007751937984498
2020-03-15,29.0,12.0,17.0,0.0,18.0,0.0,0.0,33.0,0.0,28.0,15.171650055370986
2020-03-16,39.0,23.0,32.0,44.0,16.0,13.0,33.0,0.0,31.0,0.0,25.58139534883721
2020-03-17,38.0,55.0,77.0,43.0,64.0,48.0,63.0,14.0,91.0,64.0,61.68327796234773
2020-03-18,0.0,12.0,32.0,30.0,0.0,26.0,17.0,31.0,16.0,13.0,19.601328903654487
2020-03-19,42.0,85.0,33.0,47.0,52.0,40.0,53.0,64.0,33.0,54.0,55.70321151716501
2020-03-20,68.0,59.0,33.0,45.0,86.0,26.0,67.0,63.0,48.0,41.0,59.3576965669989
2020-03-21,0.0,25.0,0.0,32.0,36.0,14.0,18.0,49.0,33.0,14.0,24.473975636766337
2020-03-22,100.0,100.0,35.0,100.0,92.0,100.0,90.0,100.0,86.0,100.0,100.0
2020-03-23,35.0,40.0,100.0,78.0,30.0,81.0,88.0,14.0,27.0,46.0,59.689922480620154
2020-03-24,12.0,22.0,30.0,14.0,0.0,24.0,15.0,29.0,15.0,12.0,19.158361018826135
2020-03-25,12.0,22.0,30.0,41.0,0.0,36.0,46.0,29.0,29.0,37.0,31.229235880398672
