date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-12-18,24.0,48.0,49.0,70.0,45.0,52.0,39.0,50.0,48.0,48.0,55.0,41.0,33.0,48.0,39.0,23.0,54.0,29.0,34.0,37.0,43.3
2020-12-19,21.0,35.0,40.0,56.0,39.0,32.0,46.0,38.0,50.0,67.0,43.0,50.0,34.0,37.0,40.0,20.0,47.0,36.0,22.0,32.0,39.25
2020-12-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-21,71.0,71.0,54.0,72.0,61.0,64.0,60.0,52.0,49.0,91.0,57.0,48.0,58.0,53.0,59.0,45.0,71.0,59.0,59.0,60.0,60.7
2020-12-22,43.0,36.0,47.0,52.0,44.0,47.0,32.0,45.0,39.0,43.0,31.0,33.0,35.0,32.0,21.0,34.0,33.0,49.0,47.0,30.0,38.65
2020-12-23,80.0,41.0,45.0,65.0,72.0,51.0,28.0,43.0,77.0,56.0,48.0,30.0,46.0,48.0,66.0,44.0,64.0,47.0,54.0,76.0,54.05
2020-12-24,40.0,27.0,47.0,39.0,35.0,43.0,25.0,42.0,62.0,32.0,54.0,62.0,40.0,41.0,37.0,51.0,56.0,43.0,48.0,38.0,43.1
2020-12-25,48.0,45.0,35.0,47.0,29.0,33.0,23.0,22.0,53.0,43.0,46.0,29.0,27.0,29.0,36.0,46.0,41.0,30.0,32.0,40.0,36.7
2020-12-26,47.0,18.0,35.0,42.0,19.0,41.0,24.0,46.0,40.0,51.0,24.0,41.0,42.0,29.0,32.0,31.0,37.0,31.0,49.0,43.0,36.1
2020-12-27,43.0,36.0,34.0,56.0,30.0,40.0,33.0,30.0,36.0,39.0,46.0,40.0,54.0,41.0,32.0,25.0,37.0,37.0,43.0,38.0,38.5
2020-12-28,31.0,33.0,28.0,30.0,30.0,40.0,19.0,33.0,54.0,35.0,34.0,37.0,38.0,26.0,44.0,28.0,33.0,28.0,23.0,24.0,32.4
2020-12-29,71.0,47.0,42.0,26.0,31.0,24.0,33.0,39.0,43.0,44.0,38.0,27.0,29.0,29.0,59.0,35.0,38.0,28.0,30.0,42.0,37.75
2020-12-30,37.0,28.0,16.0,31.0,31.0,38.0,20.0,19.0,11.0,28.0,16.0,21.0,30.0,21.0,34.0,13.0,23.0,32.0,15.0,28.0,24.6
2020-12-31,57.0,53.0,21.0,30.0,34.0,53.0,37.0,20.0,61.0,62.0,57.0,64.0,39.0,33.0,39.0,46.0,46.0,24.0,43.0,37.0,42.8
2021-01-01,52.0,32.0,50.0,54.0,44.0,40.0,26.0,29.0,44.0,42.0,41.0,44.0,46.0,35.0,38.0,49.0,58.0,55.0,42.0,29.0,42.5
2021-01-02,30.0,29.0,37.0,53.0,36.0,36.0,15.0,36.0,35.0,55.0,30.0,36.0,32.0,28.0,25.0,27.0,40.0,40.0,41.0,19.0,34.0
2021-01-03,54.0,68.0,44.0,68.0,62.0,51.0,41.0,36.0,66.0,63.0,54.0,58.0,27.0,48.0,41.0,54.0,65.0,47.0,57.0,52.0,52.8
2021-01-04,47.0,44.0,21.0,21.0,41.0,38.0,38.0,25.0,41.0,55.0,32.0,28.0,35.0,19.0,22.0,47.0,28.0,41.0,46.0,22.0,34.55
2021-01-05,45.0,52.0,52.0,51.0,61.0,49.0,45.0,64.0,48.0,45.0,57.0,29.0,49.0,34.0,48.0,39.0,57.0,39.0,48.0,46.0,47.9
2021-01-06,71.0,48.0,45.0,76.0,48.0,58.0,44.0,64.0,55.0,82.0,57.0,51.0,36.0,53.0,31.0,54.0,67.0,77.0,50.0,69.0,56.8
2021-01-07,37.0,32.0,39.0,43.0,48.0,38.0,23.0,23.0,41.0,44.0,33.0,41.0,37.0,30.0,25.0,48.0,61.0,32.0,53.0,26.0,37.7
2021-01-08,53.0,61.0,52.0,51.0,42.0,39.0,50.0,47.0,49.0,72.0,46.0,19.0,62.0,40.0,48.0,40.0,64.0,36.0,46.0,44.0,48.05
2021-01-09,61.0,39.0,47.0,48.0,35.0,43.0,29.0,32.0,42.0,46.0,33.0,36.0,24.0,40.0,25.0,50.0,55.0,39.0,43.0,32.0,39.95
2021-01-10,37.0,17.0,17.0,28.0,18.0,32.0,17.0,25.0,31.0,29.0,16.0,25.0,17.0,19.0,16.0,17.0,31.0,30.0,28.0,38.0,24.4
2021-01-11,33.0,19.0,26.0,31.0,31.0,28.0,20.0,39.0,23.0,26.0,15.0,34.0,39.0,25.0,27.0,38.0,21.0,20.0,27.0,33.0,27.75
2021-01-12,26.0,16.0,29.0,36.0,38.0,28.0,28.0,23.0,31.0,48.0,50.0,31.0,18.0,33.0,36.0,32.0,42.0,35.0,30.0,20.0,31.5
2021-01-13,52.0,22.0,39.0,50.0,45.0,42.0,29.0,23.0,38.0,45.0,47.0,54.0,43.0,30.0,33.0,33.0,46.0,44.0,39.0,43.0,39.85
2021-01-14,60.0,39.0,37.0,58.0,49.0,29.0,16.0,44.0,42.0,38.0,70.0,68.0,59.0,40.0,29.0,48.0,65.0,30.0,45.0,41.0,45.35
2021-01-15,50.0,36.0,25.0,41.0,20.0,27.0,22.0,39.0,39.0,39.0,28.0,39.0,22.0,29.0,20.0,34.0,33.0,31.0,26.0,39.0,31.95
2021-01-16,21.0,42.0,47.0,32.0,43.0,25.0,46.0,45.0,38.0,25.0,30.0,25.0,30.0,43.0,25.0,54.0,32.0,20.0,40.0,32.0,34.75
2021-01-17,44.0,42.0,30.0,27.0,35.0,38.0,37.0,28.0,34.0,33.0,42.0,45.0,23.0,37.0,46.0,29.0,46.0,26.0,33.0,37.0,35.6
2021-01-18,69.0,68.0,81.0,75.0,69.0,75.0,49.0,40.0,78.0,51.0,50.0,47.0,55.0,47.0,75.0,50.0,66.0,64.0,50.0,53.0,60.6
2021-01-19,61.0,46.0,44.0,52.0,34.0,53.0,28.0,48.0,46.0,54.0,38.0,55.0,51.0,43.0,38.0,61.0,68.0,46.0,41.0,39.0,47.3
2021-01-20,55.0,43.0,50.0,56.0,41.0,35.0,28.0,42.0,24.0,48.0,29.0,40.0,27.0,41.0,38.0,41.0,38.0,32.0,41.0,36.0,39.25
2021-01-21,48.0,41.0,40.0,40.0,35.0,41.0,39.0,34.0,44.0,48.0,48.0,60.0,46.0,39.0,31.0,30.0,60.0,38.0,51.0,40.0,42.65
2021-01-22,57.0,60.0,50.0,59.0,70.0,50.0,41.0,45.0,43.0,55.0,49.0,46.0,44.0,55.0,56.0,34.0,62.0,33.0,43.0,39.0,49.55
2021-01-23,53.0,28.0,47.0,39.0,35.0,46.0,32.0,35.0,19.0,25.0,46.0,31.0,37.0,52.0,31.0,49.0,43.0,23.0,31.0,32.0,36.7
2021-01-24,73.0,66.0,43.0,63.0,70.0,60.0,46.0,47.0,75.0,77.0,75.0,53.0,40.0,43.0,58.0,75.0,74.0,42.0,49.0,51.0,59.0
2021-01-25,48.0,38.0,51.0,53.0,54.0,32.0,28.0,41.0,65.0,78.0,36.0,44.0,58.0,50.0,47.0,47.0,42.0,44.0,31.0,48.0,46.75
2021-01-26,60.0,51.0,63.0,72.0,68.0,52.0,39.0,44.0,52.0,68.0,51.0,48.0,49.0,53.0,57.0,54.0,57.0,54.0,70.0,60.0,56.1
