date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,27.0,16.0,0.0,0.0,19.0,66.0,0.0,27.0,0.0,0.0,0.0,0.0,32.0,0.0,25.0,0.0,0.0,47.0,0.0,33.333333333333336,17.833365619503567
2020-10-06,81.0,16.0,71.0,49.0,38.0,100.0,48.4375,83.0,23.0,56.0,65.0,72.0,31.0,64.0,100.0,48.57142857142857,65.0,96.0,58.0,33.333333333333336,73.10310955707132
2020-10-07,27.0,16.0,24.0,24.0,19.0,33.0,50.0,27.0,48.0,0.0,33.0,0.0,62.0,32.0,0.0,48.57142857142857,33.0,48.0,0.0,0.0,32.00070950715936
2020-10-08,28.0,16.0,0.0,0.0,20.0,35.0,53.125,29.0,0.0,20.0,35.0,0.0,0.0,0.0,26.0,50.0,0.0,0.0,40.0,70.70707070707071,25.79424941586423
2020-10-09,0.0,0.0,26.0,28.0,0.0,0.0,54.6875,0.0,53.0,42.0,37.0,40.0,36.0,71.0,28.0,52.857142857142854,36.0,0.0,0.0,0.0,30.779004860091028
2020-10-10,0.0,0.0,27.0,0.0,22.0,38.0,56.25,31.0,27.0,0.0,36.0,0.0,0.0,0.0,0.0,54.285714285714285,0.0,55.0,0.0,38.38383838383838,23.48145193906007
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,28.0,17.0,25.0,0.0,20.0,0.0,51.5625,0.0,25.0,0.0,34.0,0.0,33.0,0.0,26.0,50.0,67.0,51.0,21.0,35.35353535353536,29.520586958723637
2020-10-14,0.0,0.0,24.0,0.0,0.0,33.0,0.0,28.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,19.0,0.0,11.468663864766263
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,36.36363636363637,11.002818717454677
2020-10-17,0.0,0.0,28.0,28.0,0.0,0.0,0.0,32.0,27.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37373737373738,11.73547728908626
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
