date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-03-24,79.0,91.0,82.0,91.0,78.0,59.0,62.0,99.0,56.0,69.0,88.45265588914549
2021-03-25,82.0,63.0,64.0,74.0,63.0,92.0,69.0,81.0,67.0,100.0,87.18244803695151
2021-03-26,77.0,73.0,40.0,74.0,66.0,64.0,57.0,61.0,50.0,80.0,74.13394919168591
2021-03-27,80.0,80.0,88.0,93.0,91.0,80.0,84.0,96.0,89.0,85.0,100.0
2021-03-28,88.0,78.0,73.0,72.0,96.0,68.0,95.0,64.0,86.0,71.0,91.33949191685912
2021-03-29,65.0,59.0,60.0,83.0,56.0,59.0,62.0,82.0,56.0,66.0,74.82678983833719
2021-03-30,70.0,60.0,73.0,77.0,99.0,73.0,95.0,87.0,97.0,77.0,93.3025404157044
2021-03-31,73.0,82.0,83.0,84.0,79.0,74.0,66.0,84.0,84.0,58.0,88.56812933025405
2021-04-01,52.0,76.0,52.0,42.0,72.0,79.0,63.0,60.0,50.0,56.0,69.51501154734412
2021-04-02,59.0,62.0,68.0,77.0,36.0,48.0,59.0,87.0,87.0,69.0,75.28868360277137
2021-04-03,40.0,45.0,53.0,35.0,62.0,68.0,38.0,47.0,47.0,43.0,55.19630484988453
2021-04-04,68.0,77.0,73.0,86.0,54.0,74.0,58.0,76.0,83.0,86.0,84.8729792147806
2021-04-05,77.0,67.0,76.0,88.0,76.0,56.0,57.0,68.0,92.0,78.0,84.8729792147806
2021-04-06,59.0,56.0,41.0,46.0,53.0,41.0,58.0,51.0,45.0,48.0,57.50577367205543
2021-04-07,72.0,100.0,48.0,55.0,71.0,47.0,74.0,61.0,78.0,68.0,77.82909930715937
2021-04-08,67.0,69.0,56.0,68.0,66.0,48.0,92.0,49.0,67.0,61.0,74.24942263279446
2021-04-09,87.0,78.0,77.0,61.0,63.0,36.0,49.0,64.0,85.0,82.0,78.75288683602771
2021-04-10,51.0,52.0,51.0,55.0,55.0,58.0,57.0,77.0,55.0,80.0,68.24480369515013
2021-04-11,51.0,53.0,45.0,60.0,49.0,100.0,52.0,39.0,64.0,64.0,66.62817551963049
2021-04-12,47.0,50.0,47.0,64.0,48.0,50.0,53.0,66.0,62.0,30.0,59.699769053117784
2021-04-13,67.0,70.0,54.0,74.0,59.0,54.0,81.0,66.0,65.0,67.0,75.8660508083141
2021-04-14,87.0,50.0,60.0,72.0,47.0,57.0,68.0,66.0,44.0,59.0,70.43879907621248
2021-04-15,70.0,54.0,73.0,65.0,72.0,63.0,88.0,51.0,67.0,79.0,78.75288683602771
2021-04-16,67.0,60.0,45.0,50.0,60.0,35.0,66.0,55.0,67.0,54.0,64.54965357967667
2021-04-17,48.0,66.0,73.0,57.0,47.0,63.0,50.0,53.0,43.0,53.0,63.85681293302541
2021-04-18,63.0,76.0,87.0,82.0,53.0,73.0,89.0,77.0,74.0,81.0,87.18244803695151
2021-04-19,60.0,66.0,52.0,55.0,48.0,86.0,54.0,60.0,40.0,60.0,67.09006928406467
2021-04-20,28.0,52.0,50.0,49.0,30.0,75.0,36.0,51.0,41.0,42.0,52.42494226327945
2021-04-21,75.0,49.0,50.0,56.0,43.0,64.0,63.0,40.0,58.0,48.0,63.04849884526559
2021-04-22,92.0,71.0,79.0,54.0,83.0,65.0,100.0,73.0,69.0,79.0,88.33718244803696
2021-04-23,77.0,60.0,65.0,89.0,57.0,68.0,70.0,82.0,74.0,91.0,84.64203233256352
2021-04-24,87.0,52.0,74.0,49.0,48.0,69.0,52.0,59.0,70.0,48.0,70.20785219399538
2021-04-25,93.0,68.0,86.0,97.0,71.0,57.0,82.0,100.0,84.0,93.0,95.95842956120093
2021-04-26,54.0,66.0,63.0,71.0,59.0,60.0,89.0,66.0,77.0,86.0,79.7921478060046
2021-04-27,55.0,38.0,45.0,53.0,52.0,58.0,38.0,69.0,40.0,49.0,57.390300230946885
2021-04-28,51.0,51.0,32.0,44.0,33.0,47.0,38.0,52.0,34.0,54.0,50.34642032332564
2021-04-29,66.0,71.0,50.0,36.0,60.0,49.0,46.0,54.0,52.0,55.0,62.24018475750578
2021-04-30,72.0,52.0,53.0,53.0,52.0,53.0,81.0,62.0,63.0,50.0,68.24480369515013
2021-05-01,54.0,30.0,39.0,42.0,47.0,55.0,76.0,58.0,52.0,49.0,57.96766743648961
2021-05-02,78.0,52.0,82.0,80.0,55.0,53.0,80.0,66.0,41.0,65.0,75.28868360277137
2021-05-03,44.0,57.0,46.0,31.0,60.0,46.0,54.0,58.0,63.0,70.0,61.08545034642033
2021-05-04,57.0,76.0,48.0,56.0,35.0,53.0,43.0,74.0,58.0,55.0,64.08775981524249
2021-05-05,43.0,70.0,50.0,65.0,55.0,39.0,55.0,77.0,98.0,43.0,68.7066974595843
2021-05-06,73.0,57.0,32.0,46.0,45.0,35.0,61.0,45.0,48.0,35.0,55.080831408775985
2021-05-07,29.0,40.0,21.0,29.0,31.0,68.0,28.0,30.0,26.0,26.0,37.87528868360277
2021-05-08,55.0,20.0,51.0,28.0,28.0,67.0,42.0,51.0,51.0,47.0,50.80831408775982
2021-05-09,71.0,67.0,31.0,65.0,45.0,30.0,67.0,58.0,58.0,47.0,62.24018475750578
2021-05-10,39.0,40.0,52.0,49.0,51.0,39.0,43.0,62.0,73.0,48.0,57.27482678983834
2021-05-11,46.0,30.0,29.0,42.0,24.0,37.0,49.0,49.0,43.0,54.0,46.535796766743644
2021-05-12,58.0,39.0,30.0,31.0,27.0,29.0,45.0,42.0,29.0,48.0,43.648960739030024
2021-05-13,49.0,60.0,45.0,51.0,57.0,70.0,53.0,42.0,49.0,77.0,63.85681293302541
2021-05-14,46.0,28.0,49.0,61.0,47.0,37.0,32.0,60.0,47.0,60.0,53.926096997690536
2021-05-15,67.0,44.0,68.0,46.0,61.0,52.0,67.0,54.0,74.0,70.0,69.63048498845266
2021-05-16,40.0,71.0,66.0,69.0,78.0,49.0,62.0,50.0,62.0,50.0,68.93764434180139
2021-05-17,76.0,59.0,51.0,60.0,44.0,51.0,53.0,44.0,44.0,59.0,62.47113163972287
2021-05-18,62.0,54.0,69.0,55.0,44.0,40.0,62.0,70.0,77.0,60.0,68.47575057736721
2021-05-19,55.0,50.0,45.0,53.0,46.0,60.0,46.0,53.0,56.0,62.0,60.73903002309469
2021-05-20,61.0,62.0,60.0,60.0,85.0,41.0,58.0,73.0,51.0,79.0,72.74826789838338
2021-05-21,30.0,45.0,37.0,36.0,58.0,47.0,54.0,55.0,40.0,31.0,50.0
2021-05-22,40.0,41.0,27.0,32.0,31.0,43.0,45.0,40.0,44.0,36.0,43.76443418013857
2021-05-23,42.0,41.0,30.0,35.0,51.0,52.0,47.0,36.0,61.0,57.0,52.19399538106236
2021-05-24,25.0,39.0,40.0,30.0,54.0,44.0,32.0,38.0,25.0,35.0,41.80138568129331
2021-05-25,53.0,41.0,47.0,55.0,67.0,70.0,51.0,41.0,50.0,64.0,62.24018475750578
2021-05-26,39.0,38.0,45.0,54.0,41.0,33.0,34.0,52.0,56.0,49.0,50.92378752886837
2021-05-27,46.0,44.0,39.0,35.0,43.0,52.0,43.0,57.0,65.0,33.0,52.771362586605086
2021-05-28,56.0,43.0,74.0,51.0,46.0,31.0,62.0,49.0,59.0,63.0,61.66281755196305
2021-05-29,68.0,61.0,52.0,74.0,46.0,45.0,47.0,46.0,50.0,64.0,63.85681293302541
2021-05-30,74.0,71.0,52.0,51.0,56.0,58.0,63.0,37.0,52.0,67.0,67.09006928406467
2021-05-31,44.0,51.0,44.0,49.0,51.0,50.0,36.0,55.0,44.0,55.0,55.311778290993075
