date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,39.0,37.0,32.0,27.0,35.0,0.0,34.0,39.0,33.0,0.0,37.80821917808219
2021-04-19,0.0,35.0,0.0,49.0,33.0,0.0,32.0,72.0,31.0,0.0,34.52054794520548
2021-04-20,70.0,35.0,60.0,51.0,96.0,58.0,63.0,36.0,31.0,51.0,75.47945205479452
2021-04-21,36.0,0.0,0.0,24.0,64.0,0.0,0.0,36.0,0.0,0.0,21.91780821917808
2021-04-22,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,26.0,11.780821917808218
2021-04-23,0.0,0.0,0.0,53.0,0.0,31.0,0.0,38.0,33.0,0.0,21.232876712328768
2021-04-24,84.0,80.0,0.0,29.0,0.0,0.0,37.0,0.0,0.0,0.0,31.506849315068493
2021-04-25,0.0,80.0,100.0,57.0,73.0,69.0,0.0,0.0,71.0,28.0,65.47945205479452
2021-04-26,67.0,0.0,84.0,0.0,61.0,27.0,61.0,34.0,87.0,47.0,64.10958904109589
2021-04-27,35.0,100.0,28.0,23.0,62.0,83.0,62.0,35.0,89.0,73.0,80.82191780821918
2021-04-28,0.0,32.0,27.0,24.0,30.0,54.0,0.0,0.0,29.0,24.0,30.136986301369863
2021-04-29,33.0,62.0,27.0,45.0,0.0,0.0,30.0,100.0,28.0,68.0,53.835616438356155
2021-04-30,0.0,0.0,28.0,0.0,0.0,27.0,0.0,0.0,0.0,23.0,10.684931506849315
2021-05-01,36.0,34.0,0.0,0.0,0.0,0.0,0.0,36.0,62.0,0.0,23.013698630136986
2021-05-02,0.0,35.0,0.0,24.0,32.0,60.0,32.0,36.0,91.0,25.0,45.89041095890411
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,100.0,0.0,82.0,46.0,59.0,28.0,30.0,0.0,57.0,71.0,64.79452054794521
2021-05-05,0.0,0.0,0.0,23.0,0.0,29.0,0.0,0.0,0.0,24.0,10.41095890410959
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,37.0,34.0,31.0,0.0,34.0,0.0,100.0,74.0,32.0,52.0,53.97260273972603
2021-05-08,38.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,14.520547945205479
2021-05-09,0.0,77.0,33.0,55.0,0.0,100.0,0.0,81.0,68.0,0.0,56.71232876712329
2021-05-10,34.0,33.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,16.164383561643834
2021-05-11,0.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,28.0,0.0,11.095890410958905
2021-05-12,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,61.0,75.0,26.164383561643838
2021-05-13,37.0,0.0,90.0,100.0,100.0,89.0,98.0,73.0,92.0,51.0,100.0
2021-05-14,37.0,36.0,0.0,25.0,0.0,30.0,0.0,0.0,32.0,26.0,25.479452054794525
2021-05-15,38.0,0.0,31.0,26.0,0.0,0.0,34.0,0.0,0.0,0.0,17.671232876712327
2021-05-16,0.0,0.0,0.0,25.0,0.0,30.0,0.0,0.0,31.0,0.0,11.780821917808218
2021-05-17,0.0,67.0,57.0,25.0,62.0,58.0,93.0,34.0,61.0,100.0,76.3013698630137
2021-05-18,70.0,34.0,57.0,24.0,62.0,29.0,94.0,35.0,60.0,48.0,70.27397260273973
2021-05-19,0.0,0.0,0.0,24.0,63.0,29.0,63.0,0.0,29.0,25.0,31.91780821917808
2021-05-20,76.0,37.0,31.0,27.0,0.0,0.0,68.0,39.0,0.0,81.0,49.178082191780824
2021-05-21,0.0,0.0,0.0,0.0,34.0,0.0,35.0,0.0,33.0,27.0,17.671232876712327
2021-05-22,41.0,38.0,66.0,0.0,36.0,0.0,37.0,0.0,0.0,58.0,37.80821917808219
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,36.0,34.0,29.0,49.0,0.0,0.0,0.0,72.0,0.0,25.0,33.56164383561644
2021-05-26,0.0,34.0,29.0,24.0,0.0,29.0,0.0,35.0,29.0,0.0,24.65753424657534
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,41.0,40.0,0.0,0.0,0.0,0.0,0.0,43.0,35.0,0.0,21.78082191780822
2021-05-29,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,40.0,33.0,14.383561643835616
2021-05-30,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917808219178081
2021-05-31,38.0,72.0,92.0,76.0,67.0,30.0,99.0,38.0,100.0,53.0,91.0958904109589
