date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,26.0,22.0,28.0,85.0,21.0,0.0,26.0,0.0,21.0,37.0,31.4792899408284
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.8402366863905324
2021-04-22,0.0,0.0,0.0,42.0,21.0,0.0,25.0,0.0,0.0,0.0,10.414201183431954
2021-04-23,26.0,0.0,27.0,43.0,22.0,0.0,0.0,0.0,21.0,37.0,20.82840236686391
2021-04-24,27.0,69.0,88.0,44.0,45.0,60.0,54.0,53.0,22.0,39.0,59.289940828402365
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,19.0,0.0,37.0,0.0,0.0,22.0,44.0,19.0,64.0,24.2603550295858
2021-04-27,46.0,19.0,50.0,74.0,19.0,26.0,45.0,44.0,38.0,98.0,54.319526627218934
2021-04-28,22.0,0.0,49.0,37.0,0.0,26.0,22.0,22.0,0.0,32.0,24.85207100591716
2021-04-29,22.0,19.0,24.0,37.0,19.0,49.0,0.0,0.0,37.0,32.0,28.284023668639055
2021-04-30,22.0,0.0,0.0,0.0,19.0,0.0,22.0,22.0,0.0,32.0,13.846153846153847
2021-05-01,47.0,20.0,0.0,39.0,0.0,0.0,23.0,23.0,79.0,0.0,27.337278106508876
2021-05-02,0.0,41.0,52.0,0.0,0.0,27.0,47.0,47.0,60.0,0.0,32.42603550295858
2021-05-03,0.0,19.0,0.0,38.0,0.0,25.0,0.0,22.0,0.0,0.0,12.307692307692308
2021-05-04,44.0,0.0,48.0,0.0,19.0,25.0,22.0,22.0,0.0,64.0,28.875739644970412
2021-05-05,0.0,20.0,25.0,39.0,0.0,26.0,0.0,0.0,19.0,0.0,15.266272189349113
2021-05-06,46.0,19.0,100.0,74.0,0.0,25.0,22.0,0.0,37.0,32.0,42.01183431952663
2021-05-07,50.0,21.0,27.0,0.0,0.0,28.0,25.0,0.0,41.0,36.0,26.98224852071006
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,23.0,19.0,0.0,38.0,0.0,0.0,0.0,22.0,19.0,0.0,14.319526627218934
2021-05-11,23.0,39.0,25.0,76.0,19.0,26.0,47.0,0.0,19.0,100.0,44.260355029585796
2021-05-12,0.0,21.0,54.0,0.0,20.0,0.0,47.0,47.0,40.0,35.0,31.242603550295858
2021-05-13,50.0,42.0,0.0,84.0,22.0,0.0,76.0,24.0,21.0,0.0,37.751479289940825
2021-05-14,24.0,21.0,27.0,40.0,21.0,83.0,0.0,48.0,0.0,35.0,35.38461538461539
2021-05-15,25.0,0.0,0.0,41.0,0.0,0.0,24.0,24.0,0.0,0.0,13.49112426035503
2021-05-16,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,19.0,35.0,15.857988165680473
2021-05-17,0.0,57.0,0.0,74.0,19.0,0.0,46.0,0.0,38.0,65.0,35.38461538461539
2021-05-18,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.615384615384615
2021-05-19,0.0,0.0,52.0,0.0,19.0,0.0,24.0,23.0,0.0,34.0,17.988165680473372
2021-05-20,76.0,63.0,55.0,83.0,63.0,84.0,100.0,100.0,85.0,72.0,92.42603550295857
2021-05-21,50.0,21.0,28.0,42.0,0.0,29.0,0.0,24.0,0.0,36.0,27.218934911242602
2021-05-22,26.0,22.0,0.0,42.0,0.0,0.0,26.0,0.0,22.0,0.0,16.331360946745562
2021-05-23,100.0,42.0,28.0,83.0,64.0,57.0,25.0,49.0,21.0,73.0,64.14201183431953
2021-05-24,23.0,39.0,50.0,0.0,19.0,52.0,0.0,23.0,0.0,0.0,24.37869822485207
2021-05-25,0.0,21.0,26.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,8.757396449704142
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,25.0,22.0,0.0,43.0,21.0,0.0,0.0,25.0,0.0,36.0,20.355029585798817
2021-05-28,0.0,22.0,29.0,89.0,0.0,60.0,0.0,52.0,0.0,39.0,34.437869822485204
2021-05-29,89.0,100.0,66.0,100.0,100.0,100.0,88.0,59.0,100.0,43.0,100.0
2021-05-30,59.0,48.0,31.0,95.0,49.0,64.0,28.0,0.0,23.0,82.0,56.68639053254438
2021-05-31,0.0,0.0,0.0,41.0,0.0,28.0,0.0,0.0,21.0,36.0,14.911242603550296
