date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,87.0,0.0,47.0,0.0,45.0,0.0,0.0,52.22222222222222,0.0,0.0,56.0,0.0,0.0,0.0,50.0,29.348561850630162
2020-10-08,91.0,0.0,0.0,53.0,47.0,0.0,0.0,52.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.760978177950165
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,4.786668242524524
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,52.0,56.0,53.0,49.0,94.0,0.0,0.0,0.0,49.0,0.0,49.0,55.55555555555556,0.0,47.0,0.0,54.0,0.0,58.62068965517241,54.0,58.412691237946255
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,92.0,0.0,0.0,53.0,48.0,91.0,0.0,51.0,0.0,0.0,54.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,57.47126436781609,0.0,42.946967813597254
2020-10-14,90.0,49.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,46.0,0.0,0.0,0.0,35.0,0.0,56.0,0.0,0.0,55.172413793103445,51.0,50.666658268678084
2020-10-15,94.0,0.0,56.0,53.0,49.0,92.0,0.0,0.0,96.0,0.0,55.0,48.0,56.666666666666664,0.0,0.0,0.0,54.0,64.19753086419753,0.0,0.0,62.47595921393344
2020-10-16,98.0,0.0,58.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,56.0,100.0,58.888888888888886,0.0,100.0,0.0,55.0,65.4320987654321,0.0,0.0,77.57196119091877
2020-10-17,100.0,55.0,0.0,0.0,53.0,100.0,56.0,57.0,0.0,0.0,0.0,52.0,0.0,39.0,0.0,62.0,57.0,67.90123456790124,0.0,0.0,60.82560625758829
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,46.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,16.970914678041495
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,92.0,51.0,0.0,53.0,0.0,91.0,51.0,0.0,0.0,49.0,54.0,48.0,0.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,49.868380053937315
2020-10-23,0.0,0.0,0.0,0.0,49.0,0.0,52.0,52.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,59.0,0.0,62.96296296296296,0.0,0.0,32.28502970850211
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,0.0,53.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,45.0,0.0,0.0,0.0,55.0,0.0,58.02469135802469,56.32183908045977,50.0,36.49586763386795
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,4.438546915795468
2020-10-27,0.0,96.0,0.0,100.0,91.0,87.0,48.0,0.0,0.0,90.0,100.0,89.0,0.0,100.0,90.0,0.0,100.0,58.02469135802469,0.0,100.0,100.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,85.0,0.0,0.0,49.0,44.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,26.544251163090543
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.177455920748676
2020-11-01,0.0,44.0,49.0,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,20.104006618603
2020-11-02,0.0,44.0,0.0,0.0,0.0,79.0,44.0,88.0,0.0,0.0,47.0,41.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,33.767768692718455
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
