date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,0.0,27.0,22.0,0.0,0.0,0.0,22.0,35.0,0.0,18.0,19.04761904761905
2020-11-16,27.0,27.0,67.0,20.0,23.0,54.0,44.0,33.0,20.0,0.0,48.38709677419355
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0721966205837177
2020-11-18,28.0,0.0,0.0,21.0,24.0,54.0,22.0,0.0,20.0,0.0,25.96006144393241
2020-11-19,27.0,54.0,23.0,0.0,47.0,56.0,22.0,35.0,0.0,73.0,51.76651305683565
2020-11-20,0.0,28.0,71.0,43.0,25.0,0.0,0.0,18.0,21.0,18.0,34.40860215053764
2020-11-21,0.0,28.0,46.0,21.0,0.0,0.0,22.0,35.0,42.0,36.0,35.33026113671275
2020-11-22,55.0,27.0,0.0,42.0,0.0,55.0,45.0,0.0,61.0,18.0,46.543778801843324
2020-11-23,54.0,27.0,23.0,41.0,0.0,0.0,0.0,0.0,20.0,0.0,25.34562211981567
2020-11-24,0.0,55.0,45.0,0.0,0.0,0.0,22.0,0.0,0.0,36.0,24.27035330261137
2020-11-25,26.0,53.0,21.0,40.0,46.0,52.0,43.0,33.0,20.0,17.0,53.91705069124424
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,21.0,0.0,27.0,22.0,0.0,0.0,0.0,10.752688172043012
2020-11-28,54.0,55.0,0.0,41.0,24.0,0.0,46.0,17.0,62.0,0.0,45.92933947772658
2020-11-29,27.0,55.0,45.0,40.0,48.0,0.0,44.0,0.0,40.0,36.0,51.45929339477727
2020-11-30,27.0,0.0,0.0,20.0,23.0,0.0,22.0,17.0,20.0,0.0,19.81566820276498
2020-12-01,0.0,0.0,23.0,22.0,24.0,28.0,23.0,0.0,0.0,18.0,21.19815668202765
2020-12-02,27.0,0.0,23.0,21.0,48.0,27.0,0.0,0.0,40.0,53.0,36.712749615975426
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,22.0,0.0,0.0,27.0,0.0,17.0,20.0,0.0,13.210445468509986
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,27.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,21.0,0.0,15.207373271889402
2020-12-07,56.0,28.0,24.0,42.0,24.0,28.0,0.0,35.0,21.0,0.0,39.63133640552996
2020-12-08,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5330261136712746
2020-12-09,28.0,0.0,45.0,21.0,24.0,0.0,0.0,18.0,21.0,18.0,26.881720430107528
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,28.0,28.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.981566820276498
2020-12-13,85.0,28.0,95.0,22.0,76.0,58.0,47.0,36.0,64.0,55.0,86.94316436251921
2020-12-14,0.0,0.0,24.0,0.0,24.0,28.0,0.0,18.0,21.0,19.0,20.58371735791091
2020-12-15,0.0,30.0,0.0,0.0,0.0,29.0,24.0,0.0,0.0,0.0,12.74961597542243
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,32.0,32.0,0.0,0.0,28.0,32.0,0.0,21.0,24.0,0.0,25.96006144393241
2020-12-19,0.0,62.0,26.0,24.0,81.0,32.0,26.0,0.0,0.0,21.0,41.78187403993856
2020-12-20,0.0,32.0,27.0,25.0,28.0,63.0,0.0,0.0,0.0,21.0,30.107526881720435
2020-12-21,30.0,30.0,50.0,0.0,26.0,0.0,24.0,19.0,0.0,0.0,27.49615975422427
2020-12-22,30.0,0.0,25.0,0.0,0.0,60.0,0.0,19.0,0.0,20.0,23.655913978494624
2020-12-23,31.0,31.0,0.0,0.0,27.0,31.0,25.0,19.0,0.0,0.0,25.192012288786483
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,32.0,66.0,0.0,26.0,30.0,98.0,56.0,42.0,50.0,22.0,64.82334869431644
2020-12-27,0.0,0.0,0.0,0.0,26.0,0.0,25.0,19.0,0.0,20.0,13.82488479262673
2020-12-28,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,9.216589861751153
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.0,32.0,0.0,48.0,27.0,32.0,0.0,0.0,0.0,41.0,27.64976958525346
2020-12-31,0.0,35.0,29.0,53.0,0.0,34.0,28.0,22.0,0.0,23.0,34.40860215053764
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,4.147465437788019
2021-01-02,33.0,64.0,55.0,25.0,28.0,0.0,53.0,20.0,25.0,21.0,49.76958525345623
