date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7.878141797543616
2021-04-19,100.0,88.88888888888889,0.0,55.0,0.0,90.0,50.0,0.0,52.0,100.0,79.65676706405212
2021-04-20,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,58.0,54.0,30.47205789615927
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,58.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,57.0,31.958499744752405
2021-04-26,0.0,89.8989898989899,0.0,0.0,0.0,88.0,0.0,38.0,0.0,0.0,32.09212936548452
2021-04-27,45.0,81.81818181818181,0.0,0.0,0.0,0.0,46.0,0.0,0.0,47.0,32.674694453620006
2021-04-28,0.0,80.8080808080808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18.70063962043181
2021-04-29,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,50.0,0.0,15.161706855649976
2021-04-30,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,23.18849283805291
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,49.0,83.83838383838383,0.0,50.0,0.0,0.0,0.0,0.0,51.0,47.0,41.74499264286357
2021-05-05,0.0,90.9090909090909,0.0,0.0,84.0,90.0,0.0,0.0,0.0,49.0,46.66076093810995
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,54.0,0.0,0.0,0.0,87.0,100.0,53.0,0.0,0.0,0.0,43.70139034863817
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,56.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,16.499504519383798
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,47.0,0.0,71.0,77.0,82.0,0.0,0.0,0.0,41.174439206029845
2021-05-12,0.0,0.0,54.0,52.0,85.0,96.0,49.0,0.0,0.0,0.0,49.94444611272934
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,0.0,0.0,46.0,0.0,76.0,82.0,47.0,0.0,45.0,45.0,50.68766703702591
2021-05-15,52.0,0.0,0.0,55.0,0.0,0.0,0.0,41.0,55.0,0.0,30.17476952644064
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,47.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,21.850695174319085
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,51.0,15.756283595087233
2021-05-20,0.0,0.0,53.0,55.0,89.0,95.0,52.0,0.0,57.0,0.0,59.60631812858472
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,0.0,96.96969696969697,60.0,0.0,93.0,0.0,0.0,43.0,0.0,0.0,43.5482417945407
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,83.0,74.74747474747475,44.0,44.0,71.0,77.0,85.0,100.0,94.0,0.0,100.0
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,0.0,0.0,0.0,0.0,94.0,0.0,55.0,47.0,0.0,58.0,37.75562295426563
2021-05-30,0.0,100.0,62.0,0.0,0.0,98.0,0.0,0.0,60.0,57.0,56.0388576919612
2021-05-31,0.0,0.0,100.0,100.0,81.0,84.0,100.0,75.0,100.0,0.0,95.13227830996064
