date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-04-21,20.0,69.0,49.0,23.655913978494624,21.0,33.0,9.0,25.0,0.0,93.0,47.82895823014693
2021-04-22,21.0,30.0,38.0,24.731182795698924,43.0,45.0,10.0,26.0,37.0,12.0,40.02281357407657
2021-04-23,43.0,42.0,39.0,37.634408602150536,22.0,47.0,10.0,40.0,51.0,87.0,58.43426838969185
2021-04-24,24.0,12.0,44.0,41.935483870967744,12.0,26.0,0.0,45.0,14.0,28.0,34.46800846503669
2021-04-25,57.0,33.0,83.0,93.54838709677419,47.0,100.0,42.0,100.0,41.0,52.0,90.5263631860957
2021-04-26,59.0,66.0,85.0,58.064516129032256,92.0,44.0,37.0,75.0,35.0,58.0,85.01508397496508
2021-04-27,51.0,40.0,38.0,23.655913978494624,42.0,33.0,19.0,64.0,12.0,59.0,53.272697254866635
2021-04-28,82.0,99.0,25.0,36.55913978494624,21.0,22.0,47.0,64.0,48.0,60.0,70.4279046032389
2021-04-29,20.0,38.0,12.0,46.236559139784944,50.0,53.0,36.0,37.0,58.0,23.0,52.09749801131673
2021-04-30,30.0,39.0,37.0,47.31182795698925,52.0,33.0,19.0,51.0,59.0,81.0,62.576733156227945
2021-05-01,22.0,21.0,69.0,77.41935483870968,23.0,36.0,51.0,56.0,26.0,39.0,58.683416632896574
2021-05-02,32.0,52.0,13.0,50.53763440860215,22.0,24.0,0.0,27.0,64.0,38.0,45.020787368484235
2021-05-03,20.0,38.0,24.0,68.81720430107526,40.0,63.0,27.0,49.0,12.0,45.0,53.99312590991639
