date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,33.0,48.0,64.86486486486487,75.0,33.0,34.343434343434346,34.0,51.61290322580645,0.0,41.0,69.94763764117343
2021-04-19,31.0,90.0,29.72972972972973,22.0,61.0,62.62626262626262,31.0,23.655913978494624,31.0,38.0,70.82290022031843
2021-04-20,0.0,47.0,32.432432432432435,0.0,33.0,33.333333333333336,0.0,0.0,33.0,0.0,30.14369307320295
2021-04-21,0.0,0.0,0.0,48.0,67.0,0.0,0.0,25.806451612903224,68.0,0.0,35.209188751335965
2021-04-22,100.0,0.0,0.0,100.0,68.0,34.343434343434346,0.0,26.881720430107528,100.0,62.0,82.83096168833639
2021-04-23,0.0,50.0,33.78378378378378,0.0,0.0,0.0,0.0,0.0,34.0,0.0,19.86083975402184
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,31.0,0.0,29.72972972972973,22.0,31.0,31.31313131313131,0.0,48.38709677419355,0.0,37.0,38.855369726716326
2021-04-27,0.0,0.0,31.08108108108108,23.0,0.0,0.0,32.0,48.38709677419355,31.0,19.0,31.10524048731078
2021-04-28,30.0,0.0,29.72972972972973,23.0,31.0,30.303030303030305,31.0,0.0,0.0,0.0,29.514229268574535
2021-04-29,30.0,86.0,59.45945945945946,45.0,0.0,59.5959595959596,60.0,68.81720430107526,30.0,18.0,77.03839755343455
2021-04-30,0.0,44.0,59.45945945945946,22.0,59.0,91.91919191919192,31.0,0.0,30.0,18.0,59.92436497021023
2021-05-01,0.0,0.0,31.08108108108108,23.0,31.0,0.0,0.0,24.731182795698924,31.0,0.0,23.74392907423987
2021-05-02,0.0,0.0,0.0,0.0,31.0,31.31313131313131,0.0,0.0,0.0,19.0,13.711115563008251
2021-05-03,0.0,45.0,0.0,0.0,63.0,62.62626262626262,0.0,24.731182795698924,63.0,19.0,46.76833772145162
2021-05-04,30.0,43.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,30.0,0.0,22.477713302486947
2021-05-05,30.0,43.0,29.72972972972973,23.0,0.0,0.0,31.0,23.655913978494624,30.0,19.0,38.679276256952996
2021-05-06,31.0,91.0,62.16216216216216,23.0,31.0,63.63636363636363,95.0,24.731182795698924,64.0,38.0,88.27819343914801
2021-05-07,0.0,48.0,32.432432432432435,0.0,0.0,0.0,68.0,25.806451612903224,0.0,20.0,32.75278842379632
2021-05-08,35.0,100.0,33.78378378378378,26.0,35.0,35.35353535353536,0.0,26.881720430107528,35.0,21.0,58.68337859552505
2021-05-09,35.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.140724438897244
2021-05-10,30.0,86.0,87.83783783783784,22.0,61.0,0.0,31.0,48.38709677419355,90.0,0.0,76.92918351775815
2021-05-11,56.0,82.0,0.0,21.0,0.0,29.292929292929294,29.0,45.16129032258065,29.0,0.0,49.14535231813536
2021-05-12,31.0,46.0,63.513513513513516,70.0,32.0,64.64646464646465,33.0,50.53763440860215,64.0,39.0,83.24787042134149
2021-05-13,31.0,0.0,31.08108108108108,0.0,0.0,31.31313131313131,0.0,0.0,32.0,19.0,24.34792143402408
2021-05-14,32.0,92.0,0.0,24.0,33.0,32.323232323232325,66.0,76.34408602150538,33.0,0.0,65.53753903373074
2021-05-15,65.0,0.0,0.0,24.0,32.0,33.333333333333336,0.0,25.806451612903224,33.0,20.0,39.31230395522253
2021-05-16,30.0,0.0,0.0,23.0,31.0,31.31313131313131,0.0,0.0,0.0,19.0,22.64803771941872
2021-05-17,60.0,0.0,60.810810810810814,23.0,30.0,30.303030303030305,60.0,47.31182795698925,59.0,73.0,74.77095635170265
2021-05-18,0.0,45.0,0.0,23.0,32.0,0.0,0.0,24.731182795698924,31.0,0.0,26.259574678696058
2021-05-19,90.0,88.0,59.45945945945946,23.0,31.0,31.31313131313131,0.0,0.0,30.0,18.0,62.52010908425055
2021-05-20,65.0,47.0,32.432432432432435,98.0,33.0,100.0,33.0,51.61290322580645,33.0,100.0,100.0
2021-05-21,96.0,93.0,32.432432432432435,24.0,98.0,65.65656565656566,0.0,100.0,33.0,0.0,91.40768259939472
